qualitative_observation_id,extraction_case_id,document_identity_id,source_review_id,text_table_detection_id,retained_content_hash,pdf_sha256,page_number,bounded_evidence_pointer,mechanism_type,literal_verbatim_evidence_span,span_start,span_end,span_length,span_sha256,span_capture_status,span_failure_reason,span_capture_reason_code,span_candidate_count,span_qa_pass,qa_status,prior_span_capture_status,span_disambiguation_action,span_disambiguation_rule,span_disambiguation_candidate_count,span_disambiguation_top_score,span_disambiguation_score_margin,span_qa_status
lobs_b6826edf4f5d071e5c03c501,cex_984cbbc236fcfff6e4a419d0,doc_c42d5fc6002f27cfaaf337b0,sr_699e21fcf09995693a5fcc68,ttd_2ce5b14e34446374d0a0d9e6,91cbf232d869e35f55bb689341326880223a7dd2a7eb357b73479ec4ec5428e3,91cbf232d869e35f55bb689341326880223a7dd2a7eb357b73479ec4ec5428e3,29,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0148_sr_699e21fcf09995693a5fcc68.pdf#page=29,implementation_or_effective_date_logic,,,,0,,span_unavailable_or_unverified,no_exact_structured_or_literal_mechanism_match,no_exact_structured_or_literal_mechanism_match,0,false,navigation_only_span_not_qa_sufficient,span_unavailable_or_unverified,remains_unavailable,no_strict_exact_disambiguation_candidate,0,,,navigation_only_span_not_qa_sufficient
lobs_21ac4209eef12edb08f872fd,cex_984cbbc236fcfff6e4a419d0,doc_c42d5fc6002f27cfaaf337b0,sr_699e21fcf09995693a5fcc68,ttd_2ce5b14e34446374d0a0d9e6,91cbf232d869e35f55bb689341326880223a7dd2a7eb357b73479ec4ec5428e3,91cbf232d869e35f55bb689341326880223a7dd2a7eb357b73479ec4ec5428e3,29,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0148_sr_699e21fcf09995693a5fcc68.pdf#page=29,implementation_or_effective_date_logic,,,,0,,span_unavailable_or_unverified,no_exact_structured_or_literal_mechanism_match,no_exact_structured_or_literal_mechanism_match,0,false,navigation_only_span_not_qa_sufficient,span_unavailable_or_unverified,remains_unavailable,no_strict_exact_disambiguation_candidate,0,,,navigation_only_span_not_qa_sufficient
lobs_9efdea2c365fc28d34ed3044,cex_d3bedbd7465b1697d943e559,doc_86284c130e4f45d655b885c6,sr_01d1561c19aa1c306c3e02d3,ttd_d9f42e095b3d0d19b338245b,94b372a9c7eca7945784bb062d1694111b4f810584dbcdd43422b5ec1cfb04de,94b372a9c7eca7945784bb062d1694111b4f810584dbcdd43422b5ec1cfb04de,7,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0124_sr_01d1561c19aa1c306c3e02d3.pdf#page=7,fiscal_constraint_or_budget_logic,"excess of 10% in any given fiscal year, based on a three-year moving average,",1897,1974,77,93bf10af6092299afc69454393e75caa42300ee5fe6a5264b9abf6f0e1e648b8,exact_verified,,literal_mechanism_anchor_segment,1,true,exact_literal_span_verified,exact_verified,preserved_prior_verified,prior_exact_verified_immutable,1,,,span_exact_unique_verified
lobs_d3d573231a07293d94e2d104,cex_2493343e2699ca44a4c9900d,doc_338a24240ab9e150cb615385,sr_3cfa38419b6ac6da812bae2b,ttd_da31df639e8a22c336d5112e,cd51f7d9285934c97df69c776c2765b7ac49af8d868552e21fedbda028688f6c,cd51f7d9285934c97df69c776c2765b7ac49af8d868552e21fedbda028688f6c,11,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0261_sr_3cfa38419b6ac6da812bae2b.pdf#page=11,implementation_or_effective_date_logic,increase to base pay.,156,177,21,77d601b1acbd138cc82f7b4dba922140341dc6108fe3e002bceb5cea07ff515c,span_ambiguous_multiple_candidates,,literal_mechanism_anchor_segment;candidate_count=8,8,false,navigation_only_span_not_qa_sufficient,span_ambiguous_multiple_candidates,remains_ambiguous,multiple_equally_plausible_exact_candidates,4,20,0,navigation_only_span_not_qa_sufficient
lobs_a1f5ab1c333353c445d905c0,cex_2493343e2699ca44a4c9900d,doc_338a24240ab9e150cb615385,sr_3cfa38419b6ac6da812bae2b,ttd_da31df639e8a22c336d5112e,cd51f7d9285934c97df69c776c2765b7ac49af8d868552e21fedbda028688f6c,cd51f7d9285934c97df69c776c2765b7ac49af8d868552e21fedbda028688f6c,12,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0261_sr_3cfa38419b6ac6da812bae2b.pdf#page=12,certification_or_education_incentive,,,,0,,span_unavailable_or_unverified,no_exact_structured_or_literal_mechanism_match,no_exact_structured_or_literal_mechanism_match,0,false,navigation_only_span_not_qa_sufficient,span_unavailable_or_unverified,remains_unavailable,no_strict_exact_disambiguation_candidate,0,,,navigation_only_span_not_qa_sufficient
lobs_78dd4f542da8de769ba5a5cf,cex_2493343e2699ca44a4c9900d,doc_338a24240ab9e150cb615385,sr_3cfa38419b6ac6da812bae2b,ttd_da31df639e8a22c336d5112e,cd51f7d9285934c97df69c776c2765b7ac49af8d868552e21fedbda028688f6c,cd51f7d9285934c97df69c776c2765b7ac49af8d868552e21fedbda028688f6c,12,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0261_sr_3cfa38419b6ac6da812bae2b.pdf#page=12,implementation_or_effective_date_logic,effective date of the MOU shall cont inue to receive the higher dollar,515,585,70,8881d1804fb9d06d5173f7f0173f34343e98c781c9326286d21524046419cf1c,exact_verified,,literal_mechanism_anchor_segment,1,true,exact_literal_span_verified,exact_verified,preserved_prior_verified,prior_exact_verified_immutable,1,,,span_exact_unique_verified
lobs_720565be31168bc3b22fcbc8,cex_10f89b8ade8ce1cb0b9b4b76,doc_87b9746bf3f9c141fd992c88,sr_a72e083524458d0c5609eb25,ttd_09fb6576f51cf2e9174afd53,5d4fdd6d777f72ee528050d95999e84de4ef0dd2cf4995a0da3263e100854bf6,5d4fdd6d777f72ee528050d95999e84de4ef0dd2cf4995a0da3263e100854bf6,16,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0086_sr_a72e083524458d0c5609eb25.pdf#page=16,step_movement_or_seniority,All Other Step Increases:,25,50,25,bc8ffb9b11a1fe74ad538f704f2ab4e800e45e782d9583691a995cc0966992f1,span_ambiguous_multiple_candidates,,literal_mechanism_anchor_segment;candidate_count=4,4,false,navigation_only_span_not_qa_sufficient,span_ambiguous_multiple_candidates,remains_ambiguous,multiple_equally_plausible_exact_candidates,2,15,0,navigation_only_span_not_qa_sufficient
lobs_7f7c22365548f27e2caeea75,cex_10f89b8ade8ce1cb0b9b4b76,doc_87b9746bf3f9c141fd992c88,sr_a72e083524458d0c5609eb25,ttd_09fb6576f51cf2e9174afd53,5d4fdd6d777f72ee528050d95999e84de4ef0dd2cf4995a0da3263e100854bf6,5d4fdd6d777f72ee528050d95999e84de4ef0dd2cf4995a0da3263e100854bf6,16,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0086_sr_a72e083524458d0c5609eb25.pdf#page=16,implementation_or_effective_date_logic,Beginning of month 49,868,889,21,530137fb93d20a97367c275ef27fb8a94856e852a04a9ed9e77562ced2cbd4e8,span_ambiguous_multiple_candidates,,literal_mechanism_anchor_segment;candidate_count=4,4,false,navigation_only_span_not_qa_sufficient,span_ambiguous_multiple_candidates,remains_ambiguous,no_strict_exact_disambiguation_candidate,0,,,navigation_only_span_not_qa_sufficient
lobs_46d31915d6b1e44f58f9be34,cex_10f89b8ade8ce1cb0b9b4b76,doc_87b9746bf3f9c141fd992c88,sr_a72e083524458d0c5609eb25,ttd_09fb6576f51cf2e9174afd53,5d4fdd6d777f72ee528050d95999e84de4ef0dd2cf4995a0da3263e100854bf6,5d4fdd6d777f72ee528050d95999e84de4ef0dd2cf4995a0da3263e100854bf6,15,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0086_sr_a72e083524458d0c5609eb25.pdf#page=15,step_movement_or_seniority,10.9 Fire Fighter Step Increases:,862,895,33,f821f795da336981a4c8c3317cfb2c9e64fe95ed287eca3a7dd49e86cf4ced16,span_ambiguous_multiple_candidates,,literal_mechanism_anchor_segment;candidate_count=13,13,false,navigation_only_span_not_qa_sufficient,span_ambiguous_multiple_candidates,remains_ambiguous,multiple_equally_plausible_exact_candidates,11,19,0,navigation_only_span_not_qa_sufficient
lobs_72f606afb1c53d4a8fb1513a,cex_10f89b8ade8ce1cb0b9b4b76,doc_87b9746bf3f9c141fd992c88,sr_a72e083524458d0c5609eb25,ttd_09fb6576f51cf2e9174afd53,5d4fdd6d777f72ee528050d95999e84de4ef0dd2cf4995a0da3263e100854bf6,5d4fdd6d777f72ee528050d95999e84de4ef0dd2cf4995a0da3263e100854bf6,15,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0086_sr_a72e083524458d0c5609eb25.pdf#page=15,implementation_or_effective_date_logic,"of the pay period, the change in pay rate will become effective on the first day of",103,186,83,3d70745981959620508ef136132d5d1da2f7af48813d780232c7627132e82a2c,exact_verified,,exact_token_segment_unique_context,1,true,exact_literal_span_verified,span_ambiguous_multiple_candidates,resolved_to_exact_verified,exact_token_segment_unique_context,1,20,20,span_exact_unique_verified
lobs_a8601879c61cc5ec97b9b4be,cex_10f89b8ade8ce1cb0b9b4b76,doc_87b9746bf3f9c141fd992c88,sr_a72e083524458d0c5609eb25,ttd_09fb6576f51cf2e9174afd53,5d4fdd6d777f72ee528050d95999e84de4ef0dd2cf4995a0da3263e100854bf6,5d4fdd6d777f72ee528050d95999e84de4ef0dd2cf4995a0da3263e100854bf6,30,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0086_sr_a72e083524458d0c5609eb25.pdf#page=30,arbitration_or_factfinding_reasoning,,,,0,,span_unavailable_or_unverified,no_exact_structured_or_literal_mechanism_match,no_exact_structured_or_literal_mechanism_match,0,false,navigation_only_span_not_qa_sufficient,span_unavailable_or_unverified,remains_unavailable,no_strict_exact_disambiguation_candidate,0,,,navigation_only_span_not_qa_sufficient
lobs_626a31b27c1f9eaa39014daa,cex_059fe0eff62409749bf63f97,doc_b9d8e95772fd3e65214eeaf0,sr_e77936a08256f24d1ce59358,ttd_d393887e1f88cebcacf984fb,4714cc08edafb13bde6e6bf17c8c946e78a719d60d16a87516da4d3f0e4a9c11,4714cc08edafb13bde6e6bf17c8c946e78a719d60d16a87516da4d3f0e4a9c11,14,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0225_sr_e77936a08256f24d1ce59358.pdf#page=14,implementation_or_effective_date_logic,"Effective the first complete pay period commencing after July 1, 1984 and in each month thereafter, the",154,257,103,3f667cd547d7a07476c0e6dcef83f576437498c3179260a8eede4326271341ca,exact_verified,,exact_token_segment_unique_context,1,true,exact_literal_span_verified,span_ambiguous_multiple_candidates,resolved_to_exact_verified,exact_token_segment_unique_context,1,25,25,span_exact_unique_verified
lobs_0093f383300aa7e226eab79f,cex_059fe0eff62409749bf63f97,doc_b9d8e95772fd3e65214eeaf0,sr_e77936a08256f24d1ce59358,ttd_d393887e1f88cebcacf984fb,4714cc08edafb13bde6e6bf17c8c946e78a719d60d16a87516da4d3f0e4a9c11,4714cc08edafb13bde6e6bf17c8c946e78a719d60d16a87516da4d3f0e4a9c11,14,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0225_sr_e77936a08256f24d1ce59358.pdf#page=14,collective_bargaining_agreement_terms,,,,0,,span_unavailable_or_unverified,no_exact_structured_or_literal_mechanism_match,no_exact_structured_or_literal_mechanism_match,0,false,navigation_only_span_not_qa_sufficient,span_unavailable_or_unverified,remains_unavailable,no_strict_exact_disambiguation_candidate,0,,,navigation_only_span_not_qa_sufficient
lobs_eb01e76072c01b81ff774f2e,cex_059fe0eff62409749bf63f97,doc_b9d8e95772fd3e65214eeaf0,sr_e77936a08256f24d1ce59358,ttd_d393887e1f88cebcacf984fb,4714cc08edafb13bde6e6bf17c8c946e78a719d60d16a87516da4d3f0e4a9c11,4714cc08edafb13bde6e6bf17c8c946e78a719d60d16a87516da4d3f0e4a9c11,15,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0225_sr_e77936a08256f24d1ce59358.pdf#page=15,collective_bargaining_agreement_terms,,,,0,,span_unavailable_or_unverified,no_exact_structured_or_literal_mechanism_match,no_exact_structured_or_literal_mechanism_match,0,false,navigation_only_span_not_qa_sufficient,span_unavailable_or_unverified,remains_unavailable,no_strict_exact_disambiguation_candidate,0,,,navigation_only_span_not_qa_sufficient
lobs_90095845a3ddd67d02552d81,cex_b469b0a23a3b954deb1b702e,doc_663c21ecee36d4db2e5cfc70,sr_7c6faa980e2eb0eebd7ce774,ttd_30c4a007a2b8c7ad8682525a,fc60bd99f925be594a3da3ffd1391f3405244deafdbe921d20e317706c641e4e,fc60bd99f925be594a3da3ffd1391f3405244deafdbe921d20e317706c641e4e,52,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0008_sr_7c6faa980e2eb0eebd7ce774.pdf#page=52,longevity_or_service_based_pay,,,,0,,span_unavailable_or_unverified,no_exact_structured_or_literal_mechanism_match,no_exact_structured_or_literal_mechanism_match,0,false,navigation_only_span_not_qa_sufficient,span_unavailable_or_unverified,remains_unavailable,no_strict_exact_disambiguation_candidate,0,,,navigation_only_span_not_qa_sufficient
lobs_52309de89deae3b98afe70ea,cex_b469b0a23a3b954deb1b702e,doc_663c21ecee36d4db2e5cfc70,sr_7c6faa980e2eb0eebd7ce774,ttd_30c4a007a2b8c7ad8682525a,fc60bd99f925be594a3da3ffd1391f3405244deafdbe921d20e317706c641e4e,fc60bd99f925be594a3da3ffd1391f3405244deafdbe921d20e317706c641e4e,52,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0008_sr_7c6faa980e2eb0eebd7ce774.pdf#page=52,implementation_or_effective_date_logic,"Effective July 26, 2015, intermittent part -time employees in this Unit",1359,1430,71,1db447ba954482badc30b6c3ce3ab2e68a6cd10104e792e5b517499f005b59af,exact_verified,,exact_token_segment_unique_context,1,true,exact_literal_span_verified,span_ambiguous_multiple_candidates,resolved_to_exact_verified,exact_token_segment_unique_context,1,19,19,span_exact_unique_verified
lobs_aa198c4b19408a5866344fd0,cex_b469b0a23a3b954deb1b702e,doc_663c21ecee36d4db2e5cfc70,sr_7c6faa980e2eb0eebd7ce774,ttd_30c4a007a2b8c7ad8682525a,fc60bd99f925be594a3da3ffd1391f3405244deafdbe921d20e317706c641e4e,fc60bd99f925be594a3da3ffd1391f3405244deafdbe921d20e317706c641e4e,51,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0008_sr_7c6faa980e2eb0eebd7ce774.pdf#page=51,memorandum_or_settlement_terms,,,,0,,span_unavailable_or_unverified,no_exact_structured_or_literal_mechanism_match,no_exact_structured_or_literal_mechanism_match,0,false,navigation_only_span_not_qa_sufficient,span_unavailable_or_unverified,remains_unavailable,no_strict_exact_disambiguation_candidate,0,,,navigation_only_span_not_qa_sufficient
lobs_a2fdc9862fc1a3a9b7a33b1b,cex_d406166f3aeabb43a6852065,doc_9f3568289105ee8b956b23d4,sr_39e6c969a752873791a0e3e3,ttd_99e6ba85776a1f2420fbd4d5,23e3832395c14abd7f1f5b358772293540b5ea17e0accda40caad9ed2de4113c,23e3832395c14abd7f1f5b358772293540b5ea17e0accda40caad9ed2de4113c,14,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0002_sr_39e6c969a752873791a0e3e3.pdf#page=14,implementation_or_effective_date_logic,Any employee who reports for duty on any of the following days shall receive a payment,433,519,86,15dcf0d20b9826333baa0160c310daeeaab2a03d76537376c47b4750c4c5c5a1,exact_verified,,literal_mechanism_anchor_segment,1,true,exact_literal_span_verified,exact_verified,preserved_prior_verified,prior_exact_verified_immutable,1,,,span_exact_unique_verified
lobs_cfb5017afdb19e60290fb8bf,cex_d406166f3aeabb43a6852065,doc_9f3568289105ee8b956b23d4,sr_39e6c969a752873791a0e3e3,ttd_99e6ba85776a1f2420fbd4d5,23e3832395c14abd7f1f5b358772293540b5ea17e0accda40caad9ed2de4113c,23e3832395c14abd7f1f5b358772293540b5ea17e0accda40caad9ed2de4113c,14,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0002_sr_39e6c969a752873791a0e3e3.pdf#page=14,other,,,,0,,span_unavailable_or_unverified,no_exact_structured_or_literal_mechanism_match,no_exact_structured_or_literal_mechanism_match,0,false,navigation_only_span_not_qa_sufficient,span_unavailable_or_unverified,remains_unavailable,no_strict_exact_disambiguation_candidate,0,,,navigation_only_span_not_qa_sufficient
lobs_93142156bf97edfe6f42cb48,cex_d406166f3aeabb43a6852065,doc_9f3568289105ee8b956b23d4,sr_39e6c969a752873791a0e3e3,ttd_99e6ba85776a1f2420fbd4d5,23e3832395c14abd7f1f5b358772293540b5ea17e0accda40caad9ed2de4113c,23e3832395c14abd7f1f5b358772293540b5ea17e0accda40caad9ed2de4113c,14,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0002_sr_39e6c969a752873791a0e3e3.pdf#page=14,fiscal_constraint_or_budget_logic,,,,0,,span_unavailable_or_unverified,no_exact_structured_or_literal_mechanism_match,no_exact_structured_or_literal_mechanism_match,0,false,navigation_only_span_not_qa_sufficient,span_unavailable_or_unverified,remains_unavailable,no_strict_exact_disambiguation_candidate,0,,,navigation_only_span_not_qa_sufficient
lobs_338e88cb2650a1b8b1f233a5,cex_d406166f3aeabb43a6852065,doc_9f3568289105ee8b956b23d4,sr_39e6c969a752873791a0e3e3,ttd_99e6ba85776a1f2420fbd4d5,23e3832395c14abd7f1f5b358772293540b5ea17e0accda40caad9ed2de4113c,23e3832395c14abd7f1f5b358772293540b5ea17e0accda40caad9ed2de4113c,14,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0002_sr_39e6c969a752873791a0e3e3.pdf#page=14,step_movement_or_seniority,,,,0,,span_unavailable_or_unverified,no_exact_structured_or_literal_mechanism_match,no_exact_structured_or_literal_mechanism_match,0,false,navigation_only_span_not_qa_sufficient,span_unavailable_or_unverified,remains_unavailable,no_strict_exact_disambiguation_candidate,0,,,navigation_only_span_not_qa_sufficient
lobs_ec1cf67774167199c9234357,cex_d406166f3aeabb43a6852065,doc_9f3568289105ee8b956b23d4,sr_39e6c969a752873791a0e3e3,ttd_99e6ba85776a1f2420fbd4d5,23e3832395c14abd7f1f5b358772293540b5ea17e0accda40caad9ed2de4113c,23e3832395c14abd7f1f5b358772293540b5ea17e0accda40caad9ed2de4113c,14,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0002_sr_39e6c969a752873791a0e3e3.pdf#page=14,other,,,,0,,span_unavailable_or_unverified,no_exact_structured_or_literal_mechanism_match,no_exact_structured_or_literal_mechanism_match,0,false,navigation_only_span_not_qa_sufficient,span_unavailable_or_unverified,remains_unavailable,no_strict_exact_disambiguation_candidate,0,,,navigation_only_span_not_qa_sufficient
lobs_e2878efd99ade69579ddb328,cex_90ffe48d7bf651cdfa804ac5,doc_e38ff010783e3c755acced5f,sr_df3d4d20bc5668c5086613ca,ttd_1eb66347e5bb26fe98f8aa28,df0406aac28b36316777e02fae12f67e019bfa3691ff1db0dbbde70a2736b1a8,df0406aac28b36316777e02fae12f67e019bfa3691ff1db0dbbde70a2736b1a8,3,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0163_sr_df3d4d20bc5668c5086613ca.pdf#page=3,CPI_or_COLA_indexing,all unit classifications,2077,2101,24,aba3793bfee035b2f6a1ff75be08bec7b33b5fbdaeded558f030c6fc17faa448,span_ambiguous_multiple_candidates,,exact_structured_field:eligibility_rule;candidate_count=2,2,false,navigation_only_span_not_qa_sufficient,span_ambiguous_multiple_candidates,remains_ambiguous,multiple_equally_plausible_exact_candidates,2,35,0,navigation_only_span_not_qa_sufficient
lobs_bee9df8e14cc370642364b93,cex_90ffe48d7bf651cdfa804ac5,doc_e38ff010783e3c755acced5f,sr_df3d4d20bc5668c5086613ca,ttd_1eb66347e5bb26fe98f8aa28,df0406aac28b36316777e02fae12f67e019bfa3691ff1db0dbbde70a2736b1a8,df0406aac28b36316777e02fae12f67e019bfa3691ff1db0dbbde70a2736b1a8,1,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0163_sr_df3d4d20bc5668c5086613ca.pdf#page=1,fiscal_constraint_or_budget_logic,"WHEREAS, the cost of the proposed salary and benefit adjustments can be funded from on-going",1014,1106,92,e013f715d2e14e31b8b882c5a88fdfa90671fc3241c58436cfcb6f45b754d2a6,exact_verified,,exact_token_segment_unique_context,1,true,exact_literal_span_verified,span_ambiguous_multiple_candidates,resolved_to_exact_verified,exact_token_segment_unique_context,1,13,13,span_exact_unique_verified
lobs_2d1bb9c330f7c3edc69e1215,cex_ab58f60853f3f470ab7b4550,doc_487a2fad4c910cf13a48bca4,sr_76bed5969ee1e8fe0e7e6b78,ttd_2f886c1a0fb600fc4bdd3276,5655097cf53da829bc4150ff0f351b5762daf5370c0d7d1cadf38c836d2cf4ee,5655097cf53da829bc4150ff0f351b5762daf5370c0d7d1cadf38c836d2cf4ee,2,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0242_sr_76bed5969ee1e8fe0e7e6b78.pdf#page=2,implementation_or_effective_date_logic,all classifications,787,806,19,75f1d70868e989b58657942ce5ff43772cf2a2c3d3679fb9e2e2fd14c523a670,span_ambiguous_multiple_candidates,,exact_structured_field:eligibility_rule;candidate_count=2,2,false,navigation_only_span_not_qa_sufficient,span_ambiguous_multiple_candidates,remains_ambiguous,multiple_equally_plausible_exact_candidates,2,42,2,navigation_only_span_not_qa_sufficient
lobs_b89fb0f468027130bbed5921,cex_ab58f60853f3f470ab7b4550,doc_487a2fad4c910cf13a48bca4,sr_76bed5969ee1e8fe0e7e6b78,ttd_2f886c1a0fb600fc4bdd3276,5655097cf53da829bc4150ff0f351b5762daf5370c0d7d1cadf38c836d2cf4ee,5655097cf53da829bc4150ff0f351b5762daf5370c0d7d1cadf38c836d2cf4ee,2,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0242_sr_76bed5969ee1e8fe0e7e6b78.pdf#page=2,implementation_or_effective_date_logic,all classifications,787,806,19,75f1d70868e989b58657942ce5ff43772cf2a2c3d3679fb9e2e2fd14c523a670,span_ambiguous_multiple_candidates,,exact_structured_field:eligibility_rule;candidate_count=2,2,false,navigation_only_span_not_qa_sufficient,span_ambiguous_multiple_candidates,remains_ambiguous,multiple_equally_plausible_exact_candidates,2,42,2,navigation_only_span_not_qa_sufficient
