cross_side_routing_id,match_id,original_missing_cross_side_flag,cleaned_analysis_use_primary_category,final_blocker_resolution,cross_side_route,source_locator_lineage
BRMCROSSROUTE-8ee2be5a9947a8d61d141edb,BRMMATCH-20260803-006fb3ab2e5759d085ab3f84,true,role_side_repair_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-02290-01\"", \""final\"": \""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Conciliation_Awards/2021/21-MED-05-0794.pdf\"", \""original\"": \""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Conciliation_Awards/2021/21-MED-05-0794.pdf\"", \""scout_target_id\"": \""BRM5-20260731-02290\""}""]"
BRMCROSSROUTE-98dd4cd97df4424f8870c369,BRMMATCH-20260803-0076e95e96391dcecc208017,true,role_side_repair_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-09933-02\"", \""final\"": \""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2016/16-MED-09-0969.pdf\"", \""original\"": \""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2016/16-MED-09-0969.pdf\"", \""scout_target_id\"": \""BRM5-20260731-09933\""}""]"
BRMCROSSROUTE-d5aaddb62c30a3d5f74c5b3f,BRMMATCH-20260803-0077a5eb513f00905203a9fa,true,role_side_repair_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-16023-01\"", \""final\"": \""https://villageofcalumet.com/uploads/1/1/8/5/118509013/february_11_2025__work_session_meeting_packet.pdf\"", \""original\"": \""https://www.villageofcalumet.com/uploads/1/1/8/5/118509013/february_11_2025__work_session_meeting_packet.pdf\"", \""scout_target_id\"": \""BRM5-20260731-16023\""}""]"
BRMCROSSROUTE-b9ae8f05f1ae0f0793692e7d,BRMMATCH-20260803-008739654978c60bc3576166,true,national_readiness_stratum_only,routed_to_non_comparison_analysis_use,retain_for_non_comparison_analysis,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-18045-02\"", \""final\"": \""https://townofticonderoga.gov/wp-content/uploads/RTB-Mtg-5-18-2026-PH-Moratorium-BESS-1.pdf\"", \""original\"": \""https://townofticonderoga.gov/wp-content/uploads/RTB-Mtg-5-18-2026-PH-Moratorium-BESS-1.pdf\"", \""scout_target_id\"": \""BRM5-20260731-18045\""}""]"
BRMCROSSROUTE-9dd506611e26364c47b6f82a,BRMMATCH-20260803-008934e53743ba24017ed5eb,true,non_scalar_structuring_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-02885-01\"", \""final\"": \""https://core-docs.s3.us-east-1.amazonaws.com/documents/asset/uploaded_file/5174/VOW/6147418/2026_BUDGET_OVERVIEW_Final_Approved.pdf\"", \""original\"": \""https://core-docs.s3.us-east-1.amazonaws.com/documents/asset/uploaded_file/5174/VOW/6147418/2026_BUDGET_OVERVIEW_Final_Approved.pdf\"", \""scout_target_id\"": \""BRM5-20260731-02885\""}""]"
BRMCROSSROUTE-6bcaacfcf790427dcaa6d2c7,BRMMATCH-20260803-008af528ed4de56499863bbd,true,role_side_repair_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-18053-02\"", \""final\"": \""https://archive.cgr.org/victory/docs/VictoryDissolutionStudyPlan%26Alternatives.pdf\"", \""original\"": \""https://archive.cgr.org/victory/docs/VictoryDissolutionStudyPlan%26Alternatives.pdf\"", \""scout_target_id\"": \""BRM5-20260731-18053\""}""]"
BRMCROSSROUTE-8123f5e062fb290bea03525b,BRMMATCH-20260803-009391016b6e607e1b419535,true,non_scalar_structuring_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-08072-03\"", \""final\"": \""https://gohammond.com/document_library/city_council_ordinances_and_resolutions/ordinances/2025/ordinance_9686.pdf\"", \""original\"": \""https://www.gohammond.com/document_library/city_council_ordinances_and_resolutions/ordinances/2025/ordinance_9686.pdf\"", \""scout_target_id\"": \""BRM5-20260731-08072\""}""]"
BRMCROSSROUTE-1d26f2f32a85c1e4ac6ca168,BRMMATCH-20260803-009d281c32c9c2413e44c72a,true,non_scalar_structuring_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-15136-01\"", \""final\"": \""https://public.destinyhosted.com/charldocs/2021/CC/20210216_260/2932_Charleston_2021-2025_%28CC_02-16-2021%29.pdf\"", \""original\"": \""https://public.destinyhosted.com/charldocs/2021/CC/20210216_260/2932_Charleston_2021-2025_%28CC_02-16-2021%29.pdf\"", \""scout_target_id\"": \""BRM5-20260731-15136\""}""]"
BRMCROSSROUTE-640e5183974dcbe2c6e8cf56,BRMMATCH-20260803-009ea71b517f2adb57bceb20,true,non_scalar_structuring_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-01044-02\"", \""final\"": \""https://cityofbangormi.org/wp-content/uploads/120224.Combined-Council-Packet_Reduced-Size.pdf\"", \""original\"": \""https://www.cityofbangormi.org/wp-content/uploads/120224.Combined-Council-Packet_Reduced-Size.pdf\"", \""scout_target_id\"": \""BRM5-20260731-01044\""}""]"
BRMCROSSROUTE-dba9b63bfe0ff050198d6ee9,BRMMATCH-20260803-00a139006403ddd4566eeb33,true,non_scalar_structuring_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-07406-01\"", \""final\"": \""https://kemahtx.gov/AgendaCenter/ViewFile/Agenda/_06192024-835\"", \""original\"": \""https://www.kemahtx.gov/AgendaCenter/ViewFile/Agenda/_06192024-835\"", \""scout_target_id\"": \""BRM5-20260731-07406\""}""]"
BRMCROSSROUTE-4b52909651e594a2a211ae13,BRMMATCH-20260803-00a15fb2455071fdc6a263a0,true,non_scalar_structuring_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-14924-01\"", \""final\"": \""https://webgen1files1.revize.com/sabinaltx/CITY%20OF%20SABINAL%202024_2025%20BUDGET.pdf\"", \""original\"": \""https://webgen1files1.revize.com/sabinaltx/CITY%20OF%20SABINAL%202024_2025%20BUDGET.pdf\"", \""scout_target_id\"": \""BRM5-20260731-14924\""}""]"
BRMCROSSROUTE-4395a0ca959e72402aba05e6,BRMMATCH-20260803-00aafee9800fdf1e98cd130e,true,role_side_repair_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-17288-03\"", \""final\"": \""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-09-1078.pdf\"", \""original\"": \""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-09-1078.pdf\"", \""scout_target_id\"": \""BRM5-20260731-17288\""}""]"
BRMCROSSROUTE-57ee836791aaf0e1d291721c,BRMMATCH-20260803-00ab81479bf1a7ac535274c1,true,role_side_repair_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-03424-02\"", \""final\"": \""https://smithfieldtownship.com/wp-content/uploads/2025/01/2025.1.6-Reorganization-Agenda.pdf\"", \""original\"": \""https://smithfieldtownship.com/wp-content/uploads/2025/01/2025.1.6-Reorganization-Agenda.pdf\"", \""scout_target_id\"": \""BRM5-20260731-03424\""}""]"
BRMCROSSROUTE-e0354eb7e44d20c4bc9cfd7c,BRMMATCH-20260803-00add0bc6019c5632c449dc9,true,role_side_repair_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-07143-02\"", \""final\"": \""https://richland.pa.us/ArchiveCenter/ViewFile/Item/50\"", \""original\"": \""https://richland.pa.us/ArchiveCenter/ViewFile/Item/50\"", \""scout_target_id\"": \""BRM5-20260731-07143\""}""]"
BRMCROSSROUTE-642474e679789a3aebddff37,BRMMATCH-20260803-00b17679aa731ded9b4565f6,true,non_scalar_structuring_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-02286-01\"", \""final\"": \""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-09-0787.pdf\"", \""original\"": \""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-09-0787.pdf\"", \""scout_target_id\"": \""BRM5-20260731-02286\""}""]"
BRMCROSSROUTE-4604e8890e8472492392c562,BRMMATCH-20260803-00b1ce81943ec73b9a6f1da2,true,non_scalar_structuring_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-04223-01\"", \""final\"": \""https://taylorville.net/wp-content/uploads/COUNCIL2020mins.pdf\"", \""original\"": \""https://taylorville.net/wp-content/uploads/COUNCIL2020mins.pdf\"", \""scout_target_id\"": \""BRM5-20260731-04223\""}""]"
BRMCROSSROUTE-8d1f015bf72fcfdf5825c38d,BRMMATCH-20260803-00b27603b9039184e58e4f22,true,non_scalar_structuring_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-02985-01\"", \""final\"": \""https://seethroughny.net/contracts/VillageofGranville_P_2021.pdf\"", \""original\"": \""https://www.seethroughny.net/contracts/VillageofGranville_P_2021.pdf\"", \""scout_target_id\"": \""BRM5-20260731-02985\""}""]"
BRMCROSSROUTE-fd79b5461016ed2dae73345c,BRMMATCH-20260803-00b66356cb955141ec768e71,true,national_readiness_stratum_only,routed_to_non_comparison_analysis_use,retain_for_non_comparison_analysis,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-15198-02\"", \""final\"": \""https://forestview-il.org/media/4uij5bg4/ordinance-25-10-salary-non-fop-employees.pdf\"", \""original\"": \""https://forestview-il.org/media/4uij5bg4/ordinance-25-10-salary-non-fop-employees.pdf\"", \""scout_target_id\"": \""BRM5-20260731-15198\""}""]"
BRMCROSSROUTE-8cbcfaa915c73f4f26eae434,BRMMATCH-20260803-00b95674da4d52c6714f3a43,true,role_side_repair_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-06000-01\"", \""final\"": \""https://cms2.revize.com/revize/franklinoh/Document%20Center/Department/Government/City%20Council/Legislation/Resolutions/2021/R2118%20FLEA.pdf\"", \""original\"": \""https://cms2.revize.com/revize/franklinoh/Document%20Center/Department/Government/City%20Council/Legislation/Resolutions/2021/R2118%20FLEA.pdf\"", \""scout_target_id\"": \""BRM5-20260731-06000\""}""]"
BRMCROSSROUTE-3f2cfb9c45cb012810a8d15c,BRMMATCH-20260803-00bd9d2f18c655cd9ad2e4c3,true,role_side_repair_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-04877-02\"", \""final\"": \""https://helenatownshipmichigan.gov/2026/06/26/june-11-2026-helena-township-board-meeting-minutes-copy\"", \""original\"": \""https://helenatownshipmichigan.gov/2026/06/26/june-11-2026-helena-township-board-meeting-minutes-copy/\"", \""scout_target_id\"": \""BRM5-20260731-04877\""}""]"
BRMCROSSROUTE-29ca7f3c536a918e7a2c21fe,BRMMATCH-20260803-00bf5f44044503cf154fe684,true,same_side_growth_evidence,routed_to_non_comparison_analysis_use,retain_for_non_comparison_analysis,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-01494-01\"", \""final\"": \""https://lambertonmn.com/documents/176/11-17-2025_-_Web_Council_Packet.pdf\"", \""original\"": \""https://lambertonmn.com/documents/176/11-17-2025_-_Web_Council_Packet.pdf\"", \""scout_target_id\"": \""BRM5-20260731-01494\""}""]"
BRMCROSSROUTE-dc1ec767226cd109c10c98dd,BRMMATCH-20260803-00bfe83f02d6cefa9bfe4c89,true,non_scalar_structuring_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-05125-02\"", \""final\"": \""https://duluthmn.gov/media/pizp0j1s/2025-2027-fire.pdf\"", \""original\"": \""https://duluthmn.gov/media/pizp0j1s/2025-2027-fire.pdf\"", \""scout_target_id\"": \""BRM5-20260731-05125\""}""]"
BRMCROSSROUTE-a2cdf533d687c4306eba3233,BRMMATCH-20260803-00c30a3f2a5549a654c63661,true,non_scalar_structuring_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-14924-01\"", \""final\"": \""https://webgen1files1.revize.com/sabinaltx/CITY%20OF%20SABINAL%202024_2025%20BUDGET.pdf\"", \""original\"": \""https://webgen1files1.revize.com/sabinaltx/CITY%20OF%20SABINAL%202024_2025%20BUDGET.pdf\"", \""scout_target_id\"": \""BRM5-20260731-14924\""}""]"
BRMCROSSROUTE-25b4855002914aafbda96653,BRMMATCH-20260803-00c8f69ffef05bf43582fba8,true,role_side_repair_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-10409-01\"", \""final\"": \""https://broomecountyny.gov/sites/default/files/dept/legis/11072024-adopted%20resos.pdf\"", \""original\"": \""https://broomecountyny.gov/sites/default/files/dept/legis/11072024-adopted%20resos.pdf\"", \""scout_target_id\"": \""BRM5-20260731-10409\""}""]"
BRMCROSSROUTE-d797d61536b83474ba65555e,BRMMATCH-20260803-00c9b976b1bb76f1e29b1169,true,write_off_or_exclude,routed_to_write_off,write_off_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-06840-01\"", \""final\"": \""https://townofulyssesny.gov/__cms/docs/2025-2027-Union-Contract-Final.pdf\"", \""original\"": \""https://www.townofulyssesny.gov/__cms/docs/2025-2027-Union-Contract-Final.pdf\"", \""scout_target_id\"": \""BRM5-20260731-06840\""}""]"
BRMCROSSROUTE-35adc3e7d3cc18609fcdf9c8,BRMMATCH-20260803-00caf2755ed17067a73f3cb7,true,same_side_growth_evidence,routed_to_non_comparison_analysis_use,retain_for_non_comparison_analysis,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-12489-01\"", \""final\"": \""https://victorytownship.org/minutes-2025/march-2025\"", \""original\"": \""https://www.victorytownship.org/minutes-2025/march-2025\"", \""scout_target_id\"": \""BRM5-20260731-12489\""}""]"
BRMCROSSROUTE-7248f12b977b06dc8d1542bb,BRMMATCH-20260803-00cf45035b9847c5d4fb6088,true,non_scalar_structuring_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-10428-02\"", \""final\"": \""https://townofcolden.com/site/wp-content/uploads/2022/12/Adopted-2023-Budget-11-20-22.pdf\"", \""original\"": \""https://www.townofcolden.com/site/wp-content/uploads/2022/12/Adopted-2023-Budget-11-20-22.pdf\"", \""scout_target_id\"": \""BRM5-20260731-10428\""}""]"
BRMCROSSROUTE-8d9ec10f8880af6cf7fb5206,BRMMATCH-20260803-00d07f64532744fe34446bf5,true,role_side_repair_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-14215-02\"", \""final\"": \""https://cf003.cdn.4science.cloud/4s-assetstore-prod--cornell--ecommons/26/10/56/26105661363302377713642602586304257685\"", \""original\"": \""https://ecommons.cornell.edu/bitstreams/9f6ebf94-bd3c-46dd-9388-629e2fadc7d5/download\"", \""scout_target_id\"": \""BRM5-20260731-14215\""}""]"
BRMCROSSROUTE-762a708be36760dc354a4f4c,BRMMATCH-20260803-00d15b7c76d3f5734f24e5c4,true,role_side_repair_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-14243-01\"", \""final\"": \""https://townofnewbaltimore.gov/government/documents/town-board/town-board-2025/town-board-agenda-2025/3380-2026-01-05-town-board-organizational-meeting-agenda/file\"", \""original\"": \""https://townofnewbaltimore.gov/government/documents/town-board/town-board-2025/town-board-agenda-2025/3380-2026-01-05-town-board-organizational-meeting-agenda/file\"", \""scout_target_id\"": \""BRM5-20260731-14243\""}""]"
BRMCROSSROUTE-df632d70b26c5c0d67099d70,BRMMATCH-20260803-00d4fe86de6c4a72361c92ec,true,non_scalar_structuring_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-06188-01\"", \""final\"": \""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-10-1056.pdf\"", \""original\"": \""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-10-1056.pdf\"", \""scout_target_id\"": \""BRM5-20260731-06188\""}""]"
BRMCROSSROUTE-48065277e793be1c4b7e20b3,BRMMATCH-20260803-00d616b56edaf9f630c982a9,true,non_scalar_structuring_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-10832-01\"", \""final\"": \""https://beavervalleyfop.org/wp-content/uploads/2025/05/north-sewickley-2025-2027.pdf\"", \""original\"": \""https://beavervalleyfop.org/wp-content/uploads/2025/05/north-sewickley-2025-2027.pdf\"", \""scout_target_id\"": \""BRM5-20260731-10832\""}""]"
BRMCROSSROUTE-b4d4c829d06d85d43ad954cf,BRMMATCH-20260803-00d6c42c0b1da59c628870b1,true,national_readiness_stratum_only,routed_to_non_comparison_analysis_use,retain_for_non_comparison_analysis,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-17781-02\"", \""final\"": \""https://img1.wsimg.com/blobby/go/3c925f02-6e30-4e47-978c-a726de1e010b/downloads/65b5a518-9fb6-44d0-9df1-5b8699888814/_02-17-2025%20Appointment%20of%20Deputy%20Clerk%20Treasu.pdf\"", \""original\"": \""https://img1.wsimg.com/blobby/go/3c925f02-6e30-4e47-978c-a726de1e010b/downloads/65b5a518-9fb6-44d0-9df1-5b8699888814/_02-17-2025%20Appointment%20of%20Deputy%20Clerk%20Treasu.pdf?ver=1779230914030\"", \""scout_target_id\"": \""BRM5-20260731-17781\""}""]"
BRMCROSSROUTE-91073652bf5a3ba601e9aafb,BRMMATCH-20260803-00d7112239677b05d388c99a,true,write_off_or_exclude,routed_to_write_off,write_off_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-02433-01\"", \""final\"": \""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2018/18-MED-10-1109.pdf\"", \""original\"": \""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2018/18-MED-10-1109.pdf\"", \""scout_target_id\"": \""BRM5-20260731-02433\""}""]"
BRMCROSSROUTE-f1bcb4d88c5ef3265444c99f,BRMMATCH-20260803-00d8f24f4501f9a1ce8b26e7,true,non_scalar_structuring_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-18402-01\"", \""final\"": \""https://southwoodburytownship.com/wp-content/uploads/2023/12/January-2024.pdf\"", \""original\"": \""https://southwoodburytownship.com/wp-content/uploads/2023/12/January-2024.pdf\"", \""scout_target_id\"": \""BRM5-20260731-18402\""}""]"
BRMCROSSROUTE-52cad773f7df15505c2ec953,BRMMATCH-20260803-00d9bed45cf070ac77ea5a36,true,non_scalar_structuring_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-09769-03\"", \""final\"": \""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-09-1290.pdf\"", \""original\"": \""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-09-1290.pdf\"", \""scout_target_id\"": \""BRM5-20260731-09769\""}""]"
BRMCROSSROUTE-6d97b0a85d27919328aa714e,BRMMATCH-20260803-00da43b0be082c22396aa2ed,true,national_readiness_stratum_only,routed_to_non_comparison_analysis_use,retain_for_non_comparison_analysis,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-06815-01\"", \""final\"": \""https://townofsandlake.us/vertical/sites/%7BFECD5B14-8403-4F9F-87D1-23E443F86FD2%7D/uploads/Jan_1_2024_Minutes_Org_Mtg.pdf\"", \""original\"": \""https://www.townofsandlake.us/vertical/sites/%7BFECD5B14-8403-4F9F-87D1-23E443F86FD2%7D/uploads/Jan_1_2024_Minutes_Org_Mtg.pdf\"", \""scout_target_id\"": \""BRM5-20260731-06815\""}""]"
BRMCROSSROUTE-f2f7d08933c895d1bd8d1df4,BRMMATCH-20260803-00db3da84fbf9b375c537e64,true,non_scalar_structuring_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-06088-01\"", \""final\"": \""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2022/22-MED-03-0275.pdf\"", \""original\"": \""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2022/22-MED-03-0275.pdf\"", \""scout_target_id\"": \""BRM5-20260731-06088\""}""]"
BRMCROSSROUTE-43bb20814c271014b55ed8d1,BRMMATCH-20260803-00dd1a20c37040b2bd187a1a,true,role_side_repair_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-04911-01\"", \""final\"": \""https://mastodontownship.org/wp-content/uploads/2026/05/2026-04-14-Board-Meeting-Documents.pdf\"", \""original\"": \""https://mastodontownship.org/wp-content/uploads/2026/05/2026-04-14-Board-Meeting-Documents.pdf\"", \""scout_target_id\"": \""BRM5-20260731-04911\""}""]"
BRMCROSSROUTE-05ff2c7d9e6b4b7794a13a88,BRMMATCH-20260803-00e0120c806fa4cbeb0ead0c,true,non_scalar_structuring_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-02458-02\"", \""final\"": \""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-09-0885.pdf\"", \""original\"": \""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-09-0885.pdf\"", \""scout_target_id\"": \""BRM5-20260731-02458\""}""]"
BRMCROSSROUTE-4f3bc6b7e8e1e2e6f46950cb,BRMMATCH-20260803-00e0f41437476f906c981a52,true,quant_qual_mechanism_linked_evidence,routed_to_non_comparison_analysis_use,retain_for_non_comparison_analysis,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-02251-01\"", \""final\"": \""https://farmersville.us/wp-content/uploads/2024/12/2024-11-25.pdf\"", \""original\"": \""https://www.farmersville.us/wp-content/uploads/2024/12/2024-11-25.pdf\"", \""scout_target_id\"": \""BRM5-20260731-02251\""}""]"
BRMCROSSROUTE-3b04513aab84acc6d243f154,BRMMATCH-20260803-00e1ceee86385993755ebb87,true,non_scalar_structuring_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-08121-04\"", \""final\"": \""https://s3.us-east-2.amazonaws.com/marion-prod/downloads/meeting/regular-meeting-115/12-18-18.m.pdf\"", \""original\"": \""https://s3.us-east-2.amazonaws.com/marion-prod/downloads/meeting/regular-meeting-115/12-18-18.m.pdf\"", \""scout_target_id\"": \""BRM5-20260731-08121\""}""]"
