triage_id,candidate_queue_row_id,verification_id,verification_round_id,municipality_id,census_gov_id,state,municipality,government_name,candidate_url,final_url,candidate_title,candidate_source_type,candidate_status_before_verification,verification_status,content_type,source_locator,triage_bucket,candidate_priority,verification_lane_id,duplicate_source_group_id,duplicate_group_size,duplicate_group_role_for_triage,source_owner_type,unit_type_scouted,population,state_candidate_rows_per_covered,matched_set_potential,official_domain_signal,triage_selection_rank,triage_stage,triage_status,triage_status_detail,source_relevance_prelim,source_officialness_prelim,employer_match_prelim,municipality_match_prelim,bargaining_unit_match_prelim,safety_unit_signal_prelim,non_safety_unit_signal_prelim,source_document_type_prelim,source_year_or_period_prelim,wage_table_signal_prelim,wage_growth_signal_prelim,mechanism_language_signal_prelim,extraction_readiness_prelim,priority_for_content_review,recommended_next_action,duplicate_handling_status,oversized_handling_status,manual_review_reason,triage_notes,reviewer,triaged_at,urls_opened,network_calls,documents_downloaded,documents_parsed,pdfs_parsed,ocr_runs,content_artifacts_written,content_triage_round_id,content_triage_merge_id,content_triage_merged_at,content_triage_lane_id,content_triage_stage
TRI-33891faa65b377373e6f,NSCQ-CA-20260720-0421,VER-7587fc2b104f41a86e69,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,cog_2025_123128,123128,CA,Seaside,CITY OF SEASIDE,https://www.ci.seaside.ca.us/216/Salary-Schedule-PDF,https://www.ci.seaside.ca.us/DocumentCenter/View/14170/Salary-Schedulepdf,CITY OF SEASIDE - FULL-TIME SALARY SCHEDULE - EFFECTIVE 2/5/26,wage_schedule_or_compensation_plan,duplicate_hold,duplicate_of_verified_source,application/pdf,https://www.ci.seaside.ca.us/DocumentCenter/View/14170/Salary-Schedulepdf,likely_duplicate_hold,held,lane_1,URL-33280dfbbe68a8ab3f14,3,linked_duplicate,city,fire,,2.546053,yes,likely_official,3285,metadata_only_triaged_not_content_reviewed,duplicate_defer_to_canonical,duplicate routing outcome requires canonical group review; metadata only,possibly_relevant,unknown,unknown,unknown,unknown,unknown,unknown,wage_schedule_or_compensation_plan_candidate_metadata_only,unknown,unknown,unknown,unknown,unknown,defer,duplicate_group_review,duplicate_group_review,not_oversized_in_selected_round,duplicate_routing_status,Duplicate linkage was preserved for later canonical-group review; metadata-only triage did not access source content.,script_metadata_only,2026-07-24T17:44:22Z,0,0,0,0,0,0,0,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,CONTENT-TRIAGE-FULL-UNIVERSE-METADATA-MERGE-2026-07-24,2026-07-24T18:05:14Z,lane_1,metadata_only_triaged_not_content_reviewed
TRI-bea5b25e8645912f3263,NSCQ-CA-20260720-0422,VER-7bf10e2bfb0ad23ad315,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,cog_2025_161189,161189,CA,Paramount,CITY OF PARAMOUNT,https://www.paramountcity.gov/wp-content/uploads/2026/07/FY2027-FT-Salary-Tables-effective-06.27.26.pdf,https://www.paramountcity.gov/wp-content/uploads/2026/07/FY2027-FT-Salary-Tables-effective-06.27.26.pdf,FY 2026-2027 Full-Time Employee Salary Table (Represented Employees Monthly Salary Table included on same document),wage_schedule_or_compensation_plan,scheduled,reachable_pdf_or_document,application/pdf,https://www.paramountcity.gov/wp-content/uploads/2026/07/FY2027-FT-Salary-Tables-effective-06.27.26.pdf,medium_priority_later_verify,medium,lane_3,URL-d88690f3434f75587e71,1,canonical_representative,city,non_safety,,2.546053,no,likely_official,2058,metadata_only_triaged_not_content_reviewed,medium_priority_content_review,reachable_pdf_or_document candidate retained for later review; metadata only,possibly_relevant,unknown,unknown,unknown,unknown,unknown,unknown,wage_schedule_or_compensation_plan_candidate_metadata_only,unknown,unknown,unknown,unknown,medium,p2,content_review_download_allowed_later,representative_or_group_review_needed,not_oversized_in_selected_round,,"The routing and candidate labels support later review, but metadata-only triage did not access or validate source content.",script_metadata_only,2026-07-24T17:44:22Z,0,0,0,0,0,0,0,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,CONTENT-TRIAGE-FULL-UNIVERSE-METADATA-MERGE-2026-07-24,2026-07-24T18:05:14Z,lane_2,metadata_only_triaged_not_content_reviewed
TRI-c39d9e7c67e36e23de0d,NSCQ-CA-20260720-0423,VER-cc63043de4305fb65e2e,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,cog_2025_161189,161189,CA,Paramount,CITY OF PARAMOUNT,https://www.paramountcity.gov/wp-content/uploads/2026/07/43.1336-Teamsters-986-MOU-Public-Works-Unit.pdf,https://www.paramountcity.gov/wp-content/uploads/2026/07/43.1336-Teamsters-986-MOU-Public-Works-Unit.pdf,43.1336 Teamsters 986 MOU - Public Works Unit (PDF landing found via City HR page),cba,context_hold,reachable_pdf_or_document,application/pdf,https://www.paramountcity.gov/wp-content/uploads/2026/07/43.1336-Teamsters-986-MOU-Public-Works-Unit.pdf,context_only_hold,held,lane_2,URL-5d46e8479aa9a8c3a0b1,1,canonical_representative,city,non_safety,,2.546053,no,likely_official,2861,metadata_only_triaged_not_content_reviewed,low_priority_content_review,original context_hold disposition preserved; metadata only,possibly_relevant,unknown,unknown,unknown,unknown,unknown,unknown,cba_candidate_metadata_only,unknown,unknown,unknown,unknown,low,p3,metadata_review_only,representative_or_group_review_needed,not_oversized_in_selected_round,lower_original_candidate_disposition,The lower candidate disposition was preserved without promotion; metadata-only triage did not access source content.,script_metadata_only,2026-07-24T17:44:22Z,0,0,0,0,0,0,0,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,CONTENT-TRIAGE-FULL-UNIVERSE-METADATA-MERGE-2026-07-24,2026-07-24T18:05:14Z,lane_1,metadata_only_triaged_not_content_reviewed
TRI-3e963964b95751ccd44a,NSCQ-CA-20260720-0424,VER-b67b7c99ba10f3e75680,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,cog_2025_161189,161189,CA,Paramount,CITY OF PARAMOUNT,https://www.paramountcity.gov/wp-content/uploads/2026/07/43.1336-Teamsters-986-MOU-Public-Safety-Unit.pdf,https://www.paramountcity.gov/wp-content/uploads/2026/07/43.1336-Teamsters-986-MOU-Public-Safety-Unit.pdf,43.1336 Teamsters 986 MOU - Public Safety Unit (PDF) and related Side Letter (separate PDF),cba,context_hold,reachable_pdf_or_document,application/pdf,https://www.paramountcity.gov/wp-content/uploads/2026/07/43.1336-Teamsters-986-MOU-Public-Safety-Unit.pdf,context_only_hold,held,lane_3,URL-729dcbe0fd95ebf89e1f,1,canonical_representative,city,unclear,,2.546053,no,likely_official,2862,metadata_only_triaged_not_content_reviewed,low_priority_content_review,original context_hold disposition preserved; metadata only,possibly_relevant,unknown,unknown,unknown,unknown,unknown,unknown,cba_candidate_metadata_only,unknown,unknown,unknown,unknown,low,p3,metadata_review_only,representative_or_group_review_needed,not_oversized_in_selected_round,lower_original_candidate_disposition,The lower candidate disposition was preserved without promotion; metadata-only triage did not access source content.,script_metadata_only,2026-07-24T17:44:22Z,0,0,0,0,0,0,0,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,CONTENT-TRIAGE-FULL-UNIVERSE-METADATA-MERGE-2026-07-24,2026-07-24T18:05:14Z,lane_2,metadata_only_triaged_not_content_reviewed
TRI-edcf838b042d760eeb43,NSCQ-CA-20260720-0425,VER-93db357c73f8c5d41bb2,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_211980,211980,CA,San Jacinto,CITY OF SAN JACINTO,https://sanjacintoca.hosted.civiclive.com/UserFiles/Servers/Server_10384345/File/2019-2022%20SEIU%20MOU.pdf,https://cdnsm5-hosted.civiclive.com/UserFiles/Servers/Server_10384345/File/2019-2022%20SEIU%20MOU.pdf,"Memorandum of Understanding Between City of San Jacinto, CA and Service Employees International Union Local 721",cba,scheduled,not_found,unknown,https://cdnsm5-hosted.civiclive.com/UserFiles/Servers/Server_10384345/File/2019-2022%20SEIU%20MOU.pdf,high_priority_later_verify,high,lane_3,URL-54237a737f1af8c3411d,1,canonical_representative,city,non_safety,,2.546053,no,likely_official,1666,metadata_only_triaged_not_content_reviewed,blocked_or_unreachable_defer,not_found routing outcome deferred; metadata only,unknown,unknown,unknown,unknown,unknown,unknown,unknown,cba_candidate_metadata_only,unknown,unknown,unknown,unknown,none,defer,blocked_status_review_later,representative_or_group_review_needed,not_oversized_in_selected_round,routing_outcome_not_found,The URL-routing exception is not a municipality source-absence finding; metadata-only triage accessed no content.,script_metadata_only,2026-07-24T17:44:22Z,0,0,0,0,0,0,0,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,CONTENT-TRIAGE-FULL-UNIVERSE-METADATA-MERGE-2026-07-24,2026-07-24T18:05:14Z,lane_2,metadata_only_triaged_not_content_reviewed
TRI-8e643adca9d30e03da56,NSCQ-CA-20260720-0426,VER-ed6a09efaac11809daf6,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,cog_2025_211980,211980,CA,San Jacinto,CITY OF SAN JACINTO,https://sanjacintoca.hosted.civiclive.com/UserFiles/Servers/Server_10384345/File/SEIU%20MOU%202022-2025.pdf,https://cdnsm5-hosted.civiclive.com/UserFiles/Servers/Server_10384345/File/SEIU%20MOU%202022-2025.pdf,SEIU MOU 2022-2025,cba,scheduled,reachable_pdf_or_document,application/pdf,https://cdnsm5-hosted.civiclive.com/UserFiles/Servers/Server_10384345/File/SEIU%20MOU%202022-2025.pdf,medium_priority_later_verify,medium,lane_1,URL-acf23d55195c252c1022,1,canonical_representative,city,non_safety,,2.546053,no,likely_official,1959,metadata_only_triaged_not_content_reviewed,medium_priority_content_review,reachable_pdf_or_document candidate retained for later review; metadata only,possibly_relevant,unknown,unknown,unknown,unknown,unknown,unknown,cba_candidate_metadata_only,unknown,unknown,unknown,unknown,medium,p2,content_review_download_allowed_later,representative_or_group_review_needed,not_oversized_in_selected_round,,"The routing and candidate labels support later review, but metadata-only triage did not access or validate source content.",script_metadata_only,2026-07-24T17:44:23Z,0,0,0,0,0,0,0,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,CONTENT-TRIAGE-FULL-UNIVERSE-METADATA-MERGE-2026-07-24,2026-07-24T18:05:14Z,lane_3,metadata_only_triaged_not_content_reviewed
TRI-f6f0dc1105ed0b4bcf01,NSCQ-CA-20260720-0427,VER-c45fdb04103eebab02a5,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,cog_2025_211980,211980,CA,San Jacinto,CITY OF SAN JACINTO,https://www.sanjacintoca.gov/UserFiles/Servers/Server_10384345/File/City%20Government/Human%20Resources/SEIU%20%26%20Mgmt%20Salary%20Matrix%20070824%20Hourly.pdf,https://cdnsm5-hosted.civiclive.com/UserFiles/Servers/Server_10384345/File/City%20Government/Human%20Resources/SEIU%20&%20Mgmt%20Salary%20Matrix%20070824%20Hourly.pdf,City of San Jacinto Salary Matrix (Hourly) - Effective 7/8/24 (SEIU & Management Group Combined),wage_schedule_or_compensation_plan,duplicate_hold,reachable_pdf_or_document,application/pdf,https://cdnsm5-hosted.civiclive.com/UserFiles/Servers/Server_10384345/File/City%20Government/Human%20Resources/SEIU%20&%20Mgmt%20Salary%20Matrix%20070824%20Hourly.pdf,likely_duplicate_hold,held,lane_3,URL-40b0d274e93fa6632cc0,1,canonical_representative,city,non_safety,,2.546053,no,likely_official,3001,metadata_only_triaged_not_content_reviewed,duplicate_defer_to_canonical,original duplicate-hold disposition preserved; metadata only,possibly_relevant,unknown,unknown,unknown,unknown,unknown,unknown,wage_schedule_or_compensation_plan_candidate_metadata_only,unknown,unknown,unknown,unknown,unknown,defer,duplicate_group_review,duplicate_group_review,not_oversized_in_selected_round,original_duplicate_hold,The lower duplicate disposition was preserved; metadata-only triage did not access source content.,script_metadata_only,2026-07-24T17:44:22Z,0,0,0,0,0,0,0,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,CONTENT-TRIAGE-FULL-UNIVERSE-METADATA-MERGE-2026-07-24,2026-07-24T18:05:14Z,lane_1,metadata_only_triaged_not_content_reviewed
TRI-d7e314bdf9c0437e514c,NSCQ-CA-20260720-0428,VER-12cf0ac36dc0e8de2f85,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,cog_2025_161171,161171,CA,Glendora,CITY OF GLENDORA,https://www.cityofglendora.gov/files/assets/city/v/2/administrative-services/human-resources/documents/employee-mou/pma_mou_2025-2028-fully-executed.pdf,https://www.cityofglendora.gov/files/assets/city/v/2/administrative-services/human-resources/documents/employee-mou/pma_mou_2025-2028-fully-executed.pdf,Memorandum of Understanding (Glendora Police Management Association) — Fully Executed,cba,scheduled,reachable_pdf_or_document,application/pdf,https://www.cityofglendora.gov/files/assets/city/v/2/administrative-services/human-resources/documents/employee-mou/pma_mou_2025-2028-fully-executed.pdf,low_priority_later_verify,low,lane_3,URL-0ff8ee3a3cca344cb532,1,canonical_representative,city,police,,2.546053,yes,likely_official,2335,metadata_only_triaged_not_content_reviewed,medium_priority_content_review,reachable_pdf_or_document candidate retained for later review; metadata only,possibly_relevant,unknown,unknown,unknown,unknown,unknown,unknown,cba_candidate_metadata_only,unknown,unknown,unknown,unknown,medium,p2,content_review_download_allowed_later,representative_or_group_review_needed,not_oversized_in_selected_round,,"The routing and candidate labels support later review, but metadata-only triage did not access or validate source content.",script_metadata_only,2026-07-24T17:44:23Z,0,0,0,0,0,0,0,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,CONTENT-TRIAGE-FULL-UNIVERSE-METADATA-MERGE-2026-07-24,2026-07-24T18:05:14Z,lane_3,metadata_only_triaged_not_content_reviewed
TRI-53fe9ba1bdd7fc62747d,NSCQ-CA-20260720-0429,VER-2eff963b368edd765661,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_161171,161171,CA,Glendora,CITY OF GLENDORA,https://www.cityofglendora.gov/files/assets/city/v/1/administrative-services/human-resources/documents/employee-mou/afscme-mou-20232026.pdf,https://www.cityofglendora.gov/files/assets/city/v/2/administrative-services/human-resources/documents/employee-mou/afscme-mou-resolution-cc-2025-36-signed.pdf,AFSCME MOU — General employee group (Fully Executed),cba,scheduled,reachable_pdf_or_document,application/pdf,https://www.cityofglendora.gov/files/assets/city/v/2/administrative-services/human-resources/documents/employee-mou/afscme-mou-resolution-cc-2025-36-signed.pdf,high_priority_later_verify,high,lane_3,URL-dd1d001ea678accdc8a1,1,canonical_representative,city,non_safety,,2.546053,yes,likely_official,390,metadata_only_triaged_not_content_reviewed,high_priority_content_review,scheduled CBA-labeled PDF with a reachable-document routing outcome; metadata only,likely_relevant,unknown,unknown,unknown,unknown,unknown,unknown,cba_candidate_metadata_only,unknown,unknown,unknown,unknown,medium,p1,content_review_download_allowed_later,representative_or_group_review_needed,not_oversized_in_selected_round,,Prioritize for later authorized content review based only on committed candidate and routing metadata; actual CBA identity and wage content remain unverified.,script_metadata_only,2026-07-24T17:20:24Z,0,0,0,0,0,0,0,CONTENT-TRIAGE-ROUND1-1000-2026-07-24,CONTENT-TRIAGE-FULL-UNIVERSE-METADATA-MERGE-2026-07-24,2026-07-24T18:05:14Z,lane_2,metadata_only_triaged_not_content_reviewed
TRI-ed0d9647d9183005e5af,NSCQ-CA-20260720-0430,VER-6ddb786195d56525dc54,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,cog_2025_161171,161171,CA,Glendora,CITY OF GLENDORA,https://www.cityofglendora.gov/files/assets/city/v/2/administrative-services/human-resources/documents/city-of-glendora-eff-1.6.25-all-groups.pdf,https://www.cityofglendora.gov/files/assets/city/v/5/administrative-services/human-resources/documents/city-of-glendora-master-schedule-fy26-27-revised-6.9.2026-final.pdf,City of Glendora Employee Compensation Plan / Salary Schedule (Effective 1.6.25) — All Groups,wage_schedule_or_compensation_plan,scheduled,reachable_pdf_or_document,application/pdf,https://www.cityofglendora.gov/files/assets/city/v/5/administrative-services/human-resources/documents/city-of-glendora-master-schedule-fy26-27-revised-6.9.2026-final.pdf,medium_priority_later_verify,medium,lane_1,URL-c7eb1d00f1d9e9fac274,1,canonical_representative,city,non_safety,,2.546053,yes,likely_official,2020,metadata_only_triaged_not_content_reviewed,medium_priority_content_review,reachable_pdf_or_document candidate retained for later review; metadata only,possibly_relevant,unknown,unknown,unknown,unknown,unknown,unknown,wage_schedule_or_compensation_plan_candidate_metadata_only,unknown,unknown,unknown,unknown,medium,p2,content_review_download_allowed_later,representative_or_group_review_needed,not_oversized_in_selected_round,,"The routing and candidate labels support later review, but metadata-only triage did not access or validate source content.",script_metadata_only,2026-07-24T17:44:23Z,0,0,0,0,0,0,0,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,CONTENT-TRIAGE-FULL-UNIVERSE-METADATA-MERGE-2026-07-24,2026-07-24T18:05:14Z,lane_4,metadata_only_triaged_not_content_reviewed
TRI-bc681ce1ff3fdf2adb31,NSCQ-CA-20260720-0431,VER-e4ed2bd67f433554cfe3,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_123120,123120,CA,Rosemead,CITY OF ROSEMEAD,https://cityofrosemead.granicus.com/MetaViewer.php?clip_id=2528&meta_id=183283&view_id=2,https://cityofrosemead.granicus.com/MetaViewer.php?clip_id=2528&meta_id=183283&view_id=2,2021 – 2023 MOU City of Rosemead & AFSCME Local 321,memorandum_or_settlement,scheduled,reachable_pdf_or_document,application/pdf,https://cityofrosemead.granicus.com/MetaViewer.php?clip_id=2528&meta_id=183283&view_id=2,high_priority_later_verify,high,lane_1,URL-b7b163d4c9771bf4848a,1,canonical_representative,city,non_safety,,2.546053,no,likely_official,1271,metadata_only_triaged_not_content_reviewed,medium_priority_content_review,reachable_pdf_or_document candidate retained for later review; metadata only,possibly_relevant,unknown,unknown,unknown,unknown,unknown,unknown,memorandum_or_settlement_candidate_metadata_only,unknown,unknown,unknown,unknown,medium,p2,content_review_download_allowed_later,representative_or_group_review_needed,not_oversized_in_selected_round,,"The routing and candidate labels support later review, but metadata-only triage did not access or validate source content.",script_metadata_only,2026-07-24T17:44:23Z,0,0,0,0,0,0,0,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,CONTENT-TRIAGE-FULL-UNIVERSE-METADATA-MERGE-2026-07-24,2026-07-24T18:05:14Z,lane_3,metadata_only_triaged_not_content_reviewed
TRI-a89cb234c6590f08c64e,NSCQ-CA-20260720-0432,VER-a10d3f9a0fc216991022,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,cog_2025_123120,123120,CA,Rosemead,CITY OF ROSEMEAD,https://rosemeadca.hosted.civiclive.com/government/city_departments/city_manager/human_resources/salary_schedule,https://rosemeadca.hosted.civiclive.com/government/city_departments/city_manager/human_resources/salary_schedule,Salary Schedule - City of Rosemead (landing page),wage_schedule_or_compensation_plan,context_hold,reachable_html,text/html,https://rosemeadca.hosted.civiclive.com/government/city_departments/city_manager/human_resources/salary_schedule,context_only_hold,held,lane_1,URL-5c1e4e6409569dab0ac8,1,canonical_representative,city,non_safety,,2.546053,no,likely_official,3227,metadata_only_triaged_not_content_reviewed,low_priority_content_review,original context_hold disposition preserved; metadata only,possibly_relevant,unknown,unknown,unknown,unknown,unknown,unknown,wage_schedule_or_compensation_plan_candidate_metadata_only,unknown,unknown,unknown,unknown,low,p3,metadata_review_only,representative_or_group_review_needed,not_oversized_in_selected_round,lower_original_candidate_disposition,The lower candidate disposition was preserved without promotion; metadata-only triage did not access source content.,script_metadata_only,2026-07-24T17:44:23Z,0,0,0,0,0,0,0,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,CONTENT-TRIAGE-FULL-UNIVERSE-METADATA-MERGE-2026-07-24,2026-07-24T18:05:14Z,lane_3,metadata_only_triaged_not_content_reviewed
TRI-dc3f4c88cefab2ef755e,NSCQ-CA-20260720-0433,VER-330fb7c62659852316dd,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,cog_2025_123120,123120,CA,Rosemead,CITY OF ROSEMEAD,https://cdnsm5-hosted.civiclive.com/UserFiles/Servers/Server_10034989/File/CC%20%E2%80%93%202023-48%20%E2%80%93%20Approving%20A%20Two%20%282%29%20Year%20Memorandum%20Of%20Understanding%20Between%20The%20City%20of%20Rosemead%20And%20The%20Rosemead%20Employee%20Assoc.pdf,https://cdnsm5-hosted.civiclive.com/UserFiles/Servers/Server_10034989/File/CC%20%E2%80%93%202023-48%20%E2%80%93%20Approving%20A%20Two%20%282%29%20Year%20Memorandum%20Of%20Understanding%20Between%20The%20City%20of%20Rosemead%20And%20The%20Rosemead%20Employee%20Assoc.pdf,2023-48 Approving a Two (2) Year Memorandum of Understanding Between the City of Rosemead and the Rosemead Employee Assoc. (AFSCME Local 321) — source PDF not fetchable in scout stage,memorandum_or_settlement,context_hold,too_large,application/pdf,https://cdnsm5-hosted.civiclive.com/UserFiles/Servers/Server_10034989/File/CC%20%E2%80%93%202023-48%20%E2%80%93%20Approving%20A%20Two%20%282%29%20Year%20Memorandum%20Of%20Understanding%20Between%20The%20City%20of%20Rosemead%20And%20The%20Rosemead%20Employee%20Assoc.pdf,context_only_hold,held,lane_2,URL-82d6b13b27054f237f25,1,canonical_representative,city,non_safety,,2.546053,no,likely_official,3672,metadata_only_triaged_not_content_reviewed,oversized_needs_separate_pass,routing exceeded the ordinary bounded byte limit; metadata only,unknown,unknown,unknown,unknown,unknown,unknown,unknown,memorandum_or_settlement_candidate_metadata_only,unknown,unknown,unknown,unknown,unknown,defer,oversized_strategy_later,representative_or_group_review_needed,needs_oversized_strategy,routing_outcome_too_large,Retained for a separately authorized oversized-source strategy; metadata-only triage did not access source content.,script_metadata_only,2026-07-24T17:44:23Z,0,0,0,0,0,0,0,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,CONTENT-TRIAGE-FULL-UNIVERSE-METADATA-MERGE-2026-07-24,2026-07-24T18:05:14Z,lane_4,metadata_only_triaged_not_content_reviewed
