mechanism_prep_id,span_rating_id,source_rating_id,span_id,side_label,mechanism_class,source_family,municipality,state,source_ids,span_ids,claim_readiness_bucket,downstream_use_bucket,mechanism_strength,clear_side_confidence,attachable_to_quantitative_cluster_flag,attachable_to_growth_cluster_flag,attachable_to_comparison_cluster_flag,recommended_use,reconciliation_reason_codes,source_locator_lineage
BRMMECHPREP-20260803-54fda4186a4bc78a644919dd,BRMGRT-20260802-17ed021d66c6a79f50e4e8d5,BRMGRS-20260802-d9a410b9974a3f54bfd3c94e,BRMSPAN-20260802-4e3403bb9de64894176a29d8,fire_direct,strike_no_strike_dispute_process,cba,Dover,OH,"[""BRMGRS-20260802-d9a410b9974a3f54bfd3c94e""]","[""BRMSPAN-20260802-4e3403bb9de64894176a29d8""]",qualitative_mechanism_claim_ready,mechanism_summary_candidate,moderate,high,true,true,true,mechanism summary,"[""source_title_anchor:fire_direct""]","{""candidate_id"": ""BRM5C-BRM5-20260731-02242-02"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-11-1259.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-11-1259.pdf"", ""scout_target_id"": ""BRM5-20260731-02242""}"
BRMMECHPREP-20260803-f16444593f5555c18e037ca5,BRMGRT-20260802-7ed274db920c7be1dda0e40c,BRMGRS-20260802-d9a410b9974a3f54bfd3c94e,BRMSPAN-20260802-5b6d8cd42bf5e59ef5beb780,fire_direct,strike_no_strike_dispute_process,cba,Dover,OH,"[""BRMGRS-20260802-d9a410b9974a3f54bfd3c94e""]","[""BRMSPAN-20260802-5b6d8cd42bf5e59ef5beb780""]",weak_or_not_supported,exclude_or_write_off,none,high,true,true,true,write_off,"[""source_title_anchor:fire_direct""]","{""candidate_id"": ""BRM5C-BRM5-20260731-02242-02"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-11-1259.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-11-1259.pdf"", ""scout_target_id"": ""BRM5-20260731-02242""}"
BRMMECHPREP-20260803-fc4eb82094c27816a93aad92,BRMGRT-20260802-10e9c3b4639c907a07756ad3,BRMGRS-20260802-d9a410b9974a3f54bfd3c94e,BRMSPAN-20260802-8318adb7aa1570e6148df1d2,fire_direct,ordinance_council_adoption,cba,Dover,OH,"[""BRMGRS-20260802-d9a410b9974a3f54bfd3c94e""]","[""BRMSPAN-20260802-8318adb7aa1570e6148df1d2""]",qualitative_mechanism_claim_ready,mechanism_summary_candidate,strong,high,true,true,true,mechanism summary,"[""source_title_anchor:fire_direct""]","{""candidate_id"": ""BRM5C-BRM5-20260731-02242-02"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-11-1259.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-11-1259.pdf"", ""scout_target_id"": ""BRM5-20260731-02242""}"
BRMMECHPREP-20260803-90b798c371f943739626a6a4,BRMGRT-20260802-dac65ccdcacb4e3804458b85,BRMGRS-20260802-d9a410b9974a3f54bfd3c94e,BRMSPAN-20260802-85661334225efa1af397362e,fire_direct,non_base_compensation,cba,Dover,OH,"[""BRMGRS-20260802-d9a410b9974a3f54bfd3c94e""]","[""BRMSPAN-20260802-85661334225efa1af397362e""]",weak_or_not_supported,exclude_or_write_off,none,high,true,true,true,write_off,"[""source_title_anchor:fire_direct""]","{""candidate_id"": ""BRM5C-BRM5-20260731-02242-02"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-11-1259.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-11-1259.pdf"", ""scout_target_id"": ""BRM5-20260731-02242""}"
BRMMECHPREP-20260803-0e614208a9acd0a77143fedc,BRMGRT-20260802-9b3899e9fa9e599132d8505b,BRMGRS-20260802-d9a410b9974a3f54bfd3c94e,BRMSPAN-20260802-937aabd379ac8da704b5a5cc,fire_direct,classification_civil_service,cba,Dover,OH,"[""BRMGRS-20260802-d9a410b9974a3f54bfd3c94e""]","[""BRMSPAN-20260802-937aabd379ac8da704b5a5cc""]",local_context_only,local_context_candidate,weak,high,true,true,true,local context,"[""source_title_anchor:fire_direct""]","{""candidate_id"": ""BRM5C-BRM5-20260731-02242-02"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-11-1259.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-11-1259.pdf"", ""scout_target_id"": ""BRM5-20260731-02242""}"
BRMMECHPREP-20260803-deed82c01b3f92668c3bd9dd,BRMGRT-20260802-043cd7213784a9d1965755f9,BRMGRS-20260802-d9a410b9974a3f54bfd3c94e,BRMSPAN-20260802-9e1008d65aa73b318a4e0ff1,fire_direct,strike_no_strike_dispute_process,cba,Dover,OH,"[""BRMGRS-20260802-d9a410b9974a3f54bfd3c94e""]","[""BRMSPAN-20260802-9e1008d65aa73b318a4e0ff1""]",qualitative_mechanism_claim_ready,mechanism_summary_candidate,moderate,high,true,true,true,mechanism summary,"[""source_title_anchor:fire_direct""]","{""candidate_id"": ""BRM5C-BRM5-20260731-02242-02"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-11-1259.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-11-1259.pdf"", ""scout_target_id"": ""BRM5-20260731-02242""}"
BRMMECHPREP-20260803-611447d2e76ce3c6ca456371,BRMGRT-20260802-25bf8349b8851e94eccce4e5,BRMGRS-20260802-d9a410b9974a3f54bfd3c94e,BRMSPAN-20260802-c651f340a5a5d3c72d717a80,fire_direct,market_recruitment_retention,cba,Dover,OH,"[""BRMGRS-20260802-d9a410b9974a3f54bfd3c94e""]","[""BRMSPAN-20260802-c651f340a5a5d3c72d717a80""]",local_context_only,manual_review_candidate,weak,high,true,true,true,defer,"[""source_title_anchor:fire_direct""]","{""candidate_id"": ""BRM5C-BRM5-20260731-02242-02"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-11-1259.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-11-1259.pdf"", ""scout_target_id"": ""BRM5-20260731-02242""}"
BRMMECHPREP-20260803-7ab9983363b1d9531d3c58a5,BRMGRT-20260802-36fe04de394dc1404dc4c121,BRMGRS-20260802-d9a410b9974a3f54bfd3c94e,BRMSPAN-20260802-cf33a66910a24d9135ae756a,fire_direct,classification_civil_service,cba,Dover,OH,"[""BRMGRS-20260802-d9a410b9974a3f54bfd3c94e""]","[""BRMSPAN-20260802-cf33a66910a24d9135ae756a""]",local_context_only,manual_review_candidate,weak,high,true,true,true,defer,"[""source_title_anchor:fire_direct""]","{""candidate_id"": ""BRM5C-BRM5-20260731-02242-02"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-11-1259.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-11-1259.pdf"", ""scout_target_id"": ""BRM5-20260731-02242""}"
BRMMECHPREP-20260803-21d2b2203ab741c310243eb0,BRMGRT-20260802-8ce2eeb43a983ec2327c9b59,BRMGRS-20260802-d9a410b9974a3f54bfd3c94e,BRMSPAN-20260802-e46c747463463629466649cf,fire_direct,classification_civil_service,cba,Dover,OH,"[""BRMGRS-20260802-d9a410b9974a3f54bfd3c94e""]","[""BRMSPAN-20260802-e46c747463463629466649cf""]",local_context_only,manual_review_candidate,weak,high,true,true,true,defer,"[""source_title_anchor:fire_direct""]","{""candidate_id"": ""BRM5C-BRM5-20260731-02242-02"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-11-1259.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-11-1259.pdf"", ""scout_target_id"": ""BRM5-20260731-02242""}"
BRMMECHPREP-20260803-2a3774b4bd5d694bb47f5524,BRMGRT-20260802-6ecf55b54c1da6e5240ef8db,BRMGRS-20260802-d9a410b9974a3f54bfd3c94e,BRMSPAN-20260802-e9ec422583ee0f3ac71f5078,fire_direct,non_base_compensation,cba,Dover,OH,"[""BRMGRS-20260802-d9a410b9974a3f54bfd3c94e""]","[""BRMSPAN-20260802-e9ec422583ee0f3ac71f5078""]",weak_or_not_supported,exclude_or_write_off,none,high,true,true,true,write_off,"[""source_title_anchor:fire_direct""]","{""candidate_id"": ""BRM5C-BRM5-20260731-02242-02"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-11-1259.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-11-1259.pdf"", ""scout_target_id"": ""BRM5-20260731-02242""}"
BRMMECHPREP-20260803-bcf41721db8649138b80aefb,BRMGRT-20260802-0c064f4bc91cb96f76d28596,BRMGRS-20260802-64e4a7a68c4e4d198f8c5bf3,BRMSPAN-20260802-2395b70d3230bf1c307f56f8,fire_direct,other_pay_setting_mechanism,factfinding_report,Monroe,OH,"[""BRMGRS-20260802-64e4a7a68c4e4d198f8c5bf3""]","[""BRMSPAN-20260802-2395b70d3230bf1c307f56f8""]",qualitative_mechanism_claim_ready,supporting_example_candidate,weak,original_rating_preserved,true,true,false,supporting,[],"{""candidate_id"": ""BRM5C-BRM5-20260731-02345-04"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2019/19-MED-07-0620.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2019/19-MED-07-0620.pdf"", ""scout_target_id"": ""BRM5-20260731-02345""}"
BRMMECHPREP-20260803-abe4e1f7b09b3987ec2a3101,BRMGRT-20260802-f76f768715327461ac6f4be5,BRMGRS-20260802-64e4a7a68c4e4d198f8c5bf3,BRMSPAN-20260802-25b0706720f007121af88e4e,fire_direct,classification_civil_service,factfinding_report,Monroe,OH,"[""BRMGRS-20260802-64e4a7a68c4e4d198f8c5bf3""]","[""BRMSPAN-20260802-25b0706720f007121af88e4e""]",source_navigation_or_reference_only,exclude_or_write_off,none,high,true,true,false,write_off,"[""source_title_anchor:fire_direct""]","{""candidate_id"": ""BRM5C-BRM5-20260731-02345-04"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2019/19-MED-07-0620.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2019/19-MED-07-0620.pdf"", ""scout_target_id"": ""BRM5-20260731-02345""}"
BRMMECHPREP-20260803-4d60b54dc695dbf3957d9422,BRMGRT-20260802-24ef980eb4827686098dd1a0,BRMGRS-20260802-64e4a7a68c4e4d198f8c5bf3,BRMSPAN-20260802-ac94972a9c054aba2c29d785,fire_direct,other_pay_setting_mechanism,factfinding_report,Monroe,OH,"[""BRMGRS-20260802-64e4a7a68c4e4d198f8c5bf3""]","[""BRMSPAN-20260802-ac94972a9c054aba2c29d785""]",mixed_quant_qual_claim_ready,mechanism_summary_candidate,central,high,true,true,false,mechanism summary,"[""source_title_anchor:fire_direct""]","{""candidate_id"": ""BRM5C-BRM5-20260731-02345-04"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2019/19-MED-07-0620.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2019/19-MED-07-0620.pdf"", ""scout_target_id"": ""BRM5-20260731-02345""}"
BRMMECHPREP-20260803-e6b1ad41b818cb4da12b21b8,BRMGRT-20260802-4d09fe2d34d740b0c27f316f,BRMGRS-20260802-64e4a7a68c4e4d198f8c5bf3,BRMSPAN-20260802-c20dc5ca2fc3daa8447e860a,fire_direct,other_pay_setting_mechanism,factfinding_report,Monroe,OH,"[""BRMGRS-20260802-64e4a7a68c4e4d198f8c5bf3""]","[""BRMSPAN-20260802-c20dc5ca2fc3daa8447e860a""]",qualitative_mechanism_claim_ready,supporting_example_candidate,weak,original_rating_preserved,true,true,false,supporting,[],"{""candidate_id"": ""BRM5C-BRM5-20260731-02345-04"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2019/19-MED-07-0620.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2019/19-MED-07-0620.pdf"", ""scout_target_id"": ""BRM5-20260731-02345""}"
BRMMECHPREP-20260803-a843fdac3a5820159084ba2c,BRMGRT-20260802-58cae82275e183a78a99b13e,BRMGRS-20260802-64e4a7a68c4e4d198f8c5bf3,BRMSPAN-20260802-de0d6e5d372be424d1c41f6b,fire_direct,other_pay_setting_mechanism,factfinding_report,Monroe,OH,"[""BRMGRS-20260802-64e4a7a68c4e4d198f8c5bf3""]","[""BRMSPAN-20260802-de0d6e5d372be424d1c41f6b""]",qualitative_mechanism_claim_ready,mechanism_summary_candidate,weak,original_rating_preserved,true,true,false,mechanism summary,[],"{""candidate_id"": ""BRM5C-BRM5-20260731-02345-04"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2019/19-MED-07-0620.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2019/19-MED-07-0620.pdf"", ""scout_target_id"": ""BRM5-20260731-02345""}"
BRMMECHPREP-20260803-6504e0c130110aaf2d8e28aa,BRMGRT-20260802-cc3f8250dd9d2fd09f905822,BRMGRS-20260802-64e4a7a68c4e4d198f8c5bf3,BRMSPAN-20260802-dfab4d73d196a100705a1122,fire_direct,cola_cpi_indexing,factfinding_report,Monroe,OH,"[""BRMGRS-20260802-64e4a7a68c4e4d198f8c5bf3""]","[""BRMSPAN-20260802-dfab4d73d196a100705a1122""]",local_context_only,manual_review_candidate,weak,high,true,true,false,defer,"[""source_title_anchor:fire_direct""]","{""candidate_id"": ""BRM5C-BRM5-20260731-02345-04"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2019/19-MED-07-0620.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2019/19-MED-07-0620.pdf"", ""scout_target_id"": ""BRM5-20260731-02345""}"
BRMMECHPREP-20260803-57d25d2df629d1b5f7eb9d83,BRMGRT-20260802-930e333f376d9027bcbbc011,BRMGRS-20260802-64e4a7a68c4e4d198f8c5bf3,BRMSPAN-20260802-eaecba17c6ec5daa86db86fa,fire_direct,cola_cpi_indexing,factfinding_report,Monroe,OH,"[""BRMGRS-20260802-64e4a7a68c4e4d198f8c5bf3""]","[""BRMSPAN-20260802-eaecba17c6ec5daa86db86fa""]",qualitative_mechanism_claim_ready,mechanism_summary_candidate,moderate,high,true,true,false,mechanism summary,"[""source_title_anchor:fire_direct""]","{""candidate_id"": ""BRM5C-BRM5-20260731-02345-04"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2019/19-MED-07-0620.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2019/19-MED-07-0620.pdf"", ""scout_target_id"": ""BRM5-20260731-02345""}"
BRMMECHPREP-20260803-16ebdcf7309bb5a2300f2f83,BRMGRT-20260802-22e59b87fc95f34178bad6df,BRMGRS-20260802-64e4a7a68c4e4d198f8c5bf3,BRMSPAN-20260802-fa68c40ade047b9599bccefd,fire_direct,cola_cpi_indexing,factfinding_report,Monroe,OH,"[""BRMGRS-20260802-64e4a7a68c4e4d198f8c5bf3""]","[""BRMSPAN-20260802-fa68c40ade047b9599bccefd""]",qualitative_mechanism_claim_ready,local_context_candidate,weak,high,true,true,false,local context,"[""source_title_anchor:fire_direct""]","{""candidate_id"": ""BRM5C-BRM5-20260731-02345-04"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2019/19-MED-07-0620.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2019/19-MED-07-0620.pdf"", ""scout_target_id"": ""BRM5-20260731-02345""}"
BRMMECHPREP-20260803-32286a3a043124533ef86042,BRMGRT-20260802-03021362d1e63448a53fa60b,BRMGRS-20260802-883db23b989cde1460b78a97,BRMSPAN-20260802-23651937a5067fbee3fcf94d,police_direct,collective_bargaining,arbitration_award,Milton,WI,"[""BRMGRS-20260802-883db23b989cde1460b78a97""]","[""BRMSPAN-20260802-23651937a5067fbee3fcf94d""]",quantitative_needs_normalization,supporting_example_candidate,weak,high,true,false,true,supporting,"[""source_title_anchor:police_direct""]","{""candidate_id"": ""BRM5C-BRM5-20260731-14007-02"", ""final"": ""https://werc.wi.gov/interest_awards/int30430.pdf"", ""original"": ""https://werc.wi.gov/interest_awards/int30430.pdf"", ""scout_target_id"": ""BRM5-20260731-14007""}"
BRMMECHPREP-20260803-c47e4e32bc9422e2d8084688,BRMGRT-20260802-dca257753f6d2741730dcc85,BRMGRS-20260802-883db23b989cde1460b78a97,BRMSPAN-20260802-41ae6c87c16ef096921831b8,police_direct,non_base_compensation,arbitration_award,Milton,WI,"[""BRMGRS-20260802-883db23b989cde1460b78a97""]","[""BRMSPAN-20260802-41ae6c87c16ef096921831b8""]",qualitative_mechanism_claim_ready,supporting_example_candidate,weak,high,true,false,true,supporting,"[""source_title_anchor:police_direct""]","{""candidate_id"": ""BRM5C-BRM5-20260731-14007-02"", ""final"": ""https://werc.wi.gov/interest_awards/int30430.pdf"", ""original"": ""https://werc.wi.gov/interest_awards/int30430.pdf"", ""scout_target_id"": ""BRM5-20260731-14007""}"
BRMMECHPREP-20260803-7aabf1bce2d5ab1ad859065e,BRMGRT-20260802-c930802055af71b5a0aa43ed,BRMGRS-20260802-883db23b989cde1460b78a97,BRMSPAN-20260802-47d9c009593cee1e0e055d0e,police_direct,collective_bargaining,arbitration_award,Milton,WI,"[""BRMGRS-20260802-883db23b989cde1460b78a97""]","[""BRMSPAN-20260802-47d9c009593cee1e0e055d0e""]",directional_hint_only,local_context_candidate,weak,high,true,false,true,local context,"[""source_title_anchor:police_direct""]","{""candidate_id"": ""BRM5C-BRM5-20260731-14007-02"", ""final"": ""https://werc.wi.gov/interest_awards/int30430.pdf"", ""original"": ""https://werc.wi.gov/interest_awards/int30430.pdf"", ""scout_target_id"": ""BRM5-20260731-14007""}"
BRMMECHPREP-20260803-2980acfec6b896b7f3984216,BRMGRT-20260802-2d207ab37454e0dd3a201340,BRMGRS-20260802-883db23b989cde1460b78a97,BRMSPAN-20260802-66ded10f0fa2052c121f339c,police_direct,collective_bargaining,arbitration_award,Milton,WI,"[""BRMGRS-20260802-883db23b989cde1460b78a97""]","[""BRMSPAN-20260802-66ded10f0fa2052c121f339c""]",local_context_only,exclude_or_write_off,none,high,true,false,true,write_off,"[""source_title_anchor:police_direct""]","{""candidate_id"": ""BRM5C-BRM5-20260731-14007-02"", ""final"": ""https://werc.wi.gov/interest_awards/int30430.pdf"", ""original"": ""https://werc.wi.gov/interest_awards/int30430.pdf"", ""scout_target_id"": ""BRM5-20260731-14007""}"
BRMMECHPREP-20260803-44dbe79d2ea82f7ebf3fe84b,BRMGRT-20260802-19fecd44376d4daaf47668dd,BRMGRS-20260802-883db23b989cde1460b78a97,BRMSPAN-20260802-6cdd2e6e096e2b3c3aabf5d5,non_safety_direct,collective_bargaining,arbitration_award,Milton,WI,"[""BRMGRS-20260802-883db23b989cde1460b78a97""]","[""BRMSPAN-20260802-6cdd2e6e096e2b3c3aabf5d5""]",local_context_only,local_context_candidate,weak,original_rating_preserved,true,false,true,local context,[],"{""candidate_id"": ""BRM5C-BRM5-20260731-14007-02"", ""final"": ""https://werc.wi.gov/interest_awards/int30430.pdf"", ""original"": ""https://werc.wi.gov/interest_awards/int30430.pdf"", ""scout_target_id"": ""BRM5-20260731-14007""}"
BRMMECHPREP-20260803-1a52cced43d8f5b1a09e7b9c,BRMGRT-20260802-d576a3d08d43675858d5f3b9,BRMGRS-20260802-883db23b989cde1460b78a97,BRMSPAN-20260802-78a198568508b7398724ed86,police_direct,other_pay_setting_mechanism,arbitration_award,Milton,WI,"[""BRMGRS-20260802-883db23b989cde1460b78a97""]","[""BRMSPAN-20260802-78a198568508b7398724ed86""]",qualitative_mechanism_claim_ready,supporting_example_candidate,weak,high,true,false,true,supporting,"[""source_title_anchor:police_direct""]","{""candidate_id"": ""BRM5C-BRM5-20260731-14007-02"", ""final"": ""https://werc.wi.gov/interest_awards/int30430.pdf"", ""original"": ""https://werc.wi.gov/interest_awards/int30430.pdf"", ""scout_target_id"": ""BRM5-20260731-14007""}"
BRMMECHPREP-20260803-59e65c284a1e45501c1fb151,BRMGRT-20260802-ca14b4852be2fa05c20e6c3e,BRMGRS-20260802-883db23b989cde1460b78a97,BRMSPAN-20260802-7da28abfa855af7c5da86ec0,non_safety_direct,collective_bargaining,arbitration_award,Milton,WI,"[""BRMGRS-20260802-883db23b989cde1460b78a97""]","[""BRMSPAN-20260802-7da28abfa855af7c5da86ec0""]",qualitative_mechanism_claim_ready,local_context_candidate,weak,high,true,false,true,local context,"[""primary_anchor:non_safety_direct"", ""broad_title_conflict_resolved_by_local_anchor""]","{""candidate_id"": ""BRM5C-BRM5-20260731-14007-02"", ""final"": ""https://werc.wi.gov/interest_awards/int30430.pdf"", ""original"": ""https://werc.wi.gov/interest_awards/int30430.pdf"", ""scout_target_id"": ""BRM5-20260731-14007""}"
BRMMECHPREP-20260803-24569d4be8c9086ff8474c19,BRMGRT-20260802-1b26ac3b39fbf958120dc3ef,BRMGRS-20260802-883db23b989cde1460b78a97,BRMSPAN-20260802-8abc2f8343e849d39215757c,police_direct,comparability_parity,arbitration_award,Milton,WI,"[""BRMGRS-20260802-883db23b989cde1460b78a97""]","[""BRMSPAN-20260802-8abc2f8343e849d39215757c""]",directional_hint_only,comparison_review_candidate,weak,high,true,false,true,defer,"[""source_title_anchor:police_direct""]","{""candidate_id"": ""BRM5C-BRM5-20260731-14007-02"", ""final"": ""https://werc.wi.gov/interest_awards/int30430.pdf"", ""original"": ""https://werc.wi.gov/interest_awards/int30430.pdf"", ""scout_target_id"": ""BRM5-20260731-14007""}"
BRMMECHPREP-20260803-a66afc5e4b325f97426f2de2,BRMGRT-20260802-5bfad97950c46beba97ea8d4,BRMGRS-20260802-883db23b989cde1460b78a97,BRMSPAN-20260802-8ca0f3ee6aff158af456bfe6,police_direct,market_recruitment_retention,arbitration_award,Milton,WI,"[""BRMGRS-20260802-883db23b989cde1460b78a97""]","[""BRMSPAN-20260802-8ca0f3ee6aff158af456bfe6""]",directional_hint_only,supporting_example_candidate,weak,high,true,false,true,supporting,"[""source_title_anchor:police_direct""]","{""candidate_id"": ""BRM5C-BRM5-20260731-14007-02"", ""final"": ""https://werc.wi.gov/interest_awards/int30430.pdf"", ""original"": ""https://werc.wi.gov/interest_awards/int30430.pdf"", ""scout_target_id"": ""BRM5-20260731-14007""}"
BRMMECHPREP-20260803-1a63236a32b4a666009a2935,BRMGRT-20260802-0cd7dec37127c53e2a773428,BRMGRS-20260802-883db23b989cde1460b78a97,BRMSPAN-20260802-972b79d0c61429ae52618d81,police_direct,collective_bargaining,arbitration_award,Milton,WI,"[""BRMGRS-20260802-883db23b989cde1460b78a97""]","[""BRMSPAN-20260802-972b79d0c61429ae52618d81""]",qualitative_mechanism_claim_ready,mechanism_summary_candidate,moderate,high,true,false,true,mechanism summary,"[""source_title_anchor:police_direct""]","{""candidate_id"": ""BRM5C-BRM5-20260731-14007-02"", ""final"": ""https://werc.wi.gov/interest_awards/int30430.pdf"", ""original"": ""https://werc.wi.gov/interest_awards/int30430.pdf"", ""scout_target_id"": ""BRM5-20260731-14007""}"
