matching_prep_id,municipality,state,region,cluster_type,source_ids_involved,span_ids_involved,side_labels_represented,has_police,has_fire,has_safety_combined,has_non_safety,has_mixed,clear_safety_anchor_count,clear_non_safety_anchor_count,quantitative_record_count,qualitative_mechanism_record_count,growth_continuity_record_count,comparison_seed_record_count,compatible_pay_basis_flag,compatible_period_flag,same_source_flag,same_document_flag,same_page_or_section_flag,same_cycle_flag,same_fiscal_year_flag,same_contract_period_flag,adjacent_period_flag,period_anchor_quality,role_unit_anchor_quality,pay_basis_compatibility,source_family_mix,strongest_match_tier,matching_prep_confidence,matching_blockers,recommended_next_action,cba_non_cba_hint,evidence_category,claim_readiness_bucket,downstream_use_bucket,mechanism_strength_level,source_locator_lineage
BRMMATCHPREP-20260803-24812cffe8d0ae89d292871d,Le Roy,NY,Northeast,same_municipality_same_effective_period,"[""BRMGRS-20260802-6fb20429af14db63a28abf80""]","[""BRMSPAN-20260802-418e92d369fc9d9266c0c8f3""]","[""police_direct""]",true,false,false,false,false,1,0,1,0,0,0,true,true,false,false,false,true,true,true,false,explicit_raw_token,clear_single_side_or_mixed,candidate_compatible_unverified,"[""agenda_packet_or_minutes""]",Tier G,low,"[""missing_clear_cross_side_anchor""]",defer_or_exclude,"[""non_cba_or_unresolved_hint""]","[""quant_other_compensation_value""]","[""weak_or_not_supported""]","[""manual_review_candidate""]","[""none""]","[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-10485-02\"", \""final\"": \""https://townofleroyny.gov/wp-content/uploads/2025/10/tbm10-26-23.pdf\"", \""original\"": \""https://townofleroyny.gov/wp-content/uploads/2025/10/tbm10-26-23.pdf\"", \""scout_target_id\"": \""BRM5-20260731-10485\""}""]"
BRMMATCHPREP-20260803-24d834b4d24b8c89485c45de,Shohola,PA,Northeast,same_municipality_same_effective_period,"[""BRMGRS-20260802-6182a844e166b364b597ac55""]","[""BRMSPAN-20260802-3b0dd5a1f6922ef2f3b8f2d5""]","[""non_safety_direct""]",false,false,false,true,false,0,1,1,0,0,0,true,true,false,false,false,true,true,true,false,explicit_raw_token,clear_single_side_or_mixed,candidate_compatible_unverified,"[""civil_service_or_hr_pay_plan""]",Tier G,low,"[""missing_clear_cross_side_anchor""]",defer_or_exclude,"[""non_cba_or_unresolved_hint""]","[""quant_base_wage_direct_value""]","[""quantitative_direct_text_claim_ready""]","[""core_finding_candidate""]","[""none""]","[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-18390-01\"", \""final\"": \""https://shoholatwp.org/wp-content/uploads/2025/12/Public-Agenda-for-Reorganization.pdf\"", \""original\"": \""https://www.shoholatwp.org/wp-content/uploads/2025/12/Public-Agenda-for-Reorganization.pdf\"", \""scout_target_id\"": \""BRM5-20260731-18390\""}""]"
BRMMATCHPREP-20260803-2501d65c6eb9f7485a33aac7,Waterville,OH,Midwest,same_municipality_same_effective_period,"[""BRMGRS-20260802-728e0952be249693b4756a79""]","[""BRMSPAN-20260802-05396d76600b956d57f1cc6c""]","[""police_direct""]",true,false,false,false,false,1,0,1,0,0,0,false,true,false,false,false,true,true,true,false,explicit_raw_token,clear_single_side_or_mixed,needs_review,"[""cba""]",Tier G,low,"[""missing_clear_cross_side_anchor"",""pay_basis_needs_review""]",defer_or_exclude,"[""cba_arbitration_factfinding_hint""]","[""quant_other_compensation_value""]","[""weak_or_not_supported""]","[""local_context_candidate""]","[""none""]","[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-02458-02\"", \""final\"": \""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-09-0885.pdf\"", \""original\"": \""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-09-0885.pdf\"", \""scout_target_id\"": \""BRM5-20260731-02458\""}""]"
BRMMATCHPREP-20260803-257aecf9f9704e5b40b8191b,Washington,OH,Midwest,same_municipality_same_effective_period,"[""BRMGRS-20260802-7a49c46d69e33db0795f55d7""]","[""BRMSPAN-20260802-9393b52b10b420a428808f86""]","[""fire_direct""]",false,true,false,false,false,1,0,1,1,1,0,false,true,false,false,false,true,true,true,false,explicit_raw_token,clear_single_side_or_mixed,needs_review,"[""cba""]",Tier E,moderate,"[""missing_clear_cross_side_anchor"",""pay_basis_needs_review""]",growth_continuity_review,"[""cba_arbitration_factfinding_hint""]","[""quant_step_schedule_progression""]","[""mixed_quant_qual_claim_ready""]","[""core_finding_candidate""]","[""moderate""]","[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-06196-05\"", \""final\"": \""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2022/22-MED-03-0292.pdf\"", \""original\"": \""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2022/22-MED-03-0292.pdf\"", \""scout_target_id\"": \""BRM5-20260731-06196\""}""]"
BRMMATCHPREP-20260803-257ee5baa5dc90dab902a225,Marion,IN,Midwest,same_municipality_same_effective_period,"[""BRMGRS-20260802-61e6d319326ffe6c2a891216""]","[""BRMSPAN-20260802-c8a1ada999bdbf3aee32b130"",""BRMSPAN-20260802-d8e2c2d8803df6ace6f0b5f5""]","[""fire_direct"",""police_direct""]",true,true,false,false,false,2,0,0,2,0,0,false,true,false,false,false,true,true,true,false,explicit_raw_token,clear_single_side_or_mixed,needs_review,"[""salary_ordinance""]",Tier F,moderate,"[""missing_clear_cross_side_anchor"",""pay_basis_needs_review""]",mechanism_attribution_review,"[""non_cba_or_unresolved_hint""]","[""qual_ordinance_or_council_adoption""]","[""local_context_only"",""source_navigation_or_reference_only""]","[""local_context_candidate""]","[""none""]","[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-15614-01\"", \""final\"": \""https://s3.us-east-2.amazonaws.com/marion-prod/downloads/meeting/regular-meeting-768/Common-Council-Agenda-10-01-2024.pdf\"", \""original\"": \""https://s3.us-east-2.amazonaws.com/marion-prod/downloads/meeting/regular-meeting-768/Common-Council-Agenda-10-01-2024.pdf\"", \""scout_target_id\"": \""BRM5-20260731-15614\""}""]"
BRMMATCHPREP-20260803-260f3eae6b0ce90c538fa53d,Lower Swatara,PA,Northeast,same_municipality_same_effective_period,"[""BRMGRS-20260802-9da62ec86380f618c2c595ae""]","[""BRMSPAN-20260802-625c794d9e0294151e383e0e"",""BRMSPAN-20260802-9701664ee88d1b96e34d892f""]","[""non_safety_direct""]",false,false,false,true,false,0,2,0,2,0,0,false,true,false,false,false,true,true,true,false,explicit_raw_token,clear_single_side_or_mixed,needs_review,"[""agenda_packet_or_minutes""]",Tier F,moderate,"[""missing_clear_cross_side_anchor"",""pay_basis_needs_review""]",mechanism_attribution_review,"[""non_cba_or_unresolved_hint""]","[""qual_collective_bargaining"",""qual_mou_or_settlement""]","[""qualitative_mechanism_claim_ready""]","[""mechanism_summary_candidate""]","[""weak""]","[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-14539-01\"", \""final\"": \""https://lowerswatara.org/wp-content/uploads/agendas/agenda_june_15.pdf\"", \""original\"": \""https://lowerswatara.org/wp-content/uploads/agendas/agenda_june_15.pdf\"", \""scout_target_id\"": \""BRM5-20260731-14539\""}""]"
BRMMATCHPREP-20260803-2698a1ed1dcab1b83f0a35f7,Floyd,NY,Northeast,same_municipality_same_effective_period,"[""BRMGRS-20260802-c3d2867200c7b9e62d682251""]","[""BRMSPAN-20260802-29612486c20a1a4145058c57"",""BRMSPAN-20260802-3f9d1c787d5a9bb61e7b45e0""]","[""non_safety_direct""]",false,false,false,true,false,0,2,2,0,0,0,true,true,false,false,false,true,true,true,false,explicit_raw_token,clear_single_side_or_mixed,candidate_compatible_unverified,"[""agenda_packet_or_minutes""]",Tier G,low,"[""missing_clear_cross_side_anchor""]",defer_or_exclude,"[""non_cba_or_unresolved_hint""]","[""quant_base_wage_direct_value""]","[""quantitative_direct_text_claim_ready""]","[""supporting_example_candidate""]","[""none""]","[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-06721-01\"", \""final\"": \""https://floydny.gov/application/files/8417/4541/6949/1.2.25_organizational.pdf\"", \""original\"": \""https://floydny.gov/download_file/3a1f04ba-e215-44fc-a171-776efb557c1e/239\"", \""scout_target_id\"": \""BRM5-20260731-06721\""}""]"
BRMMATCHPREP-20260803-269e5c8dc13251968daedbc5,Richmond,IL,Midwest,same_municipality_same_effective_period,"[""BRMGRS-20260802-698b31fa992a9214017ee739""]","[""BRMSPAN-20260802-7c01f1f13965c3186bb4a9f2""]","[""mixed_direct""]",false,false,false,false,true,0,0,1,0,0,0,true,true,false,false,false,true,true,true,false,explicit_raw_token,clear_single_side_or_mixed,candidate_compatible_unverified,"[""agenda_packet_or_minutes""]",Tier G,low,"[""missing_clear_cross_side_anchor""]",defer_or_exclude,"[""non_cba_or_unresolved_hint""]","[""quant_other_compensation_value""]","[""quantitative_needs_normalization""]","[""manual_review_candidate""]","[""none""]","[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-04167-01\"", \""final\"": \""https://richmond-il.com/wp-content/uploads/2023/06/06-15-2023-Board-Agenda-with-Supporting-Docs.pdf\"", \""original\"": \""https://richmond-il.com/wp-content/uploads/2023/06/06-15-2023-Board-Agenda-with-Supporting-Docs.pdf\"", \""scout_target_id\"": \""BRM5-20260731-04167\""}""]"
BRMMATCHPREP-20260803-26a02bc5d4dbc08af95cc856,Franklin,WI,Midwest,same_municipality_same_effective_period,"[""BRMGRS-20260802-c1c686e303acef97d9e7f9c2""]","[""BRMSPAN-20260802-8de368ccdf51d748bc0dfda3""]","[""police_direct""]",true,false,false,false,false,1,0,1,0,1,0,true,true,false,false,false,true,true,true,false,explicit_raw_token,clear_single_side_or_mixed,candidate_compatible_unverified,"[""agenda_packet_or_minutes""]",Tier E,moderate,"[""missing_clear_cross_side_anchor""]",growth_continuity_review,"[""cba_arbitration_factfinding_hint""]","[""quant_percentage_raise_or_cola""]","[""quantitative_direct_text_claim_ready""]","[""supporting_example_candidate""]","[""weak""]","[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-10189-02\"", \""final\"": \""https://franklinwi.gov/Files/Agendas/2023/June2023/Common-Council-Special-Meeting-Agenda-Packet-6-27-2023.pdf\"", \""original\"": \""https://www.franklinwi.gov/Files/Agendas/2023/June2023/Common-Council-Special-Meeting-Agenda-Packet-6-27-2023.pdf\"", \""scout_target_id\"": \""BRM5-20260731-10189\""}""]"
BRMMATCHPREP-20260803-26ac90183fc95426790f7ff9,Nether Providence,PA,Northeast,same_municipality_same_effective_period,"[""BRMGRS-20260802-6e363c56ee13e2a03ab2f8ba""]","[""BRMSPAN-20260802-3bc1543423d27e4ef3018e8f"",""BRMSPAN-20260802-61163e62680c9fa41b3c3052""]","[""non_safety_direct""]",false,false,false,true,false,0,2,1,1,0,0,true,true,false,false,false,true,true,true,false,explicit_raw_token,clear_single_side_or_mixed,candidate_compatible_unverified,"[""mou_or_memorandum""]",Tier F,moderate,"[""missing_clear_cross_side_anchor""]",mechanism_attribution_review,"[""non_cba_or_unresolved_hint""]","[""qual_non_base_compensation_mechanism"",""quant_allowance_or_reimbursement""]","[""weak_or_not_supported""]","[""manual_review_candidate""]","[""none""]","[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-18303-01\"", \""final\"": \""https://netherprovidence.org/wordpress/wp-content/uploads/2019/11/September122019-1.pdf\"", \""original\"": \""https://netherprovidence.org/wordpress/wp-content/uploads/2019/11/September122019-1.pdf\"", \""scout_target_id\"": \""BRM5-20260731-18303\""}""]"
BRMMATCHPREP-20260803-26d0fa0d0f78fb06934dae37,Waterloo,WI,Midwest,same_municipality_same_effective_period,"[""BRMGRS-20260802-6aa4c26c6c4ab3998a8a9cf7""]","[""BRMSPAN-20260802-03baa1dc88b5211c1a533a00""]","[""safety_combined_direct""]",false,false,true,false,false,1,0,0,1,0,0,false,true,false,false,false,true,true,true,false,explicit_raw_token,clear_single_side_or_mixed,needs_review,"[""salary_ordinance""]",Tier F,moderate,"[""missing_clear_cross_side_anchor"",""pay_basis_needs_review""]",mechanism_attribution_review,"[""non_cba_or_unresolved_hint""]","[""qual_other_pay_setting_mechanism""]","[""qualitative_mechanism_claim_ready""]","[""supporting_example_candidate""]","[""moderate""]","[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-06613-01\"", \""final\"": \""https://waterloowi.us/documents/689/EmployeeHandbookApproved06-06-2022AMENDMENTS.pdf\"", \""original\"": \""https://waterloowi.us/documents/689/EmployeeHandbookApproved06-06-2022AMENDMENTS.pdf\"", \""scout_target_id\"": \""BRM5-20260731-06613\""}""]"
BRMMATCHPREP-20260803-26d726e17b9b8cfc69677443,Upper Gwynedd,PA,Northeast,same_municipality_same_effective_period,"[""BRMGRS-20260802-554084207c8d7c9551e4e30c""]","[""BRMSPAN-20260802-022db0d5dd36e4ac7fffdcea""]","[""non_safety_direct""]",false,false,false,true,false,0,1,0,1,0,0,false,true,false,false,false,true,true,true,false,explicit_raw_token,clear_single_side_or_mixed,needs_review,"[""wage_schedule""]",Tier F,moderate,"[""missing_clear_cross_side_anchor"",""pay_basis_needs_review""]",mechanism_attribution_review,"[""non_cba_or_unresolved_hint""]","[""qual_market_recruitment_retention_pressure""]","[""weak_or_not_supported""]","[""exclude_or_write_off""]","[""none""]","[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-03472-01\"", \""final\"": \""https://uppergwynedd.org/AgendaCenter/ViewFile/Agenda/_01052026-95\"", \""original\"": \""https://www.uppergwynedd.org/AgendaCenter/ViewFile/Agenda/_01052026-95\"", \""scout_target_id\"": \""BRM5-20260731-03472\""}""]"
BRMMATCHPREP-20260803-27449e7709eec1569a146119,Marion,OH,Midwest,same_municipality_same_effective_period,"[""BRMGRS-20260802-38b188176b51057b1f5555d1""]","[""BRMSPAN-20260802-2e945b46bd20d1c0d8a0620c""]","[""police_direct""]",true,false,false,false,false,1,0,1,0,0,0,true,true,false,false,false,true,true,true,false,explicit_raw_token,clear_single_side_or_mixed,candidate_compatible_unverified,"[""mou_or_memorandum""]",Tier G,low,"[""missing_clear_cross_side_anchor""]",defer_or_exclude,"[""cba_arbitration_factfinding_hint""]","[""quant_base_wage_direct_value""]","[""quantitative_direct_text_claim_ready""]","[""core_finding_candidate""]","[""weak""]","[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-17288-01\"", \""final\"": \""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-09-0945.pdf\"", \""original\"": \""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-09-0945.pdf\"", \""scout_target_id\"": \""BRM5-20260731-17288\""}""]"
BRMMATCHPREP-20260803-2750012afeaa652a10f54c1b,Harrison,OH,Midwest,same_municipality_same_effective_period,"[""BRMGRS-20260802-c53c0e9142345df1d333b8e7""]","[""BRMSPAN-20260802-e84884b2d4ac5dab4ee73a50""]","[""police_direct""]",true,false,false,false,false,1,0,1,1,0,0,true,true,false,false,false,true,true,true,false,explicit_raw_token,clear_single_side_or_mixed,candidate_compatible_unverified,"[""mou_or_memorandum""]",Tier F,moderate,"[""missing_clear_cross_side_anchor""]",mechanism_attribution_review,"[""cba_arbitration_factfinding_hint""]","[""qual_other_pay_setting_mechanism""]","[""quantitative_direct_text_claim_ready""]","[""quantitative_normalization_candidate""]","[""central""]","[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-02278-02\"", \""final\"": \""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Addendums/2021/21-MED-02-0192.pdf\"", \""original\"": \""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Addendums/2021/21-MED-02-0192.pdf\"", \""scout_target_id\"": \""BRM5-20260731-02278\""}""]"
BRMMATCHPREP-20260803-2755ab23f6f0d93043b09339,Saxonburg,PA,Northeast,same_municipality_same_effective_period,"[""BRMGRS-20260802-58e0cca1abd15bc6c33922eb""]","[""BRMSPAN-20260802-d9929f897b671bba411d209c""]","[""non_safety_direct""]",false,false,false,true,false,0,1,0,1,0,0,false,true,false,false,false,true,true,true,false,explicit_raw_token,clear_single_side_or_mixed,needs_review,"[""agenda_packet_or_minutes""]",Tier F,moderate,"[""missing_clear_cross_side_anchor"",""pay_basis_needs_review""]",mechanism_attribution_review,"[""cba_arbitration_factfinding_hint""]","[""qual_market_recruitment_retention_pressure""]","[""local_context_only""]","[""local_context_candidate""]","[""weak""]","[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-03409-02\"", \""final\"": \""https://saxonburgpa.com/wp-content/uploads/2019/02/1.15.19-Meeting-Minutes.pdf\"", \""original\"": \""https://www.saxonburgpa.com/wp-content/uploads/2019/02/1.15.19-Meeting-Minutes.pdf\"", \""scout_target_id\"": \""BRM5-20260731-03409\""}""]"
BRMMATCHPREP-20260803-27571cc52c2a5ea8c5efcd4a,Manheim,PA,Northeast,same_municipality_same_effective_period,"[""BRMGRS-20260802-997692cceb147fb04e0e3634""]","[""BRMSPAN-20260802-606c13197ff71b85ba19af61""]","[""fire_direct""]",false,true,false,false,false,1,0,0,1,0,0,false,true,false,false,false,true,true,true,false,explicit_raw_token,clear_single_side_or_mixed,needs_review,"[""agenda_packet_or_minutes""]",Tier F,moderate,"[""missing_clear_cross_side_anchor"",""pay_basis_needs_review""]",mechanism_attribution_review,"[""non_cba_or_unresolved_hint""]","[""qual_collective_bargaining""]","[""qualitative_mechanism_claim_ready""]","[""mechanism_summary_candidate""]","[""central""]","[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-07068-01\"", \""final\"": \""https://manheimtownship.org/ArchiveCenter/ViewFile/Item/3254\"", \""original\"": \""https://www.manheimtownship.org/Archive.aspx?ADID=3254\"", \""scout_target_id\"": \""BRM5-20260731-07068\""}""]"
BRMMATCHPREP-20260803-28539b604a078f241669628d,Sturgis,MI,Midwest,same_municipality_same_effective_period,"[""BRMGRS-20260802-515ec18113e5ed07209c48e2""]","[""BRMSPAN-20260802-0ec0fa251ad5c74a346a5d8a"",""BRMSPAN-20260802-9705c038cc79e65b3c6bf672""]","[""police_direct""]",true,false,false,false,false,2,0,2,1,2,0,false,true,false,false,false,true,true,true,false,explicit_raw_token,clear_single_side_or_mixed,needs_review,"[""cba""]",Tier E,moderate,"[""missing_clear_cross_side_anchor"",""pay_basis_needs_review""]",growth_continuity_review,"[""cba_arbitration_factfinding_hint""]","[""qual_cola_or_indexing_mechanism"",""quant_cpi_indexed_adjustment""]","[""quantitative_needs_normalization""]","[""quantitative_normalization_candidate""]","[""moderate""]","[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-08736-01\"", \""final\"": \""https://egovlink.com/public_documents300/sturgis/published_documents/City%20Commission/Minutes%20and%20agendas/Commission%20Packets/2021/Commission%20Packet%20-%2009-20-2021.pdf\"", \""original\"": \""https://www.egovlink.com/public_documents300/sturgis/published_documents/City%20Commission/Minutes%20and%20agendas/Commission%20Packets/2021/Commission%20Packet%20-%2009-20-2021.pdf\"", \""scout_target_id\"": \""BRM5-20260731-08736\""}""]"
BRMMATCHPREP-20260803-2889fc22449db9dcd547170d,Clearcreek,OH,Midwest,same_municipality_same_effective_period,"[""BRMGRS-20260802-f67c1cf7bcce1b3184d3e639""]","[""BRMSPAN-20260802-50ab60c84f016ef1923c264b""]","[""police_direct""]",true,false,false,false,false,1,0,0,1,0,0,false,true,false,false,false,true,true,true,false,explicit_raw_token,clear_single_side_or_mixed,needs_review,"[""cba""]",Tier F,moderate,"[""missing_clear_cross_side_anchor"",""pay_basis_needs_review""]",mechanism_attribution_review,"[""cba_arbitration_factfinding_hint""]","[""qual_collective_bargaining""]","[""qualitative_mechanism_claim_ready""]","[""mechanism_summary_candidate""]","[""moderate""]","[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-05970-01\"", \""final\"": \""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2023/23-MED-10-0877.pdf\"", \""original\"": \""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2023/23-MED-10-0877.pdf\"", \""scout_target_id\"": \""BRM5-20260731-05970\""}""]"
BRMMATCHPREP-20260803-28c0d959b95b23d1d8269916,Woodstock,NY,Northeast,same_municipality_same_effective_period,"[""BRMGRS-20260802-8910093c934f19380e564a9c""]","[""BRMSPAN-20260802-2c389653cf5b375ed8fed171"",""BRMSPAN-20260802-34ebe6eea7706dc76903642b"",""BRMSPAN-20260802-4e35f51e977c96bf8e4285d6"",""BRMSPAN-20260802-874d8e062ee2de969385499e"",""BRMSPAN-20260802-8ad2a0447585af73ceb3dfd0"",""BRMSPAN-20260802-a5f16e54459ed377840dae15"",""BRMSPAN-20260802-cb70308a87bd4dcf78905352""]","[""police_direct""]",true,false,false,false,false,7,0,6,4,0,0,true,true,false,false,false,true,true,true,false,explicit_raw_token,clear_single_side_or_mixed,candidate_compatible_unverified,"[""wage_schedule""]",Tier F,moderate,"[""missing_clear_cross_side_anchor""]",mechanism_attribution_review,"[""non_cba_or_unresolved_hint""]","[""qual_collective_bargaining"",""qual_non_base_compensation_mechanism"",""quant_allowance_or_reimbursement""]","[""directional_hint_only"",""quantitative_direct_text_claim_ready""]","[""manual_review_candidate"",""supporting_example_candidate""]","[""weak""]","[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-18066-02\"", \""final\"": \""https://woodstockny.gov/application/files/7017/6894/6636/Amended_2026_Salary_for_Town_Board_Jan_20.pdf\"", \""original\"": \""https://woodstockny.gov/application/files/7017/6894/6636/Amended_2026_Salary_for_Town_Board_Jan_20.pdf\"", \""scout_target_id\"": \""BRM5-20260731-18066\""}""]"
