span_rating_id,source_rating_id,span_id,municipality,state,region,final_side_relevance_rating,period_cycle_anchor_category,primary_raw_period_anchor,raw_date_effective_period_token_candidates,period_anchor_quality,source_title,page_location_pointer,source_locator_lineage
BRMGRT-20260802-b2ce227866bc80dd11810476,BRMGRS-20260802-826ffacd36837db576eecc01,BRMSPAN-20260802-81112a8187c13c535a5e4b26,Kinderhook,NY,Northeast,remains_unclear,explicit_calendar_year,2019,"[""2019""]",explicit,EMPLOYMENT CONTRACT (Town of Kinderhook) — TEAMSTERS LOCAL 294 (affiliated with International Brotherhood of Teamsters) (binding CBA-style agreement; police/fire not indicated in snippet),32240,"{""candidate_id"": ""BRM5C-BRM5-20260731-14215-01"", ""final"": ""https://cf003.cdn.4science.cloud/4s-assetstore-prod--cornell--ecommons/85/44/59/85445921641594557227811551705330764477"", ""original"": ""https://ecommons.cornell.edu/bitstreams/44ef4a8a-2af2-4125-8c8c-dd37fd019615/download"", ""scout_target_id"": ""BRM5-20260731-14215""}"
BRMGRT-20260802-39434c93060022e15eadef65,BRMGRS-20260802-826ffacd36837db576eecc01,BRMSPAN-20260802-82cf25fa40f0103b81d2c936,Kinderhook,NY,Northeast,remains_unclear,missing_period_anchor,,[],missing,EMPLOYMENT CONTRACT (Town of Kinderhook) — TEAMSTERS LOCAL 294 (affiliated with International Brotherhood of Teamsters) (binding CBA-style agreement; police/fire not indicated in snippet),10879,"{""candidate_id"": ""BRM5C-BRM5-20260731-14215-01"", ""final"": ""https://cf003.cdn.4science.cloud/4s-assetstore-prod--cornell--ecommons/85/44/59/85445921641594557227811551705330764477"", ""original"": ""https://ecommons.cornell.edu/bitstreams/44ef4a8a-2af2-4125-8c8c-dd37fd019615/download"", ""scout_target_id"": ""BRM5-20260731-14215""}"
BRMGRT-20260802-2b2b717c95c02ad54b5e378b,BRMGRS-20260802-826ffacd36837db576eecc01,BRMSPAN-20260802-83fa92a086ca4410a4acb433,Kinderhook,NY,Northeast,write_off,missing_period_anchor,,[],missing,EMPLOYMENT CONTRACT (Town of Kinderhook) — TEAMSTERS LOCAL 294 (affiliated with International Brotherhood of Teamsters) (binding CBA-style agreement; police/fire not indicated in snippet),14210,"{""candidate_id"": ""BRM5C-BRM5-20260731-14215-01"", ""final"": ""https://cf003.cdn.4science.cloud/4s-assetstore-prod--cornell--ecommons/85/44/59/85445921641594557227811551705330764477"", ""original"": ""https://ecommons.cornell.edu/bitstreams/44ef4a8a-2af2-4125-8c8c-dd37fd019615/download"", ""scout_target_id"": ""BRM5-20260731-14215""}"
BRMGRT-20260802-94e97d5f9264f17119fc5b3e,BRMGRS-20260802-826ffacd36837db576eecc01,BRMSPAN-20260802-88f1c4b5d3f219e78e6df5a0,Kinderhook,NY,Northeast,write_off,missing_period_anchor,,[],missing,EMPLOYMENT CONTRACT (Town of Kinderhook) — TEAMSTERS LOCAL 294 (affiliated with International Brotherhood of Teamsters) (binding CBA-style agreement; police/fire not indicated in snippet),1994,"{""candidate_id"": ""BRM5C-BRM5-20260731-14215-01"", ""final"": ""https://cf003.cdn.4science.cloud/4s-assetstore-prod--cornell--ecommons/85/44/59/85445921641594557227811551705330764477"", ""original"": ""https://ecommons.cornell.edu/bitstreams/44ef4a8a-2af2-4125-8c8c-dd37fd019615/download"", ""scout_target_id"": ""BRM5-20260731-14215""}"
BRMGRT-20260802-5f9194c9240372524512bdd3,BRMGRS-20260802-826ffacd36837db576eecc01,BRMSPAN-20260802-8a0eab63c3c6ec19aa246e7b,Kinderhook,NY,Northeast,write_off,missing_period_anchor,,[],missing,EMPLOYMENT CONTRACT (Town of Kinderhook) — TEAMSTERS LOCAL 294 (affiliated with International Brotherhood of Teamsters) (binding CBA-style agreement; police/fire not indicated in snippet),14210,"{""candidate_id"": ""BRM5C-BRM5-20260731-14215-01"", ""final"": ""https://cf003.cdn.4science.cloud/4s-assetstore-prod--cornell--ecommons/85/44/59/85445921641594557227811551705330764477"", ""original"": ""https://ecommons.cornell.edu/bitstreams/44ef4a8a-2af2-4125-8c8c-dd37fd019615/download"", ""scout_target_id"": ""BRM5-20260731-14215""}"
BRMGRT-20260802-db57e53955c709b0baa9840e,BRMGRS-20260802-826ffacd36837db576eecc01,BRMSPAN-20260802-908f6b295d69e8ded5e93140,Kinderhook,NY,Northeast,remains_unclear,missing_period_anchor,,[],missing,EMPLOYMENT CONTRACT (Town of Kinderhook) — TEAMSTERS LOCAL 294 (affiliated with International Brotherhood of Teamsters) (binding CBA-style agreement; police/fire not indicated in snippet),24232,"{""candidate_id"": ""BRM5C-BRM5-20260731-14215-01"", ""final"": ""https://cf003.cdn.4science.cloud/4s-assetstore-prod--cornell--ecommons/85/44/59/85445921641594557227811551705330764477"", ""original"": ""https://ecommons.cornell.edu/bitstreams/44ef4a8a-2af2-4125-8c8c-dd37fd019615/download"", ""scout_target_id"": ""BRM5-20260731-14215""}"
BRMGRT-20260802-b44fd5ee5762f5a85d8bb02b,BRMGRS-20260802-826ffacd36837db576eecc01,BRMSPAN-20260802-941b745a58502a1404a16881,Kinderhook,NY,Northeast,write_off,missing_period_anchor,,[],missing,EMPLOYMENT CONTRACT (Town of Kinderhook) — TEAMSTERS LOCAL 294 (affiliated with International Brotherhood of Teamsters) (binding CBA-style agreement; police/fire not indicated in snippet),7361,"{""candidate_id"": ""BRM5C-BRM5-20260731-14215-01"", ""final"": ""https://cf003.cdn.4science.cloud/4s-assetstore-prod--cornell--ecommons/85/44/59/85445921641594557227811551705330764477"", ""original"": ""https://ecommons.cornell.edu/bitstreams/44ef4a8a-2af2-4125-8c8c-dd37fd019615/download"", ""scout_target_id"": ""BRM5-20260731-14215""}"
BRMGRT-20260802-1040b64e2b81489692774aac,BRMGRS-20260802-826ffacd36837db576eecc01,BRMSPAN-20260802-95a4dd73b812a2fb06dc0270,Kinderhook,NY,Northeast,non_safety_direct,explicit_effective_date,"January 1, 2020","[""January 1, 2020""]",explicit,EMPLOYMENT CONTRACT (Town of Kinderhook) — TEAMSTERS LOCAL 294 (affiliated with International Brotherhood of Teamsters) (binding CBA-style agreement; police/fire not indicated in snippet),20855,"{""candidate_id"": ""BRM5C-BRM5-20260731-14215-01"", ""final"": ""https://cf003.cdn.4science.cloud/4s-assetstore-prod--cornell--ecommons/85/44/59/85445921641594557227811551705330764477"", ""original"": ""https://ecommons.cornell.edu/bitstreams/44ef4a8a-2af2-4125-8c8c-dd37fd019615/download"", ""scout_target_id"": ""BRM5-20260731-14215""}"
BRMGRT-20260802-48d992b75d30c532af1710ba,BRMGRS-20260802-826ffacd36837db576eecc01,BRMSPAN-20260802-9fa1eebb400f2e29fe646e08,Kinderhook,NY,Northeast,write_off,missing_period_anchor,,[],missing,EMPLOYMENT CONTRACT (Town of Kinderhook) — TEAMSTERS LOCAL 294 (affiliated with International Brotherhood of Teamsters) (binding CBA-style agreement; police/fire not indicated in snippet),1994,"{""candidate_id"": ""BRM5C-BRM5-20260731-14215-01"", ""final"": ""https://cf003.cdn.4science.cloud/4s-assetstore-prod--cornell--ecommons/85/44/59/85445921641594557227811551705330764477"", ""original"": ""https://ecommons.cornell.edu/bitstreams/44ef4a8a-2af2-4125-8c8c-dd37fd019615/download"", ""scout_target_id"": ""BRM5-20260731-14215""}"
BRMGRT-20260802-aa4f57a9545b1f963e9ae361,BRMGRS-20260802-826ffacd36837db576eecc01,BRMSPAN-20260802-a6be42206bf467cc51649e28,Kinderhook,NY,Northeast,remains_unclear,explicit_effective_date,"January 1, 2021","[""January 1, 2021""]",explicit,EMPLOYMENT CONTRACT (Town of Kinderhook) — TEAMSTERS LOCAL 294 (affiliated with International Brotherhood of Teamsters) (binding CBA-style agreement; police/fire not indicated in snippet),24055,"{""candidate_id"": ""BRM5C-BRM5-20260731-14215-01"", ""final"": ""https://cf003.cdn.4science.cloud/4s-assetstore-prod--cornell--ecommons/85/44/59/85445921641594557227811551705330764477"", ""original"": ""https://ecommons.cornell.edu/bitstreams/44ef4a8a-2af2-4125-8c8c-dd37fd019615/download"", ""scout_target_id"": ""BRM5-20260731-14215""}"
BRMGRT-20260802-18a01af8f93c686f345ce8df,BRMGRS-20260802-826ffacd36837db576eecc01,BRMSPAN-20260802-afc1c15026a9364e68926596,Kinderhook,NY,Northeast,write_off,missing_period_anchor,,[],missing,EMPLOYMENT CONTRACT (Town of Kinderhook) — TEAMSTERS LOCAL 294 (affiliated with International Brotherhood of Teamsters) (binding CBA-style agreement; police/fire not indicated in snippet),1683,"{""candidate_id"": ""BRM5C-BRM5-20260731-14215-01"", ""final"": ""https://cf003.cdn.4science.cloud/4s-assetstore-prod--cornell--ecommons/85/44/59/85445921641594557227811551705330764477"", ""original"": ""https://ecommons.cornell.edu/bitstreams/44ef4a8a-2af2-4125-8c8c-dd37fd019615/download"", ""scout_target_id"": ""BRM5-20260731-14215""}"
BRMGRT-20260802-6c17928e58ad25058fe72f0b,BRMGRS-20260802-826ffacd36837db576eecc01,BRMSPAN-20260802-b235e8de6ca7d42c430577a5,Kinderhook,NY,Northeast,remains_unclear,missing_period_anchor,,[],missing,EMPLOYMENT CONTRACT (Town of Kinderhook) — TEAMSTERS LOCAL 294 (affiliated with International Brotherhood of Teamsters) (binding CBA-style agreement; police/fire not indicated in snippet),22114,"{""candidate_id"": ""BRM5C-BRM5-20260731-14215-01"", ""final"": ""https://cf003.cdn.4science.cloud/4s-assetstore-prod--cornell--ecommons/85/44/59/85445921641594557227811551705330764477"", ""original"": ""https://ecommons.cornell.edu/bitstreams/44ef4a8a-2af2-4125-8c8c-dd37fd019615/download"", ""scout_target_id"": ""BRM5-20260731-14215""}"
BRMGRT-20260802-b7707993eaeea40551dce26e,BRMGRS-20260802-826ffacd36837db576eecc01,BRMSPAN-20260802-e3f6671843730d93e213a3b9,Kinderhook,NY,Northeast,write_off,missing_period_anchor,,[],missing,EMPLOYMENT CONTRACT (Town of Kinderhook) — TEAMSTERS LOCAL 294 (affiliated with International Brotherhood of Teamsters) (binding CBA-style agreement; police/fire not indicated in snippet),1337,"{""candidate_id"": ""BRM5C-BRM5-20260731-14215-01"", ""final"": ""https://cf003.cdn.4science.cloud/4s-assetstore-prod--cornell--ecommons/85/44/59/85445921641594557227811551705330764477"", ""original"": ""https://ecommons.cornell.edu/bitstreams/44ef4a8a-2af2-4125-8c8c-dd37fd019615/download"", ""scout_target_id"": ""BRM5-20260731-14215""}"
BRMGRT-20260802-c0b961bfe12ed95d226efdfa,BRMGRS-20260802-826ffacd36837db576eecc01,BRMSPAN-20260802-f2d8c218563b9e0e411c3952,Kinderhook,NY,Northeast,remains_unclear,missing_period_anchor,,[],missing,EMPLOYMENT CONTRACT (Town of Kinderhook) — TEAMSTERS LOCAL 294 (affiliated with International Brotherhood of Teamsters) (binding CBA-style agreement; police/fire not indicated in snippet),10879,"{""candidate_id"": ""BRM5C-BRM5-20260731-14215-01"", ""final"": ""https://cf003.cdn.4science.cloud/4s-assetstore-prod--cornell--ecommons/85/44/59/85445921641594557227811551705330764477"", ""original"": ""https://ecommons.cornell.edu/bitstreams/44ef4a8a-2af2-4125-8c8c-dd37fd019615/download"", ""scout_target_id"": ""BRM5-20260731-14215""}"
BRMGRT-20260802-3914357083059c8894793208,BRMGRS-20260802-8df62993d1b37a56b60c498e,BRMSPAN-20260802-132cac0dc4557c50ea4ecc0c,Saukville,WI,Midwest,remains_unclear,missing_period_anchor,,[],missing,"Agreement (Village of Saukville & Local 108, AFSCME)",50187,"{""candidate_id"": ""BRM5C-BRM5-20260731-14053-01"", ""final"": ""https://ozaukeecounty.gov/ArchiveCenter/ViewFile/Item/425"", ""original"": ""https://www.ozaukeecounty.gov/ArchiveCenter/ViewFile/Item/425"", ""scout_target_id"": ""BRM5-20260731-14053""}"
BRMGRT-20260802-778f5b72eedbe4d4933a1fa7,BRMGRS-20260802-8df62993d1b37a56b60c498e,BRMSPAN-20260802-15e092d0aeb5e169b2fb684a,Saukville,WI,Midwest,not_applicable,missing_period_anchor,,[],missing,"Agreement (Village of Saukville & Local 108, AFSCME)",2631,"{""candidate_id"": ""BRM5C-BRM5-20260731-14053-01"", ""final"": ""https://ozaukeecounty.gov/ArchiveCenter/ViewFile/Item/425"", ""original"": ""https://www.ozaukeecounty.gov/ArchiveCenter/ViewFile/Item/425"", ""scout_target_id"": ""BRM5-20260731-14053""}"
BRMGRT-20260802-b7f10793f3a03dbcc29c8d46,BRMGRS-20260802-8df62993d1b37a56b60c498e,BRMSPAN-20260802-1d6691d7d38f740401997db4,Saukville,WI,Midwest,remains_unclear,missing_period_anchor,,[],missing,"Agreement (Village of Saukville & Local 108, AFSCME)",44259,"{""candidate_id"": ""BRM5C-BRM5-20260731-14053-01"", ""final"": ""https://ozaukeecounty.gov/ArchiveCenter/ViewFile/Item/425"", ""original"": ""https://www.ozaukeecounty.gov/ArchiveCenter/ViewFile/Item/425"", ""scout_target_id"": ""BRM5-20260731-14053""}"
BRMGRT-20260802-d4f9d2f8704e0424f8114838,BRMGRS-20260802-8df62993d1b37a56b60c498e,BRMSPAN-20260802-246dedf9083cb131afef9d61,Saukville,WI,Midwest,remains_unclear,missing_period_anchor,,[],missing,"Agreement (Village of Saukville & Local 108, AFSCME)",29778,"{""candidate_id"": ""BRM5C-BRM5-20260731-14053-01"", ""final"": ""https://ozaukeecounty.gov/ArchiveCenter/ViewFile/Item/425"", ""original"": ""https://www.ozaukeecounty.gov/ArchiveCenter/ViewFile/Item/425"", ""scout_target_id"": ""BRM5-20260731-14053""}"
BRMGRT-20260802-6c41aa93b55f1f00ad87226e,BRMGRS-20260802-8df62993d1b37a56b60c498e,BRMSPAN-20260802-2579170bd56385ab7c49f50c,Saukville,WI,Midwest,remains_unclear,missing_period_anchor,,[],missing,"Agreement (Village of Saukville & Local 108, AFSCME)",47390,"{""candidate_id"": ""BRM5C-BRM5-20260731-14053-01"", ""final"": ""https://ozaukeecounty.gov/ArchiveCenter/ViewFile/Item/425"", ""original"": ""https://www.ozaukeecounty.gov/ArchiveCenter/ViewFile/Item/425"", ""scout_target_id"": ""BRM5-20260731-14053""}"
BRMGRT-20260802-e35b97198020eb7f000bc70d,BRMGRS-20260802-8df62993d1b37a56b60c498e,BRMSPAN-20260802-269dfa2eb66804e0d0c585fe,Saukville,WI,Midwest,remains_unclear,missing_period_anchor,,[],missing,"Agreement (Village of Saukville & Local 108, AFSCME)",47351,"{""candidate_id"": ""BRM5C-BRM5-20260731-14053-01"", ""final"": ""https://ozaukeecounty.gov/ArchiveCenter/ViewFile/Item/425"", ""original"": ""https://www.ozaukeecounty.gov/ArchiveCenter/ViewFile/Item/425"", ""scout_target_id"": ""BRM5-20260731-14053""}"
BRMGRT-20260802-b3ec4f29eb199aecda29bef3,BRMGRS-20260802-8df62993d1b37a56b60c498e,BRMSPAN-20260802-3584d6515707e32e1eb2ebf9,Saukville,WI,Midwest,write_off,missing_period_anchor,,[],missing,"Agreement (Village of Saukville & Local 108, AFSCME)",64966,"{""candidate_id"": ""BRM5C-BRM5-20260731-14053-01"", ""final"": ""https://ozaukeecounty.gov/ArchiveCenter/ViewFile/Item/425"", ""original"": ""https://www.ozaukeecounty.gov/ArchiveCenter/ViewFile/Item/425"", ""scout_target_id"": ""BRM5-20260731-14053""}"
BRMGRT-20260802-18934d5967b3962f1e5fd9c4,BRMGRS-20260802-8df62993d1b37a56b60c498e,BRMSPAN-20260802-3cf24c25bae862459990b5e1,Saukville,WI,Midwest,remains_unclear,missing_period_anchor,,[],missing,"Agreement (Village of Saukville & Local 108, AFSCME)",44068,"{""candidate_id"": ""BRM5C-BRM5-20260731-14053-01"", ""final"": ""https://ozaukeecounty.gov/ArchiveCenter/ViewFile/Item/425"", ""original"": ""https://www.ozaukeecounty.gov/ArchiveCenter/ViewFile/Item/425"", ""scout_target_id"": ""BRM5-20260731-14053""}"
BRMGRT-20260802-418d6a9f186ead128c388903,BRMGRS-20260802-8df62993d1b37a56b60c498e,BRMSPAN-20260802-40442bcf024d05f00d43d525,Saukville,WI,Midwest,write_off,missing_period_anchor,,[],missing,"Agreement (Village of Saukville & Local 108, AFSCME)",12462,"{""candidate_id"": ""BRM5C-BRM5-20260731-14053-01"", ""final"": ""https://ozaukeecounty.gov/ArchiveCenter/ViewFile/Item/425"", ""original"": ""https://www.ozaukeecounty.gov/ArchiveCenter/ViewFile/Item/425"", ""scout_target_id"": ""BRM5-20260731-14053""}"
BRMGRT-20260802-0e09a591fd4633b890799e14,BRMGRS-20260802-8df62993d1b37a56b60c498e,BRMSPAN-20260802-5780e2239611c04caae3bcab,Saukville,WI,Midwest,remains_unclear,missing_period_anchor,,[],missing,"Agreement (Village of Saukville & Local 108, AFSCME)",435,"{""candidate_id"": ""BRM5C-BRM5-20260731-14053-01"", ""final"": ""https://ozaukeecounty.gov/ArchiveCenter/ViewFile/Item/425"", ""original"": ""https://www.ozaukeecounty.gov/ArchiveCenter/ViewFile/Item/425"", ""scout_target_id"": ""BRM5-20260731-14053""}"
BRMGRT-20260802-5990631ed815316510dbaa5d,BRMGRS-20260802-8df62993d1b37a56b60c498e,BRMSPAN-20260802-6d831a9d84cfef16ba020dba,Saukville,WI,Midwest,not_applicable,missing_period_anchor,,[],missing,"Agreement (Village of Saukville & Local 108, AFSCME)",43799,"{""candidate_id"": ""BRM5C-BRM5-20260731-14053-01"", ""final"": ""https://ozaukeecounty.gov/ArchiveCenter/ViewFile/Item/425"", ""original"": ""https://www.ozaukeecounty.gov/ArchiveCenter/ViewFile/Item/425"", ""scout_target_id"": ""BRM5-20260731-14053""}"
BRMGRT-20260802-a6a189feeca9e7fa45b3eceb,BRMGRS-20260802-8df62993d1b37a56b60c498e,BRMSPAN-20260802-73bb2271d56a2d49289b734d,Saukville,WI,Midwest,not_applicable,missing_period_anchor,,[],missing,"Agreement (Village of Saukville & Local 108, AFSCME)",3225,"{""candidate_id"": ""BRM5C-BRM5-20260731-14053-01"", ""final"": ""https://ozaukeecounty.gov/ArchiveCenter/ViewFile/Item/425"", ""original"": ""https://www.ozaukeecounty.gov/ArchiveCenter/ViewFile/Item/425"", ""scout_target_id"": ""BRM5-20260731-14053""}"
BRMGRT-20260802-9bf67441832d7ea3e5bbb0b3,BRMGRS-20260802-8df62993d1b37a56b60c498e,BRMSPAN-20260802-762385ef1f2eaf6eedc5ef3c,Saukville,WI,Midwest,not_applicable,missing_period_anchor,,[],missing,"Agreement (Village of Saukville & Local 108, AFSCME)",10042,"{""candidate_id"": ""BRM5C-BRM5-20260731-14053-01"", ""final"": ""https://ozaukeecounty.gov/ArchiveCenter/ViewFile/Item/425"", ""original"": ""https://www.ozaukeecounty.gov/ArchiveCenter/ViewFile/Item/425"", ""scout_target_id"": ""BRM5-20260731-14053""}"
BRMGRT-20260802-0b7376f7c1dbe29b070cbb04,BRMGRS-20260802-8df62993d1b37a56b60c498e,BRMSPAN-20260802-7c7d7f7357b0d87051c50192,Saukville,WI,Midwest,remains_unclear,explicit_effective_date,"January 1, 2004","[""January 1, 2004""]",explicit,"Agreement (Village of Saukville & Local 108, AFSCME)",32754,"{""candidate_id"": ""BRM5C-BRM5-20260731-14053-01"", ""final"": ""https://ozaukeecounty.gov/ArchiveCenter/ViewFile/Item/425"", ""original"": ""https://www.ozaukeecounty.gov/ArchiveCenter/ViewFile/Item/425"", ""scout_target_id"": ""BRM5-20260731-14053""}"
BRMGRT-20260802-dd7f5b0585887101f7ea1fc7,BRMGRS-20260802-8df62993d1b37a56b60c498e,BRMSPAN-20260802-85e7fbf9f31b2fa2bfde386b,Saukville,WI,Midwest,remains_unclear,missing_period_anchor,,[],missing,"Agreement (Village of Saukville & Local 108, AFSCME)",10650,"{""candidate_id"": ""BRM5C-BRM5-20260731-14053-01"", ""final"": ""https://ozaukeecounty.gov/ArchiveCenter/ViewFile/Item/425"", ""original"": ""https://www.ozaukeecounty.gov/ArchiveCenter/ViewFile/Item/425"", ""scout_target_id"": ""BRM5-20260731-14053""}"
BRMGRT-20260802-fa173aabbb4939ed1879831a,BRMGRS-20260802-8df62993d1b37a56b60c498e,BRMSPAN-20260802-8ccaa671cc5c171c8aa60166,Saukville,WI,Midwest,write_off,missing_period_anchor,,[],missing,"Agreement (Village of Saukville & Local 108, AFSCME)",10007,"{""candidate_id"": ""BRM5C-BRM5-20260731-14053-01"", ""final"": ""https://ozaukeecounty.gov/ArchiveCenter/ViewFile/Item/425"", ""original"": ""https://www.ozaukeecounty.gov/ArchiveCenter/ViewFile/Item/425"", ""scout_target_id"": ""BRM5-20260731-14053""}"
BRMGRT-20260802-ac7b3b80a7a39e63f47a52ec,BRMGRS-20260802-8df62993d1b37a56b60c498e,BRMSPAN-20260802-8ea91ac104befacb72775032,Saukville,WI,Midwest,remains_unclear,missing_period_anchor,,[],missing,"Agreement (Village of Saukville & Local 108, AFSCME)",2631,"{""candidate_id"": ""BRM5C-BRM5-20260731-14053-01"", ""final"": ""https://ozaukeecounty.gov/ArchiveCenter/ViewFile/Item/425"", ""original"": ""https://www.ozaukeecounty.gov/ArchiveCenter/ViewFile/Item/425"", ""scout_target_id"": ""BRM5-20260731-14053""}"
BRMGRT-20260802-cdca603cc9e1fed17bfb7a85,BRMGRS-20260802-8df62993d1b37a56b60c498e,BRMSPAN-20260802-a0da0b8f13c7961aa83a8ed9,Saukville,WI,Midwest,remains_unclear,missing_period_anchor,,[],missing,"Agreement (Village of Saukville & Local 108, AFSCME)",47351,"{""candidate_id"": ""BRM5C-BRM5-20260731-14053-01"", ""final"": ""https://ozaukeecounty.gov/ArchiveCenter/ViewFile/Item/425"", ""original"": ""https://www.ozaukeecounty.gov/ArchiveCenter/ViewFile/Item/425"", ""scout_target_id"": ""BRM5-20260731-14053""}"
BRMGRT-20260802-b90db0f6f5855901586dfaa0,BRMGRS-20260802-8df62993d1b37a56b60c498e,BRMSPAN-20260802-ab2922fabbb7b9db53060b7f,Saukville,WI,Midwest,remains_unclear,missing_period_anchor,,[],missing,"Agreement (Village of Saukville & Local 108, AFSCME)",13103,"{""candidate_id"": ""BRM5C-BRM5-20260731-14053-01"", ""final"": ""https://ozaukeecounty.gov/ArchiveCenter/ViewFile/Item/425"", ""original"": ""https://www.ozaukeecounty.gov/ArchiveCenter/ViewFile/Item/425"", ""scout_target_id"": ""BRM5-20260731-14053""}"
