non_base_wage_observation_id,extraction_case_id,document_identity_id,text_table_detection_id,source_review_id,candidate_queue_row_id,state,municipality,government_name,unit_type,candidate_source_type,contract_period_start,contract_period_end,page_number,non_base_wage_type,value_text,effective_date,eligibility_or_implementation_rule,bounded_evidence_pointer,confidence,reason_code,qa_status,cumulative_cohort,source_seed_observation_id,qa_original_status,qa_resolution_classification,qa_resolution_status,canonical_observation_id,duplicate_of,active_in_provisional_lane,source_quantitative_observation_id,source_mixed_join_key,targeted_qa_resolution_ids,targeted_qa_resolution_classification,targeted_qa_resolution_status,targeted_qa_reason_codes,targeted_qa_source_observation_id,active_in_qa_corrected_lane
nobs_f612cebca6caa877ac55bc3b,cex_d3c9e38f7fed7af2c097a5ec,doc_ccdf273bb78b3fd567feafd4,ttd_6b2fa79f38c8529aca8ee5a1,sr_0584c9909e395a7de9927bbf,NSCQ-AZ-20260720-0004,AZ,Mesa,CITY OF MESA,fire,memorandum_or_settlement,,,6,leave,release time with pay up to a maximum of 1500 total hours,,subject to operational needs and supervisory approval; for duly elected officers; includes Trustees meetings and other pertinent events; not subject to normal leave policies,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0481_sr_0584c9909e395a7de9927bbf.pdf#page=6,medium,GIVES_PAY_TIME_LIMIT_TOKEN_1500_HOURS,provisional_unverified,corrected_500_seed,nobs_f612cebca6caa877ac55bc3b,provisional_unverified,not_in_targeted_queue,not_applicable,nobs_f612cebca6caa877ac55bc3b,,true,,,,not_in_targeted_queue,not_applicable,,nobs_f612cebca6caa877ac55bc3b,true
nobs_ede1c65c110fff569051f11d,cex_d3c9e38f7fed7af2c097a5ec,doc_ccdf273bb78b3fd567feafd4,ttd_6b2fa79f38c8529aca8ee5a1,sr_0584c9909e395a7de9927bbf,NSCQ-AZ-20260720-0004,AZ,Mesa,CITY OF MESA,fire,memorandum_or_settlement,,,11,other,Unit Members on a fifty-six (56-hour) workweek receive 10.2 hours of pay (at their regular hourly rate) for enumerated 9,,for listed holidays; pay is at the regular hourly rate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0481_sr_0584c9909e395a7de9927bbf.pdf#page=11,medium,HOLIDAY_PAY_HOURS_10_2_AT_REGULAR_HOURLY,provisional_unverified,corrected_500_seed,nobs_ede1c65c110fff569051f11d,provisional_unverified,not_in_targeted_queue,not_applicable,nobs_ede1c65c110fff569051f11d,,true,,,,not_in_targeted_queue,not_applicable,,nobs_ede1c65c110fff569051f11d,true
nobs_55cc85c81bf1acef4364e04a,cex_d3c9e38f7fed7af2c097a5ec,doc_ccdf273bb78b3fd567feafd4,ttd_6b2fa79f38c8529aca8ee5a1,sr_0584c9909e395a7de9927bbf,NSCQ-AZ-20260720-0004,AZ,Mesa,CITY OF MESA,fire,memorandum_or_settlement,,,11,leave,holiday bank hours reduced by total of six (6) hours for remaining calendar year 2010,2010,applies to Unit Members assigned to a forty (40-hour) assignment; holiday bank of hours is used for holidays,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0481_sr_0584c9909e395a7de9927bbf.pdf#page=11,medium,HOLIDAY_BANK_REDUCTION_6_HOURS_IN_2010,provisional_unverified,corrected_500_seed,nobs_55cc85c81bf1acef4364e04a,provisional_unverified,not_in_targeted_queue,not_applicable,nobs_55cc85c81bf1acef4364e04a,,true,,,,not_in_targeted_queue,not_applicable,,nobs_55cc85c81bf1acef4364e04a,true
nobs_32d1f3eeab529222adbd3ec2,cex_d3c9e38f7fed7af2c097a5ec,doc_ccdf273bb78b3fd567feafd4,ttd_6b2fa79f38c8529aca8ee5a1,sr_0584c9909e395a7de9927bbf,NSCQ-AZ-20260720-0004,AZ,Mesa,CITY OF MESA,fire,memorandum_or_settlement,,,11,leave,in January 2011 holiday bank hours established with twenty-one (21) hours for the three (3) remaining holidays between [,January 2011,"applies to Unit Members assigned to a forty (40-hour) assignment; holiday bank is used for holidays; remaining holidays between January 1, 2011 and June 30, 2011",tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0481_sr_0584c9909e395a7de9927bbf.pdf#page=11,medium,HOLIDAY_BANK_21_HOURS_JAN_2011,provisional_unverified,corrected_500_seed,nobs_32d1f3eeab529222adbd3ec2,provisional_unverified,not_in_targeted_queue,not_applicable,nobs_32d1f3eeab529222adbd3ec2,,true,,,,not_in_targeted_queue,not_applicable,,nobs_32d1f3eeab529222adbd3ec2,true
nobs_2f369e4a41e20ec538495049,cex_d3c9e38f7fed7af2c097a5ec,doc_ccdf273bb78b3fd567feafd4,ttd_6b2fa79f38c8529aca8ee5a1,sr_0584c9909e395a7de9927bbf,NSCQ-AZ-20260720-0004,AZ,Mesa,CITY OF MESA,fire,memorandum_or_settlement,,,11,leave,sick leave accrual: eight (8) hours per month; eleven point two (11.2) hours per month,,A: accrual rate differs by assignment; specifies 'forty (40-hour) assignment' and coverage,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0481_sr_0584c9909e395a7de9927bbf.pdf#page=11,medium,SICK_LEAVE_ACCRUAL_HOURS_PER_MONTH_8_AND,provisional_unverified,corrected_500_seed,nobs_2f369e4a41e20ec538495049,provisional_unverified,not_in_targeted_queue,not_applicable,nobs_2f369e4a41e20ec538495049,,true,,,,not_in_targeted_queue,not_applicable,,nobs_2f369e4a41e20ec538495049,true
nobs_effc92e9600904c49041ca40,cex_a873bae3a7a05fe3314754fe,doc_474dfb0b52bf507b6373bf5b,ttd_392f5825dab994f222f80bc2,sr_a7e1de777ac8369111c110dd,NSCQ-AZ-20260720-0005,AZ,Mesa,CITY OF MESA,non_safety,wage_schedule_or_compensation_plan,,,1,benefits,ACCOUNT CLERK - PT (PT indicated; Non-benefited token not present on this row),,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0496_sr_a7e1de777ac8369111c110dd.pdf#page=1,unknown,NON_BASE_WAGE_NOT_EXPLICITLY_SPECIFIED,needs_review,corrected_500_seed,nobs_effc92e9600904c49041ca40,needs_review,not_in_targeted_queue,not_applicable,nobs_effc92e9600904c49041ca40,,true,,,,not_in_targeted_queue,not_applicable,,nobs_effc92e9600904c49041ca40,true
nobs_f784c2837a9452757824d3ad,cex_a873bae3a7a05fe3314754fe,doc_474dfb0b52bf507b6373bf5b,ttd_392f5825dab994f222f80bc2,sr_a7e1de777ac8369111c110dd,NSCQ-AZ-20260720-0005,AZ,Mesa,CITY OF MESA,non_safety,wage_schedule_or_compensation_plan,,,1,benefits,ADMIN SUPPORT ASSISTANT II-PT-NON BENEFITED,06/29/26,Position name includes non-benefited indicator,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0496_sr_a7e1de777ac8369111c110dd.pdf#page=1,medium,VISIBLE_TOKEN_IN_TITLE_INDICATES_NON_BEN,provisional_unverified,corrected_500_seed,nobs_f784c2837a9452757824d3ad,provisional_unverified,not_in_targeted_queue,not_applicable,nobs_f784c2837a9452757824d3ad,,true,,,,not_in_targeted_queue,not_applicable,,nobs_f784c2837a9452757824d3ad,true
nobs_e91a32562d166149bfacbc61,cex_a873bae3a7a05fe3314754fe,doc_474dfb0b52bf507b6373bf5b,ttd_392f5825dab994f222f80bc2,sr_a7e1de777ac8369111c110dd,NSCQ-AZ-20260720-0005,AZ,Mesa,CITY OF MESA,non_safety,wage_schedule_or_compensation_plan,,,2,benefits,ARTS EDUCATION SPECIALIST - PT (PT),06/29/26,PT in title (no explicit NB token on these rows),tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0496_sr_a7e1de777ac8369111c110dd.pdf#page=2,unknown,PT_PRESENT_BUT_NO_NB_TOKEN,needs_review,corrected_500_seed,nobs_e91a32562d166149bfacbc61,needs_review,not_in_targeted_queue,not_applicable,nobs_e91a32562d166149bfacbc61,,true,,,,not_in_targeted_queue,not_applicable,,nobs_e91a32562d166149bfacbc61,true
nobs_f3124f700a5ae9729131304f,cex_a873bae3a7a05fe3314754fe,doc_474dfb0b52bf507b6373bf5b,ttd_392f5825dab994f222f80bc2,sr_a7e1de777ac8369111c110dd,NSCQ-AZ-20260720-0005,AZ,Mesa,CITY OF MESA,non_safety,wage_schedule_or_compensation_plan,,,2,benefits,ARTS EDUCATION SPECIALIST-PT-NB,06/29/26,Title includes -PT-NB,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0496_sr_a7e1de777ac8369111c110dd.pdf#page=2,medium,VISIBLE_TOKEN_IN_TITLE_INDICATES_NB,qa_corrected_canonical,corrected_500_seed,nobs_f3124f700a5ae9729131304f,needs_duplicate_review,duplicate_or_same_observation,resolved,nobs_f3124f700a5ae9729131304f,,true,,,,not_in_targeted_queue,not_applicable,,nobs_f3124f700a5ae9729131304f,true
nobs_ae0339ecb94e46a95189a064,cex_141f074f6b04c3604758829d,doc_38be1a40d84fddbc579c5334,ttd_4f6e0236c7b7414d86104f70,sr_5d67ae36c41dcdd50c2a7832,NSCQ-AZ-20260720-0003,AZ,Mesa,CITY OF MESA,police,memorandum_or_settlement,,,12,other,Holidays: 8 hours of pay at their regular hourly rate,,"Unit members receive 8 hours of pay at their regular hourly rate for listed holidays (New Year's Day, MLK/Civil Rights Day, President's Day, Memorial Day, July 4th, Labor Day, Veteran's Day, Thanksgiving Day, Day after Thanksgiving, and [im",tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0465_sr_5d67ae36c41dcdd50c2a7832.pdf#page=12,high,HOLIDAY_PAY_AMOUNT_AND_RATE_EXPLICIT,provisional_unverified,corrected_500_seed,nobs_ae0339ecb94e46a95189a064,provisional_unverified,not_in_targeted_queue,not_applicable,nobs_ae0339ecb94e46a95189a064,,true,,,,not_in_targeted_queue,not_applicable,,nobs_ae0339ecb94e46a95189a064,true
nobs_1dd83b919e4ca906ca171ac2,cex_141f074f6b04c3604758829d,doc_38be1a40d84fddbc579c5334,ttd_4f6e0236c7b7414d86104f70,sr_5d67ae36c41dcdd50c2a7832,NSCQ-AZ-20260720-0003,AZ,Mesa,CITY OF MESA,police,memorandum_or_settlement,,,12,leave,Sick Leave Accrual: 8 hours per month,,All unit members accrue sick leave at the stated rate.,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0465_sr_5d67ae36c41dcdd50c2a7832.pdf#page=12,high,SICK_LEAVE_ACCRUAL_RATE_VISIBLE,provisional_unverified,corrected_500_seed,nobs_1dd83b919e4ca906ca171ac2,provisional_unverified,not_in_targeted_queue,not_applicable,nobs_1dd83b919e4ca906ca171ac2,,true,,,,not_in_targeted_queue,not_applicable,,nobs_1dd83b919e4ca906ca171ac2,true
nobs_863c3111652bf3c925800421,cex_141f074f6b04c3604758829d,doc_38be1a40d84fddbc579c5334,ttd_4f6e0236c7b7414d86104f70,sr_5d67ae36c41dcdd50c2a7832,NSCQ-AZ-20260720-0003,AZ,Mesa,CITY OF MESA,police,memorandum_or_settlement,,,12,leave,"Sick Leave Max Accumulation: 1,040 hours",,Maximum accumulation is the stated hours.,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0465_sr_5d67ae36c41dcdd50c2a7832.pdf#page=12,high,SICK_LEAVE_MAX_ACCUMULATION_VISIBLE,provisional_unverified,corrected_500_seed,nobs_863c3111652bf3c925800421,provisional_unverified,not_in_targeted_queue,not_applicable,nobs_863c3111652bf3c925800421,,true,,,,not_in_targeted_queue,not_applicable,,nobs_863c3111652bf3c925800421,true
nobs_52aa04331d80d4acb1b9d3f6,cex_141f074f6b04c3604758829d,doc_38be1a40d84fddbc579c5334,ttd_4f6e0236c7b7414d86104f70,sr_5d67ae36c41dcdd50c2a7832,NSCQ-AZ-20260720-0003,AZ,Mesa,CITY OF MESA,police,memorandum_or_settlement,,,12,leave,Sick Leave Conversion: 1 hour vacation for every 1 hour excess sick leave,,Any sick leave accrued in excess of maximum accumulation is converted to vacation leave on the stated basis.,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0465_sr_5d67ae36c41dcdd50c2a7832.pdf#page=12,high,SICK_TO_VACATION_CONVERSION_RATIO,provisional_unverified,corrected_500_seed,nobs_52aa04331d80d4acb1b9d3f6,provisional_unverified,not_in_targeted_queue,not_applicable,nobs_52aa04331d80d4acb1b9d3f6,,true,,,,not_in_targeted_queue,not_applicable,,nobs_52aa04331d80d4acb1b9d3f6,true
nobs_c64500eaa6b4cd7b59c235b8,cex_141f074f6b04c3604758829d,doc_38be1a40d84fddbc579c5334,ttd_4f6e0236c7b7414d86104f70,sr_5d67ae36c41dcdd50c2a7832,NSCQ-AZ-20260720-0003,AZ,Mesa,CITY OF MESA,police,memorandum_or_settlement,,,12,leave,Sick Leave payout: 50% of accumulated sick leave hours at current pay range and step (on retirement or death),,Employment or dies (retirement or death) compensated at 50% of accumulated sick leave hours; other reasons forfeit accumulated sick leave.,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0465_sr_5d67ae36c41dcdd50c2a7832.pdf#page=12,medium,SICK_LEAVE_PAYOUT_PERCENT_VISIBLE_BUT_RE,provisional_unverified,corrected_500_seed,nobs_c64500eaa6b4cd7b59c235b8,provisional_unverified,not_in_targeted_queue,not_applicable,nobs_c64500eaa6b4cd7b59c235b8,,true,,,,not_in_targeted_queue,not_applicable,,nobs_c64500eaa6b4cd7b59c235b8,true
nobs_b6826edf4f5d071e5c03c501,cex_984cbbc236fcfff6e4a419d0,doc_c42d5fc6002f27cfaaf337b0,ttd_2ce5b14e34446374d0a0d9e6,sr_699e21fcf09995693a5fcc68,NSCQ-CA-20260720-0445,CA,Azusa,CITY OF AZUSA,non_safety,cba,,,28,leave,Up to forty (40) hours of paid Bereavement Leave.,,Medical certification may be required establishing an immediately family relationship; leave not charged against sick or vacation leave balances.,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0148_sr_699e21fcf09995693a5fcc68.pdf#page=28,medium,BEREAVEMENT_LEAVE_40_HOURS_TOKEN,provisional_unverified,corrected_500_seed,nobs_b6826edf4f5d071e5c03c501,provisional_unverified,not_in_targeted_queue,not_applicable,nobs_b6826edf4f5d071e5c03c501,,true,,,,not_in_targeted_queue,not_applicable,,nobs_b6826edf4f5d071e5c03c501,true
nobs_21ac4209eef12edb08f872fd,cex_984cbbc236fcfff6e4a419d0,doc_c42d5fc6002f27cfaaf337b0,ttd_2ce5b14e34446374d0a0d9e6,sr_699e21fcf09995693a5fcc68,NSCQ-CA-20260720-0445,CA,Azusa,CITY OF AZUSA,non_safety,cba,,,28,leave,May request up to two (2) days of Sick Leave for death of an immediate family member.,,Charged against accrued Sick Leave balance.,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0148_sr_699e21fcf09995693a5fcc68.pdf#page=28,medium,SICK_LEAVE_DEATH_OF_IMMEDIATE_FAMILY_2_D,provisional_unverified,corrected_500_seed,nobs_21ac4209eef12edb08f872fd,provisional_unverified,not_in_targeted_queue,not_applicable,nobs_21ac4209eef12edb08f872fd,,true,,,,not_in_targeted_queue,not_applicable,,nobs_21ac4209eef12edb08f872fd,true
nobs_3459d17d6ffcfd90712b3d00,cex_984cbbc236fcfff6e4a419d0,doc_c42d5fc6002f27cfaaf337b0,ttd_2ce5b14e34446374d0a0d9e6,sr_699e21fcf09995693a5fcc68,NSCQ-CA-20260720-0445,CA,Azusa,CITY OF AZUSA,non_safety,cba,,,29,leave,Two (2) floating holidays of ten (10) hours each.,,Accrue on July 1; must be taken by June 30 or hours will be forfeited; requested in advance from department head/division chief.,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0148_sr_699e21fcf09995693a5fcc68.pdf#page=29,high,FLOATING_HOLIDAY_2X10_HOURS_TOKEN,provisional_unverified,corrected_500_seed,nobs_3459d17d6ffcfd90712b3d00,provisional_unverified,not_in_targeted_queue,not_applicable,nobs_3459d17d6ffcfd90712b3d00,,true,,,,not_in_targeted_queue,not_applicable,,nobs_3459d17d6ffcfd90712b3d00,true
nobs_a1036bbff447e4880e6810c6,cex_984cbbc236fcfff6e4a419d0,doc_c42d5fc6002f27cfaaf337b0,ttd_2ce5b14e34446374d0a0d9e6,sr_699e21fcf09995693a5fcc68,NSCQ-CA-20260720-0445,CA,Azusa,CITY OF AZUSA,non_safety,cba,,,29,leave,"Holiday observance listed by month for 2024-2025 through 2027-2028 (e.g., Independence Day July 4th, Labor Day 1st/2nd/3",,Dates upon which holidays shall be observed each fiscal year.,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0148_sr_699e21fcf09995693a5fcc68.pdf#page=29,low,DESIGNATED_HOLIDAYS_TABLE_TOKEN_PARTIAL,needs_review,corrected_500_seed,nobs_a1036bbff447e4880e6810c6,needs_review,not_in_targeted_queue,not_applicable,nobs_a1036bbff447e4880e6810c6,,true,,,,not_in_targeted_queue,not_applicable,,nobs_a1036bbff447e4880e6810c6,true
nobs_af9e01825e0f39d0395c1261,cex_984cbbc236fcfff6e4a419d0,doc_c42d5fc6002f27cfaaf337b0,ttd_2ce5b14e34446374d0a0d9e6,sr_699e21fcf09995693a5fcc68,NSCQ-CA-20260720-0445,CA,Azusa,CITY OF AZUSA,non_safety,cba,,,29,leave,Industrial leave: industrial leave under Workers' Compensation terms (regular rate paid in lieu of temporary disability;,,Temporarily or permanently incapacitated due to injury/illness compensable under Workers' Compensation Act.,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0148_sr_699e21fcf09995693a5fcc68.pdf#page=29,medium,INDUSTRIAL_LEAVE_TERMS_TOKEN,provisional_unverified,corrected_500_seed,nobs_af9e01825e0f39d0395c1261,provisional_unverified,not_in_targeted_queue,not_applicable,nobs_af9e01825e0f39d0395c1261,,true,,,,not_in_targeted_queue,not_applicable,,nobs_af9e01825e0f39d0395c1261,true
nobs_d3d573231a07293d94e2d104,cex_2493343e2699ca44a4c9900d,doc_338a24240ab9e150cb615385,ttd_da31df639e8a22c336d5112e,sr_3cfa38419b6ac6da812bae2b,NSCQ-CA-20260720-0444,CA,Azusa,CITY OF AZUSA,police,cba,,,12,education_or_certification,$250 per month,,Paid for bilingual language proficiency; conditional upon demonstration by qualified third-party examiner mutually agreed by City and Association,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0261_sr_3cfa38419b6ac6da812bae2b.pdf#page=12,high,SEEN_BILINGUAL_PAY_AMOUNT_TOKEN,provisional_unverified,corrected_500_seed,nobs_d3d573231a07293d94e2d104,provisional_unverified,not_in_targeted_queue,not_applicable,nobs_d3d573231a07293d94e2d104,,true,,,,not_in_targeted_queue,not_applicable,,nobs_d3d573231a07293d94e2d104,true
nobs_a1f5ab1c333353c445d905c0,cex_2493343e2699ca44a4c9900d,doc_338a24240ab9e150cb615385,ttd_da31df639e8a22c336d5112e,sr_3cfa38419b6ac6da812bae2b,NSCQ-CA-20260720-0444,CA,Azusa,CITY OF AZUSA,police,cba,,,12,overtime,one and one-half (11/2) × the normal rate of pay; minimum of (2) hours,,For Police Sergeant callout; callout may be treated as Premium Overtime or Compensatory Time Earned,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0261_sr_3cfa38419b6ac6da812bae2b.pdf#page=12,medium,CALLOUT_PREMIUM_FORMULA_AND_MINIMUM_SEEN,provisional_unverified,corrected_500_seed,nobs_a1f5ab1c333353c445d905c0,provisional_unverified,not_in_targeted_queue,not_applicable,nobs_a1f5ab1c333353c445d905c0,,true,,,,not_in_targeted_queue,not_applicable,,nobs_a1f5ab1c333353c445d905c0,true
nobs_78dd4f542da8de769ba5a5cf,cex_2493343e2699ca44a4c9900d,doc_338a24240ab9e150cb615385,ttd_da31df639e8a22c336d5112e,sr_3cfa38419b6ac6da812bae2b,NSCQ-CA-20260720-0444,CA,Azusa,CITY OF AZUSA,police,cba,,,12,other,$350 per month,,Deferred compensation (City-paid) for Police Lieutenant,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0261_sr_3cfa38419b6ac6da812bae2b.pdf#page=12,high,SEEN_CITY_PAID_DEFERRED_COMP_AMOUNT,provisional_unverified,corrected_500_seed,nobs_78dd4f542da8de769ba5a5cf,provisional_unverified,not_in_targeted_queue,not_applicable,nobs_78dd4f542da8de769ba5a5cf,,true,,,,not_in_targeted_queue,not_applicable,,nobs_78dd4f542da8de769ba5a5cf,true
nobs_3357a3ea8c9e9802169cded1,cex_2493343e2699ca44a4c9900d,doc_338a24240ab9e150cb615385,ttd_da31df639e8a22c336d5112e,sr_3cfa38419b6ac6da812bae2b,NSCQ-CA-20260720-0444,CA,Azusa,CITY OF AZUSA,police,cba,,,12,other,$300 per month,,Deferred compensation (City-paid) for Police Sergeant,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0261_sr_3cfa38419b6ac6da812bae2b.pdf#page=12,high,SEEN_CITY_PAID_DEFERRED_COMP_AMOUNT,provisional_unverified,corrected_500_seed,nobs_3357a3ea8c9e9802169cded1,provisional_unverified,not_in_targeted_queue,not_applicable,nobs_3357a3ea8c9e9802169cded1,,true,,,,not_in_targeted_queue,not_applicable,,nobs_3357a3ea8c9e9802169cded1,true
nobs_720565be31168bc3b22fcbc8,cex_10f89b8ade8ce1cb0b9b4b76,doc_87b9746bf3f9c141fd992c88,ttd_09fb6576f51cf2e9174afd53,sr_a72e083524458d0c5609eb25,NSCQ-CA-20260720-0058,CA,Berkeley,CITY OF BERKELEY,fire,cba,,,30,overtime,Overtime compensation for all time worked in excess of forty (40) hours per week; suppression overtime rate applies for ,,40-hour week schedule; suppression overtime rate when overtime work in suppression,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0086_sr_a72e083524458d0c5609eb25.pdf#page=30,medium,P30_16_8_40_HOUR_OVERTIME_SUPPRESSION_AP,provisional_unverified,corrected_500_seed,nobs_720565be31168bc3b22fcbc8,provisional_unverified,not_in_targeted_queue,not_applicable,nobs_720565be31168bc3b22fcbc8,,true,,,,not_in_targeted_queue,not_applicable,,nobs_720565be31168bc3b22fcbc8,true
nobs_7f7c22365548f27e2caeea75,cex_10f89b8ade8ce1cb0b9b4b76,doc_87b9746bf3f9c141fd992c88,ttd_09fb6576f51cf2e9174afd53,sr_a72e083524458d0c5609eb25,NSCQ-CA-20260720-0058,CA,Berkeley,CITY OF BERKELEY,fire,cba,,,30,overtime,FLSA Premium: overtime pay only required when employee actually works in excess of 182 hours in a 24-day period; shift 8,January 2022,Under FLSA/Section 7(k) with 24-day work periods; start time effective the first full pay period in January 2022; 24-day period aligned to 8 am,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0086_sr_a72e083524458d0c5609eb25.pdf#page=30,medium,P30_16_10_1_182_HOURS_24_DAY_START_TIME,provisional_unverified,corrected_500_seed,nobs_7f7c22365548f27e2caeea75,provisional_unverified,not_in_targeted_queue,not_applicable,nobs_7f7c22365548f27e2caeea75,,true,,,,not_in_targeted_queue,not_applicable,,nobs_7f7c22365548f27e2caeea75,true
