geography_panel,hex_cell_id,implementation_event_count,mechanism_view_name,root_compensation_event_count,scale_group,shared_grid,side_view
lower_48,CONUS50-+00009-+00017,2,compensation_outcome:non_base_compensation_other,2,compensation_outcome:non_base_compensation_other,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00008-+00021,2,compensation_outcome:base_wage_change,2,compensation_outcome:base_wage_change,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00008-+00021,6,timing_implementation:recurring,7,timing_implementation:recurring,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00008-+00021,2,compensation_outcome:uniform_or_equipment_allowance,2,compensation_outcome:uniform_or_equipment_allowance,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00009-+00020,4,institutional_channel:budget_pay_plan_process,4,institutional_channel:budget_pay_plan_process,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00009-+00020,1,pressure_channel:comparability_parity,1,pressure_channel:comparability_parity,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00009-+00020,4,pressure_channel:fiscal_constraint,4,pressure_channel:fiscal_constraint,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00007-+00019,1,institutional_channel:budget_pay_plan_process,1,institutional_channel:budget_pay_plan_process,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00007-+00019,1,institutional_channel:ordinance_council_adoption,1,institutional_channel:ordinance_council_adoption,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00007-+00019,1,compensation_outcome:across_the_board_raise,1,compensation_outcome:across_the_board_raise,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00007-+00019,1,timing_implementation:budget_appropriation,1,timing_implementation:budget_appropriation,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00007-+00019,1,timing_implementation:ordinance_adoption,1,timing_implementation:ordinance_adoption,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00007-+00019,1,timing_implementation:recurring,1,timing_implementation:recurring,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00007-+00019,1,pressure_channel:fiscal_constraint,1,pressure_channel:fiscal_constraint,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00007-+00019,3,institutional_channel:none_identified,3,institutional_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00007-+00019,3,compensation_outcome:retroactive_pay,3,compensation_outcome:retroactive_pay,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00007-+00019,2,timing_implementation:payroll_effective_date,2,timing_implementation:payroll_effective_date,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00007-+00019,3,timing_implementation:retroactive,3,timing_implementation:retroactive,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00007-+00019,3,pressure_channel:none_identified,3,pressure_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00006-+00021,3,institutional_channel:none_identified,3,institutional_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00006-+00021,3,compensation_outcome:retroactive_pay,3,compensation_outcome:retroactive_pay,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00006-+00021,1,timing_implementation:one_time,1,timing_implementation:one_time,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00006-+00021,3,timing_implementation:payroll_effective_date,3,timing_implementation:payroll_effective_date,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00006-+00021,3,timing_implementation:retroactive,3,timing_implementation:retroactive,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00006-+00021,3,pressure_channel:none_identified,3,pressure_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00009-+00020,1,timing_implementation:budget_appropriation,1,timing_implementation:budget_appropriation,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00009-+00018,5,institutional_channel:none_identified,6,institutional_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00009-+00018,3,compensation_outcome:retroactive_pay,3,compensation_outcome:retroactive_pay,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00009-+00018,1,timing_implementation:one_time,1,timing_implementation:one_time,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00009-+00018,3,timing_implementation:retroactive,3,timing_implementation:retroactive,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00009-+00018,7,pressure_channel:none_identified,7,pressure_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00009-+00015,1,institutional_channel:none_identified,2,institutional_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00009-+00015,1,compensation_outcome:across_the_board_raise,1,compensation_outcome:across_the_board_raise,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00009-+00015,2,timing_implementation:payroll_effective_date,3,timing_implementation:payroll_effective_date,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00009-+00015,1,timing_implementation:recurring,1,timing_implementation:recurring,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00009-+00015,1,pressure_channel:none_identified,2,pressure_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00009-+00015,1,compensation_outcome:non_base_compensation_other,1,compensation_outcome:non_base_compensation_other,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00009-+00018,5,timing_implementation:payroll_effective_date,6,timing_implementation:payroll_effective_date,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00007-+00018,3,institutional_channel:budget_pay_plan_process,3,institutional_channel:budget_pay_plan_process,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00007-+00018,1,timing_implementation:one_time,1,timing_implementation:one_time,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00007-+00018,3,pressure_channel:fiscal_constraint,3,pressure_channel:fiscal_constraint,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00007-+00018,2,compensation_outcome:no_direct_compensation_outcome,2,compensation_outcome:no_direct_compensation_outcome,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00007-+00020,4,institutional_channel:none_identified,6,institutional_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00007-+00020,2,compensation_outcome:across_the_board_raise,2,compensation_outcome:across_the_board_raise,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00007-+00020,4,timing_implementation:payroll_effective_date,6,timing_implementation:payroll_effective_date,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00007-+00020,3,timing_implementation:recurring,5,timing_implementation:recurring,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00007-+00020,3,pressure_channel:none_identified,3,pressure_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00007-+00020,3,compensation_outcome:cola_cpi_adjustment,3,compensation_outcome:cola_cpi_adjustment,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00007-+00020,3,pressure_channel:inflation_indexing,3,pressure_channel:inflation_indexing,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00007-+00020,1,compensation_outcome:non_base_compensation_other,1,compensation_outcome:non_base_compensation_other,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00009-+00020,3,compensation_outcome:across_the_board_raise,3,compensation_outcome:across_the_board_raise,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00009-+00020,8,timing_implementation:recurring,8,timing_implementation:recurring,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00009-+00015,1,institutional_channel:budget_pay_plan_process,1,institutional_channel:budget_pay_plan_process,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00009-+00015,1,compensation_outcome:no_direct_compensation_outcome,1,compensation_outcome:no_direct_compensation_outcome,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00009-+00015,1,pressure_channel:fiscal_constraint,1,pressure_channel:fiscal_constraint,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00008-+00016,1,institutional_channel:none_identified,2,institutional_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00008-+00016,1,compensation_outcome:retroactive_pay,2,compensation_outcome:retroactive_pay,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00008-+00016,1,timing_implementation:one_time,2,timing_implementation:one_time,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00008-+00016,1,timing_implementation:payroll_effective_date,1,timing_implementation:payroll_effective_date,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00008-+00016,1,timing_implementation:retroactive,2,timing_implementation:retroactive,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00008-+00016,1,pressure_channel:none_identified,2,pressure_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00008-+00020,1,institutional_channel:none_identified,1,institutional_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00008-+00020,1,compensation_outcome:retroactive_pay,1,compensation_outcome:retroactive_pay,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00008-+00020,1,timing_implementation:payroll_effective_date,1,timing_implementation:payroll_effective_date,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00008-+00020,1,timing_implementation:retroactive,1,timing_implementation:retroactive,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00008-+00020,2,pressure_channel:none_identified,2,pressure_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00009-+00020,1,compensation_outcome:step_progression,1,compensation_outcome:step_progression,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00009-+00020,1,pressure_channel:market_recruitment_retention,1,pressure_channel:market_recruitment_retention,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00007-+00020,1,institutional_channel:budget_pay_plan_process,1,institutional_channel:budget_pay_plan_process,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00007-+00020,1,institutional_channel:ordinance_council_adoption,1,institutional_channel:ordinance_council_adoption,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00007-+00020,1,compensation_outcome:no_direct_compensation_outcome,1,compensation_outcome:no_direct_compensation_outcome,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00007-+00020,1,timing_implementation:budget_appropriation,1,timing_implementation:budget_appropriation,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00007-+00020,1,timing_implementation:ordinance_adoption,1,timing_implementation:ordinance_adoption,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00007-+00020,1,pressure_channel:fiscal_constraint,1,pressure_channel:fiscal_constraint,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00009-+00020,3,compensation_outcome:holiday_pay,3,compensation_outcome:holiday_pay,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00009-+00020,2,compensation_outcome:benefit_cost_change,2,compensation_outcome:benefit_cost_change,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00009-+00020,1,timing_implementation:ordinance_adoption,1,timing_implementation:ordinance_adoption,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00007-+00021,5,institutional_channel:none_identified,5,institutional_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00007-+00021,2,compensation_outcome:retroactive_pay,2,compensation_outcome:retroactive_pay,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00007-+00021,5,timing_implementation:payroll_effective_date,5,timing_implementation:payroll_effective_date,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00007-+00021,2,timing_implementation:retroactive,2,timing_implementation:retroactive,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00007-+00021,4,pressure_channel:none_identified,4,pressure_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00009-+00020,1,compensation_outcome:cola_cpi_adjustment,1,compensation_outcome:cola_cpi_adjustment,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00009-+00020,1,pressure_channel:inflation_indexing,1,pressure_channel:inflation_indexing,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00009-+00018,1,institutional_channel:budget_pay_plan_process,1,institutional_channel:budget_pay_plan_process,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00009-+00018,3,compensation_outcome:no_direct_compensation_outcome,3,compensation_outcome:no_direct_compensation_outcome,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00009-+00018,1,pressure_channel:fiscal_constraint,1,pressure_channel:fiscal_constraint,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00007-+00019,1,timing_implementation:one_time,1,timing_implementation:one_time,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00006-+00021,1,compensation_outcome:stipend_or_premium,1,compensation_outcome:stipend_or_premium,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00006-+00021,1,timing_implementation:recurring,1,timing_implementation:recurring,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00007-+00021,3,compensation_outcome:non_base_compensation_other,3,compensation_outcome:non_base_compensation_other,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00007-+00021,1,pressure_channel:fiscal_constraint,1,pressure_channel:fiscal_constraint,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00009-+00020,1,compensation_outcome:stipend_or_premium,1,compensation_outcome:stipend_or_premium,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00008-+00020,1,institutional_channel:ordinance_council_adoption,1,institutional_channel:ordinance_council_adoption,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00008-+00020,1,compensation_outcome:no_direct_compensation_outcome,1,compensation_outcome:no_direct_compensation_outcome,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00008-+00020,1,timing_implementation:unclear,1,timing_implementation:unclear,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00009-+00018,2,institutional_channel:ordinance_council_adoption,2,institutional_channel:ordinance_council_adoption,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00009-+00018,2,timing_implementation:ordinance_adoption,2,timing_implementation:ordinance_adoption,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00009-+00018,2,compensation_outcome:non_base_compensation_other,2,compensation_outcome:non_base_compensation_other,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00009-+00018,1,compensation_outcome:cola_cpi_adjustment,1,compensation_outcome:cola_cpi_adjustment,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00009-+00018,1,timing_implementation:recurring,1,timing_implementation:recurring,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00009-+00018,1,pressure_channel:inflation_indexing,1,pressure_channel:inflation_indexing,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00008-+00021,3,compensation_outcome:across_the_board_raise,3,compensation_outcome:across_the_board_raise,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00008-+00021,1,compensation_outcome:cola_cpi_adjustment,1,compensation_outcome:cola_cpi_adjustment,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00008-+00021,1,pressure_channel:inflation_indexing,1,pressure_channel:inflation_indexing,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00009-+00021,3,institutional_channel:none_identified,4,institutional_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00009-+00021,2,compensation_outcome:retroactive_pay,2,compensation_outcome:retroactive_pay,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00009-+00021,2,timing_implementation:payroll_effective_date,2,timing_implementation:payroll_effective_date,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00009-+00021,2,timing_implementation:retroactive,2,timing_implementation:retroactive,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00009-+00021,3,pressure_channel:none_identified,4,pressure_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00012-+00018,2,institutional_channel:none_identified,3,institutional_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00012-+00018,2,compensation_outcome:retroactive_pay,2,compensation_outcome:retroactive_pay,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00012-+00018,2,timing_implementation:payroll_effective_date,2,timing_implementation:payroll_effective_date,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00012-+00018,2,timing_implementation:retroactive,2,timing_implementation:retroactive,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00012-+00018,2,pressure_channel:none_identified,3,pressure_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00012-+00019,2,institutional_channel:budget_pay_plan_process,2,institutional_channel:budget_pay_plan_process,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00012-+00019,1,compensation_outcome:stipend_or_premium,1,compensation_outcome:stipend_or_premium,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00012-+00019,2,timing_implementation:recurring,2,timing_implementation:recurring,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00012-+00019,2,pressure_channel:fiscal_constraint,2,pressure_channel:fiscal_constraint,EPSG:5070_50km_fixed,safety
