external_field_record_id,canonical_payload_id,extraction_result_id,retained_source_ids,source_SHA_256,candidate_ids,municipality_raw,municipality_canonical_id,state,department_raw,department_canonical_hint,unit_raw,position_or_employee_raw,side_raw,side_deterministic_hint,period_raw,start_date_raw,end_date_raw,fiscal_year_raw,calendar_year_raw,field_family,field_name,raw_value,parsed_value,parsed_value_type,currency,unit,pay_basis_raw,compensation_basis_raw,recurring_status_raw,implementation_status_raw,source_page,source_section,source_table_id,source_row,source_column,source_cell,source_character_start,source_character_end,evidence_span_id,rule_id,rule_version,dictionary_version,parser_version,extraction_timestamp,extraction_confidence,extraction_confidence_basis,ambiguity_flags,conflict_flags,root_event_ids,mechanism_event_ids,claim_ids,claim_linkage_status,expected_claim_upgrade_tags,search_wave_provenance,extraction_modality,administrative_source_type,source_family,source_quality,extraction_artifact_pointer,lineage_basis
EXTFIELD-236f93a081fc0b836dc07d7b,EXTPAYLOAD-0027da9767f30538f6a95de6,EXTEXTRACT-67b36dbb0a3b256e205366b8,EXTSOURCE-0027da9767f30538f6a95de6,40cfb579681cbaf5f783d3a0509840dfad4ed04f31039400a38da8119948445c,RESCAND-777f40bbcb93f6aa159ce49d,Avon,,NY,,unclear,,,,unclear,undated-source-B4X2500LIVE-20260729-001409,,,,,implementation_confirmation,recommended,recommended,recommended,categorical_literal,,,,,,recommended,11,,,,,,19102,19113,EXTSPAN-4a161b8ee3f206a96eade5eb,FIELD-IMPLEMENTATION_CONFIRMATION-RECOMMENDED,deterministic-field-rules-2026-08-05-v1,administrative-field-dictionary-2026-08-05-v1,literal-parser-2026-08-05-v1,2026-08-05T21:54:22.020536+00:00,weak_pattern_requires_review,weak_pattern_requires_review,implementation_lifecycle_context_requires_review,,ROOTCOMP-7f3da6a99285651f9427bbfa,MECHEXP-341fc34e0fecda9105bf19ad|MECHEXP-4dbc27da1c757cb0e176cfdb|MECHEXP-70ff4f6e9a8a4256527bc5cb|MECHEXP-9591f0f1b082679b0e3ef1ff|MECHEXP-faad3625e6fa48170ce329df,,claim_linkage_pending_reconstruction,upgrades_growth_analysis|upgrades_local_wage_comparison,external_search_wave_002_exhaustive_residual,pdf,payroll_roster,payroll_and_earnings,direct_official_administrative_record,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/40/EXTPAYLOAD-0027da9767f30538f6a95de6.txt.gz,one_physical_extraction_result_deterministic_local_pass
EXTFIELD-96c4000384a85c2b8192dcb1,EXTPAYLOAD-0027da9767f30538f6a95de6,EXTEXTRACT-67b36dbb0a3b256e205366b8,EXTSOURCE-0027da9767f30538f6a95de6,40cfb579681cbaf5f783d3a0509840dfad4ed04f31039400a38da8119948445c,RESCAND-777f40bbcb93f6aa159ce49d,Avon,,NY,,unclear,,,,unclear,undated-source-B4X2500LIVE-20260729-001409,,,,,implementation_confirmation,paid,25%,25,percentage,,,,,,paid,11,,,,,,19350,19353,EXTSPAN-c7763cd3d833ba1dc75a6c62,FIELD-IMPLEMENTATION_CONFIRMATION-PAID,deterministic-field-rules-2026-08-05-v1,administrative-field-dictionary-2026-08-05-v1,literal-parser-2026-08-05-v1,2026-08-05T21:54:22.020536+00:00,exact_labeled_text,exact_labeled_text,,,ROOTCOMP-7f3da6a99285651f9427bbfa,MECHEXP-341fc34e0fecda9105bf19ad|MECHEXP-4dbc27da1c757cb0e176cfdb|MECHEXP-70ff4f6e9a8a4256527bc5cb|MECHEXP-9591f0f1b082679b0e3ef1ff|MECHEXP-faad3625e6fa48170ce329df,,claim_linkage_pending_reconstruction,upgrades_growth_analysis|upgrades_local_wage_comparison,external_search_wave_002_exhaustive_residual,pdf,payroll_roster,payroll_and_earnings,direct_official_administrative_record,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/40/EXTPAYLOAD-0027da9767f30538f6a95de6.txt.gz,one_physical_extraction_result_deterministic_local_pass
EXTFIELD-38a67f25ced4c4feb22c3751,EXTPAYLOAD-0027da9767f30538f6a95de6,EXTEXTRACT-67b36dbb0a3b256e205366b8,EXTSOURCE-0027da9767f30538f6a95de6,40cfb579681cbaf5f783d3a0509840dfad4ed04f31039400a38da8119948445c,RESCAND-777f40bbcb93f6aa159ce49d,Avon,,NY,,unclear,,,,unclear,undated-source-B4X2500LIVE-20260729-001409,,,,,implementation_confirmation,implementation_status,paid,paid,categorical_literal,,,,,,paid,11,,,,,,19315,19319,EXTSPAN-23655b5afae2d67b87f0ec06,FIELD-IMPLEMENTATION_CONFIRMATION-IMPLEMENTATION_STATUS,deterministic-field-rules-2026-08-05-v1,administrative-field-dictionary-2026-08-05-v1,literal-parser-2026-08-05-v1,2026-08-05T21:54:22.020536+00:00,weak_pattern_requires_review,weak_pattern_requires_review,implementation_lifecycle_context_requires_review,,ROOTCOMP-7f3da6a99285651f9427bbfa,MECHEXP-341fc34e0fecda9105bf19ad|MECHEXP-4dbc27da1c757cb0e176cfdb|MECHEXP-70ff4f6e9a8a4256527bc5cb|MECHEXP-9591f0f1b082679b0e3ef1ff|MECHEXP-faad3625e6fa48170ce329df,,claim_linkage_pending_reconstruction,upgrades_growth_analysis|upgrades_local_wage_comparison,external_search_wave_002_exhaustive_residual,pdf,payroll_roster,payroll_and_earnings,direct_official_administrative_record,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/40/EXTPAYLOAD-0027da9767f30538f6a95de6.txt.gz,one_physical_extraction_result_deterministic_local_pass
EXTFIELD-34f4e8fcca60ceb392a6c088,EXTPAYLOAD-0027da9767f30538f6a95de6,EXTEXTRACT-67b36dbb0a3b256e205366b8,EXTSOURCE-0027da9767f30538f6a95de6,40cfb579681cbaf5f783d3a0509840dfad4ed04f31039400a38da8119948445c,RESCAND-777f40bbcb93f6aa159ce49d,Avon,,NY,,unclear,,,,unclear,undated-source-B4X2500LIVE-20260729-001409,,,,,implementation_confirmation,paid,paid,paid,categorical_literal,,,,,,paid,11,,,,,,19315,19319,EXTSPAN-c7763cd3d833ba1dc75a6c62,FIELD-IMPLEMENTATION_CONFIRMATION-PAID,deterministic-field-rules-2026-08-05-v1,administrative-field-dictionary-2026-08-05-v1,literal-parser-2026-08-05-v1,2026-08-05T21:54:22.020536+00:00,weak_pattern_requires_review,weak_pattern_requires_review,implementation_lifecycle_context_requires_review,,ROOTCOMP-7f3da6a99285651f9427bbfa,MECHEXP-341fc34e0fecda9105bf19ad|MECHEXP-4dbc27da1c757cb0e176cfdb|MECHEXP-70ff4f6e9a8a4256527bc5cb|MECHEXP-9591f0f1b082679b0e3ef1ff|MECHEXP-faad3625e6fa48170ce329df,,claim_linkage_pending_reconstruction,upgrades_growth_analysis|upgrades_local_wage_comparison,external_search_wave_002_exhaustive_residual,pdf,payroll_roster,payroll_and_earnings,direct_official_administrative_record,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/40/EXTPAYLOAD-0027da9767f30538f6a95de6.txt.gz,one_physical_extraction_result_deterministic_local_pass
EXTFIELD-4daf7e22b535deef6a38aae1,EXTPAYLOAD-0027da9767f30538f6a95de6,EXTEXTRACT-67b36dbb0a3b256e205366b8,EXTSOURCE-0027da9767f30538f6a95de6,40cfb579681cbaf5f783d3a0509840dfad4ed04f31039400a38da8119948445c,RESCAND-777f40bbcb93f6aa159ce49d,Avon,,NY,,unclear,,,,unclear,undated-source-B4X2500LIVE-20260729-001409,,,,,implementation_confirmation,implementation_status,recommended,recommended,categorical_literal,,,,,,recommended,11,,,,,,19657,19668,EXTSPAN-40954f701f7d05d62223c91e,FIELD-IMPLEMENTATION_CONFIRMATION-IMPLEMENTATION_STATUS,deterministic-field-rules-2026-08-05-v1,administrative-field-dictionary-2026-08-05-v1,literal-parser-2026-08-05-v1,2026-08-05T21:54:22.020536+00:00,weak_pattern_requires_review,weak_pattern_requires_review,implementation_lifecycle_context_requires_review,,ROOTCOMP-7f3da6a99285651f9427bbfa,MECHEXP-341fc34e0fecda9105bf19ad|MECHEXP-4dbc27da1c757cb0e176cfdb|MECHEXP-70ff4f6e9a8a4256527bc5cb|MECHEXP-9591f0f1b082679b0e3ef1ff|MECHEXP-faad3625e6fa48170ce329df,,claim_linkage_pending_reconstruction,upgrades_growth_analysis|upgrades_local_wage_comparison,external_search_wave_002_exhaustive_residual,pdf,payroll_roster,payroll_and_earnings,direct_official_administrative_record,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/40/EXTPAYLOAD-0027da9767f30538f6a95de6.txt.gz,one_physical_extraction_result_deterministic_local_pass
EXTFIELD-5de0b340f87163ac6d73fd00,EXTPAYLOAD-0027da9767f30538f6a95de6,EXTEXTRACT-67b36dbb0a3b256e205366b8,EXTSOURCE-0027da9767f30538f6a95de6,40cfb579681cbaf5f783d3a0509840dfad4ed04f31039400a38da8119948445c,RESCAND-777f40bbcb93f6aa159ce49d,Avon,,NY,,unclear,,,,unclear,undated-source-B4X2500LIVE-20260729-001409,,,,,implementation_confirmation,recommended,recommended,recommended,categorical_literal,,,,,,recommended,11,,,,,,19657,19668,EXTSPAN-35af39a628e254e564a70a4c,FIELD-IMPLEMENTATION_CONFIRMATION-RECOMMENDED,deterministic-field-rules-2026-08-05-v1,administrative-field-dictionary-2026-08-05-v1,literal-parser-2026-08-05-v1,2026-08-05T21:54:22.020536+00:00,weak_pattern_requires_review,weak_pattern_requires_review,implementation_lifecycle_context_requires_review,,ROOTCOMP-7f3da6a99285651f9427bbfa,MECHEXP-341fc34e0fecda9105bf19ad|MECHEXP-4dbc27da1c757cb0e176cfdb|MECHEXP-70ff4f6e9a8a4256527bc5cb|MECHEXP-9591f0f1b082679b0e3ef1ff|MECHEXP-faad3625e6fa48170ce329df,,claim_linkage_pending_reconstruction,upgrades_growth_analysis|upgrades_local_wage_comparison,external_search_wave_002_exhaustive_residual,pdf,payroll_roster,payroll_and_earnings,direct_official_administrative_record,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/40/EXTPAYLOAD-0027da9767f30538f6a95de6.txt.gz,one_physical_extraction_result_deterministic_local_pass
EXTFIELD-c34a31a66bd32fa925a7bafa,EXTPAYLOAD-0027da9767f30538f6a95de6,EXTEXTRACT-67b36dbb0a3b256e205366b8,EXTSOURCE-0027da9767f30538f6a95de6,40cfb579681cbaf5f783d3a0509840dfad4ed04f31039400a38da8119948445c,RESCAND-777f40bbcb93f6aa159ce49d,Avon,,NY,,unclear,,,,unclear,undated-source-B4X2500LIVE-20260729-001409,,,,,implementation_confirmation,implementation_status,negotiated,negotiated,categorical_literal,,,,,,negotiated,11,,,,,,19842,19852,EXTSPAN-3f55a9a5fafc8d3507a59c84,FIELD-IMPLEMENTATION_CONFIRMATION-IMPLEMENTATION_STATUS,deterministic-field-rules-2026-08-05-v1,administrative-field-dictionary-2026-08-05-v1,literal-parser-2026-08-05-v1,2026-08-05T21:54:22.020536+00:00,weak_pattern_requires_review,weak_pattern_requires_review,implementation_lifecycle_context_requires_review,,ROOTCOMP-7f3da6a99285651f9427bbfa,MECHEXP-341fc34e0fecda9105bf19ad|MECHEXP-4dbc27da1c757cb0e176cfdb|MECHEXP-70ff4f6e9a8a4256527bc5cb|MECHEXP-9591f0f1b082679b0e3ef1ff|MECHEXP-faad3625e6fa48170ce329df,,claim_linkage_pending_reconstruction,upgrades_growth_analysis|upgrades_local_wage_comparison,external_search_wave_002_exhaustive_residual,pdf,payroll_roster,payroll_and_earnings,direct_official_administrative_record,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/40/EXTPAYLOAD-0027da9767f30538f6a95de6.txt.gz,one_physical_extraction_result_deterministic_local_pass
EXTFIELD-a9570f541b0ac25fd9f37b71,EXTPAYLOAD-0027da9767f30538f6a95de6,EXTEXTRACT-67b36dbb0a3b256e205366b8,EXTSOURCE-0027da9767f30538f6a95de6,40cfb579681cbaf5f783d3a0509840dfad4ed04f31039400a38da8119948445c,RESCAND-777f40bbcb93f6aa159ce49d,Avon,,NY,,unclear,,,,unclear,undated-source-B4X2500LIVE-20260729-001409,,,,,implementation_confirmation,negotiated,negotiated,negotiated,categorical_literal,,,,,,negotiated,11,,,,,,19842,19852,EXTSPAN-deda4c12e0ac6b6f6b891791,FIELD-IMPLEMENTATION_CONFIRMATION-NEGOTIATED,deterministic-field-rules-2026-08-05-v1,administrative-field-dictionary-2026-08-05-v1,literal-parser-2026-08-05-v1,2026-08-05T21:54:22.020536+00:00,weak_pattern_requires_review,weak_pattern_requires_review,implementation_lifecycle_context_requires_review,,ROOTCOMP-7f3da6a99285651f9427bbfa,MECHEXP-341fc34e0fecda9105bf19ad|MECHEXP-4dbc27da1c757cb0e176cfdb|MECHEXP-70ff4f6e9a8a4256527bc5cb|MECHEXP-9591f0f1b082679b0e3ef1ff|MECHEXP-faad3625e6fa48170ce329df,,claim_linkage_pending_reconstruction,upgrades_growth_analysis|upgrades_local_wage_comparison,external_search_wave_002_exhaustive_residual,pdf,payroll_roster,payroll_and_earnings,direct_official_administrative_record,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/40/EXTPAYLOAD-0027da9767f30538f6a95de6.txt.gz,one_physical_extraction_result_deterministic_local_pass
EXTFIELD-c6087e21dd29137a5ed6a713,EXTPAYLOAD-0027da9767f30538f6a95de6,EXTEXTRACT-67b36dbb0a3b256e205366b8,EXTSOURCE-0027da9767f30538f6a95de6,40cfb579681cbaf5f783d3a0509840dfad4ed04f31039400a38da8119948445c,RESCAND-777f40bbcb93f6aa159ce49d,Avon,,NY,,unclear,,,,unclear,undated-source-B4X2500LIVE-20260729-001409,,,,,implementation_confirmation,implementation_status,recommended,recommended,categorical_literal,,,,,,recommended,12,,,,,,21232,21243,EXTSPAN-2c96c8d0210d02fbdbb48f0e,FIELD-IMPLEMENTATION_CONFIRMATION-IMPLEMENTATION_STATUS,deterministic-field-rules-2026-08-05-v1,administrative-field-dictionary-2026-08-05-v1,literal-parser-2026-08-05-v1,2026-08-05T21:54:22.020536+00:00,weak_pattern_requires_review,weak_pattern_requires_review,implementation_lifecycle_context_requires_review,,ROOTCOMP-7f3da6a99285651f9427bbfa,MECHEXP-341fc34e0fecda9105bf19ad|MECHEXP-4dbc27da1c757cb0e176cfdb|MECHEXP-70ff4f6e9a8a4256527bc5cb|MECHEXP-9591f0f1b082679b0e3ef1ff|MECHEXP-faad3625e6fa48170ce329df,,claim_linkage_pending_reconstruction,upgrades_growth_analysis|upgrades_local_wage_comparison,external_search_wave_002_exhaustive_residual,pdf,payroll_roster,payroll_and_earnings,direct_official_administrative_record,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/40/EXTPAYLOAD-0027da9767f30538f6a95de6.txt.gz,one_physical_extraction_result_deterministic_local_pass
EXTFIELD-e53983c266cf4df44f99fdcf,EXTPAYLOAD-0027da9767f30538f6a95de6,EXTEXTRACT-67b36dbb0a3b256e205366b8,EXTSOURCE-0027da9767f30538f6a95de6,40cfb579681cbaf5f783d3a0509840dfad4ed04f31039400a38da8119948445c,RESCAND-777f40bbcb93f6aa159ce49d,Avon,,NY,,unclear,,,,unclear,undated-source-B4X2500LIVE-20260729-001409,,,,,implementation_confirmation,recommended,recommended,recommended,categorical_literal,,,,,,recommended,12,,,,,,21232,21243,EXTSPAN-ebe55ca961698737f0cc52e7,FIELD-IMPLEMENTATION_CONFIRMATION-RECOMMENDED,deterministic-field-rules-2026-08-05-v1,administrative-field-dictionary-2026-08-05-v1,literal-parser-2026-08-05-v1,2026-08-05T21:54:22.020536+00:00,weak_pattern_requires_review,weak_pattern_requires_review,implementation_lifecycle_context_requires_review,,ROOTCOMP-7f3da6a99285651f9427bbfa,MECHEXP-341fc34e0fecda9105bf19ad|MECHEXP-4dbc27da1c757cb0e176cfdb|MECHEXP-70ff4f6e9a8a4256527bc5cb|MECHEXP-9591f0f1b082679b0e3ef1ff|MECHEXP-faad3625e6fa48170ce329df,,claim_linkage_pending_reconstruction,upgrades_growth_analysis|upgrades_local_wage_comparison,external_search_wave_002_exhaustive_residual,pdf,payroll_roster,payroll_and_earnings,direct_official_administrative_record,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/40/EXTPAYLOAD-0027da9767f30538f6a95de6.txt.gz,one_physical_extraction_result_deterministic_local_pass
EXTFIELD-69b913747bdb1a0f279e7e8d,EXTPAYLOAD-0027da9767f30538f6a95de6,EXTEXTRACT-67b36dbb0a3b256e205366b8,EXTSOURCE-0027da9767f30538f6a95de6,40cfb579681cbaf5f783d3a0509840dfad4ed04f31039400a38da8119948445c,RESCAND-777f40bbcb93f6aa159ce49d,Avon,,NY,,unclear,,,,unclear,undated-source-B4X2500LIVE-20260729-001409,,,,,payroll_and_earnings,unit,6,6,integer,,,,,,,13,,,,,,22619,22620,EXTSPAN-fd4b2eb791c86bd5a63535f1,FIELD-PAYROLL_AND_EARNINGS-UNIT,deterministic-field-rules-2026-08-05-v1,administrative-field-dictionary-2026-08-05-v1,literal-parser-2026-08-05-v1,2026-08-05T21:54:22.020536+00:00,exact_labeled_text,exact_labeled_text,,,ROOTCOMP-7f3da6a99285651f9427bbfa,MECHEXP-341fc34e0fecda9105bf19ad|MECHEXP-4dbc27da1c757cb0e176cfdb|MECHEXP-70ff4f6e9a8a4256527bc5cb|MECHEXP-9591f0f1b082679b0e3ef1ff|MECHEXP-faad3625e6fa48170ce329df,,claim_linkage_pending_reconstruction,upgrades_growth_analysis|upgrades_local_wage_comparison,external_search_wave_002_exhaustive_residual,pdf,payroll_roster,payroll_and_earnings,direct_official_administrative_record,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/40/EXTPAYLOAD-0027da9767f30538f6a95de6.txt.gz,one_physical_extraction_result_deterministic_local_pass
EXTFIELD-b1e79030a2638c18fb656240,EXTPAYLOAD-0027da9767f30538f6a95de6,EXTEXTRACT-67b36dbb0a3b256e205366b8,EXTSOURCE-0027da9767f30538f6a95de6,40cfb579681cbaf5f783d3a0509840dfad4ed04f31039400a38da8119948445c,RESCAND-777f40bbcb93f6aa159ce49d,Avon,,NY,,unclear,,,,unclear,undated-source-B4X2500LIVE-20260729-001409,,,,,implementation_confirmation,implementation_status,implemented,implemented,categorical_literal,,,weekly,,,implemented,13,,,,,,23214,23225,EXTSPAN-900f56cd85514558470441fb,FIELD-IMPLEMENTATION_CONFIRMATION-IMPLEMENTATION_STATUS,deterministic-field-rules-2026-08-05-v1,administrative-field-dictionary-2026-08-05-v1,literal-parser-2026-08-05-v1,2026-08-05T21:54:22.020536+00:00,weak_pattern_requires_review,weak_pattern_requires_review,implementation_lifecycle_context_requires_review,,ROOTCOMP-7f3da6a99285651f9427bbfa,MECHEXP-341fc34e0fecda9105bf19ad|MECHEXP-4dbc27da1c757cb0e176cfdb|MECHEXP-70ff4f6e9a8a4256527bc5cb|MECHEXP-9591f0f1b082679b0e3ef1ff|MECHEXP-faad3625e6fa48170ce329df,,claim_linkage_pending_reconstruction,upgrades_growth_analysis|upgrades_local_wage_comparison,external_search_wave_002_exhaustive_residual,pdf,payroll_roster,payroll_and_earnings,direct_official_administrative_record,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/40/EXTPAYLOAD-0027da9767f30538f6a95de6.txt.gz,one_physical_extraction_result_deterministic_local_pass
EXTFIELD-dbe00a971a194830fb5eda86,EXTPAYLOAD-0027da9767f30538f6a95de6,EXTEXTRACT-67b36dbb0a3b256e205366b8,EXTSOURCE-0027da9767f30538f6a95de6,40cfb579681cbaf5f783d3a0509840dfad4ed04f31039400a38da8119948445c,RESCAND-777f40bbcb93f6aa159ce49d,Avon,,NY,,unclear,,,,unclear,undated-source-B4X2500LIVE-20260729-001409,,,,,implementation_confirmation,implemented,implemented,implemented,categorical_literal,,,weekly,,,implemented,13,,,,,,23214,23225,EXTSPAN-2f0400944f750dfcdf01a360,FIELD-IMPLEMENTATION_CONFIRMATION-IMPLEMENTED,deterministic-field-rules-2026-08-05-v1,administrative-field-dictionary-2026-08-05-v1,literal-parser-2026-08-05-v1,2026-08-05T21:54:22.020536+00:00,weak_pattern_requires_review,weak_pattern_requires_review,implementation_lifecycle_context_requires_review,,ROOTCOMP-7f3da6a99285651f9427bbfa,MECHEXP-341fc34e0fecda9105bf19ad|MECHEXP-4dbc27da1c757cb0e176cfdb|MECHEXP-70ff4f6e9a8a4256527bc5cb|MECHEXP-9591f0f1b082679b0e3ef1ff|MECHEXP-faad3625e6fa48170ce329df,,claim_linkage_pending_reconstruction,upgrades_growth_analysis|upgrades_local_wage_comparison,external_search_wave_002_exhaustive_residual,pdf,payroll_roster,payroll_and_earnings,direct_official_administrative_record,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/40/EXTPAYLOAD-0027da9767f30538f6a95de6.txt.gz,one_physical_extraction_result_deterministic_local_pass
EXTFIELD-45ef9b520350c87eeba899c5,EXTPAYLOAD-0027da9767f30538f6a95de6,EXTEXTRACT-67b36dbb0a3b256e205366b8,EXTSOURCE-0027da9767f30538f6a95de6,40cfb579681cbaf5f783d3a0509840dfad4ed04f31039400a38da8119948445c,RESCAND-777f40bbcb93f6aa159ce49d,Avon,,NY,,unclear,,,,unclear,undated-source-B4X2500LIVE-20260729-001409,,,,,implementation_confirmation,implementation_status,paid,paid,categorical_literal,,,,,one_time,paid,13,,,,,,23284,23288,EXTSPAN-ba58ad39d13c2d6932c6b15e,FIELD-IMPLEMENTATION_CONFIRMATION-IMPLEMENTATION_STATUS,deterministic-field-rules-2026-08-05-v1,administrative-field-dictionary-2026-08-05-v1,literal-parser-2026-08-05-v1,2026-08-05T21:54:22.020536+00:00,weak_pattern_requires_review,weak_pattern_requires_review,implementation_lifecycle_context_requires_review,,ROOTCOMP-7f3da6a99285651f9427bbfa,MECHEXP-341fc34e0fecda9105bf19ad|MECHEXP-4dbc27da1c757cb0e176cfdb|MECHEXP-70ff4f6e9a8a4256527bc5cb|MECHEXP-9591f0f1b082679b0e3ef1ff|MECHEXP-faad3625e6fa48170ce329df,,claim_linkage_pending_reconstruction,upgrades_growth_analysis|upgrades_local_wage_comparison,external_search_wave_002_exhaustive_residual,pdf,payroll_roster,payroll_and_earnings,direct_official_administrative_record,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/40/EXTPAYLOAD-0027da9767f30538f6a95de6.txt.gz,one_physical_extraction_result_deterministic_local_pass
EXTFIELD-a58d3bdf8d4fdea8cdc27cfb,EXTPAYLOAD-0027da9767f30538f6a95de6,EXTEXTRACT-67b36dbb0a3b256e205366b8,EXTSOURCE-0027da9767f30538f6a95de6,40cfb579681cbaf5f783d3a0509840dfad4ed04f31039400a38da8119948445c,RESCAND-777f40bbcb93f6aa159ce49d,Avon,,NY,,unclear,,,,unclear,undated-source-B4X2500LIVE-20260729-001409,,,,,implementation_confirmation,paid,paid,paid,categorical_literal,,,,,one_time,paid,13,,,,,,23284,23288,EXTSPAN-2f5686daae0ab07f8ce01c5f,FIELD-IMPLEMENTATION_CONFIRMATION-PAID,deterministic-field-rules-2026-08-05-v1,administrative-field-dictionary-2026-08-05-v1,literal-parser-2026-08-05-v1,2026-08-05T21:54:22.020536+00:00,weak_pattern_requires_review,weak_pattern_requires_review,implementation_lifecycle_context_requires_review,,ROOTCOMP-7f3da6a99285651f9427bbfa,MECHEXP-341fc34e0fecda9105bf19ad|MECHEXP-4dbc27da1c757cb0e176cfdb|MECHEXP-70ff4f6e9a8a4256527bc5cb|MECHEXP-9591f0f1b082679b0e3ef1ff|MECHEXP-faad3625e6fa48170ce329df,,claim_linkage_pending_reconstruction,upgrades_growth_analysis|upgrades_local_wage_comparison,external_search_wave_002_exhaustive_residual,pdf,payroll_roster,payroll_and_earnings,direct_official_administrative_record,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/40/EXTPAYLOAD-0027da9767f30538f6a95de6.txt.gz,one_physical_extraction_result_deterministic_local_pass
EXTFIELD-c19c0adfa2aa02c2ee860503,EXTPAYLOAD-0027da9767f30538f6a95de6,EXTEXTRACT-67b36dbb0a3b256e205366b8,EXTSOURCE-0027da9767f30538f6a95de6,40cfb579681cbaf5f783d3a0509840dfad4ed04f31039400a38da8119948445c,RESCAND-777f40bbcb93f6aa159ce49d,Avon,,NY,,unclear,,,,unclear,undated-source-B4X2500LIVE-20260729-001409,,,,,implementation_confirmation,implementation_status,negotiated,negotiated,categorical_literal,,,,,,negotiated,13,,,,,,23471,23481,EXTSPAN-f1ffd869e0e2e7d84e2b5d1c,FIELD-IMPLEMENTATION_CONFIRMATION-IMPLEMENTATION_STATUS,deterministic-field-rules-2026-08-05-v1,administrative-field-dictionary-2026-08-05-v1,literal-parser-2026-08-05-v1,2026-08-05T21:54:22.020536+00:00,weak_pattern_requires_review,weak_pattern_requires_review,implementation_lifecycle_context_requires_review,,ROOTCOMP-7f3da6a99285651f9427bbfa,MECHEXP-341fc34e0fecda9105bf19ad|MECHEXP-4dbc27da1c757cb0e176cfdb|MECHEXP-70ff4f6e9a8a4256527bc5cb|MECHEXP-9591f0f1b082679b0e3ef1ff|MECHEXP-faad3625e6fa48170ce329df,,claim_linkage_pending_reconstruction,upgrades_growth_analysis|upgrades_local_wage_comparison,external_search_wave_002_exhaustive_residual,pdf,payroll_roster,payroll_and_earnings,direct_official_administrative_record,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/40/EXTPAYLOAD-0027da9767f30538f6a95de6.txt.gz,one_physical_extraction_result_deterministic_local_pass
EXTFIELD-c7d52fba99dddadd4d9fb21f,EXTPAYLOAD-0027da9767f30538f6a95de6,EXTEXTRACT-67b36dbb0a3b256e205366b8,EXTSOURCE-0027da9767f30538f6a95de6,40cfb579681cbaf5f783d3a0509840dfad4ed04f31039400a38da8119948445c,RESCAND-777f40bbcb93f6aa159ce49d,Avon,,NY,,unclear,,,,unclear,undated-source-B4X2500LIVE-20260729-001409,,,,,implementation_confirmation,negotiated,negotiated,negotiated,categorical_literal,,,,,,negotiated,13,,,,,,23471,23481,EXTSPAN-bfebc368b1b59104db741969,FIELD-IMPLEMENTATION_CONFIRMATION-NEGOTIATED,deterministic-field-rules-2026-08-05-v1,administrative-field-dictionary-2026-08-05-v1,literal-parser-2026-08-05-v1,2026-08-05T21:54:22.020536+00:00,weak_pattern_requires_review,weak_pattern_requires_review,implementation_lifecycle_context_requires_review,,ROOTCOMP-7f3da6a99285651f9427bbfa,MECHEXP-341fc34e0fecda9105bf19ad|MECHEXP-4dbc27da1c757cb0e176cfdb|MECHEXP-70ff4f6e9a8a4256527bc5cb|MECHEXP-9591f0f1b082679b0e3ef1ff|MECHEXP-faad3625e6fa48170ce329df,,claim_linkage_pending_reconstruction,upgrades_growth_analysis|upgrades_local_wage_comparison,external_search_wave_002_exhaustive_residual,pdf,payroll_roster,payroll_and_earnings,direct_official_administrative_record,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/40/EXTPAYLOAD-0027da9767f30538f6a95de6.txt.gz,one_physical_extraction_result_deterministic_local_pass
