administrative_source_type,downloaded_in_this_task,expected_byte_size,expected_claim_upgrade_tags,likely_claim_gaps,marginal_claim_value_per_mib,municipality,period,priority_score,recovery_recommendation,required_before_visual,side,source_family,source_review_id,state,uniqueness
payroll_roster,False,1860926,"[""upgrades_growth_analysis"", ""upgrades_implementation_confirmation"", ""upgrades_local_wage_comparison"", ""upgrades_mechanism_claim"", ""upgrades_staffing_hypothesis"", ""upgrades_total_compensation_comparison""]","[""missing compatible local comparison"", ""missing implementation confirmation"", ""missing longitudinal identity"", ""missing total-compensation structure""]",16.9041,Jackson,2018,30,defer_recovery_to_future_research,False,fire,multi_family_administrative_source,EXTSRCREV-3745eeae2d42f9f8bca7c738,IN,cb9d57e4ad4505810b6684c60482e278baaaf39bf2d11f6b690385d18236afcc
payroll_roster,False,1916061,"[""upgrades_growth_analysis"", ""upgrades_implementation_confirmation"", ""upgrades_local_wage_comparison"", ""upgrades_mechanism_claim"", ""upgrades_staffing_hypothesis"", ""upgrades_total_compensation_comparison""]","[""missing compatible local comparison"", ""missing implementation confirmation"", ""missing longitudinal identity"", ""missing total-compensation structure""]",16.417682,Howland,2021,30,defer_recovery_to_future_research,False,fire,multi_family_administrative_source,EXTSRCREV-a38c598802246b16ef7679af,OH,4b9ab96b5cc243a170dab52b47d49f462a0b8ccea50448b6143953d78c8fa617
payroll_roster,False,1918937,"[""upgrades_growth_analysis"", ""upgrades_implementation_confirmation"", ""upgrades_local_wage_comparison"", ""upgrades_mechanism_claim"", ""upgrades_staffing_hypothesis"", ""upgrades_total_compensation_comparison""]","[""missing compatible local comparison"", ""missing implementation confirmation"", ""missing longitudinal identity"", ""missing total-compensation structure""]",16.393076,Golden Beach,2023,30,defer_recovery_to_future_research,False,police,multi_family_administrative_source,EXTSRCREV-e483d621ff521f4e5caf02cd,FL,27176ca5379e07aab9b8f03067b6bd309ac6ca6dc87b6685e261200675b150a1
payroll_roster,False,1995462,"[""upgrades_growth_analysis"", ""upgrades_implementation_confirmation"", ""upgrades_local_wage_comparison"", ""upgrades_mechanism_claim"", ""upgrades_staffing_hypothesis"", ""upgrades_total_compensation_comparison""]","[""missing compatible local comparison"", ""missing implementation confirmation"", ""missing longitudinal identity"", ""missing total-compensation structure""]",15.764409,Howland,2017,30,defer_recovery_to_future_research,False,police,multi_family_administrative_source,EXTSRCREV-48acb8d8e941f234bc107c3a,OH,28ea126b8d6cb10ae10758b504b471f5603132dcf854e9c724033b6cc6f59f90
payroll_roster,False,2036428,"[""upgrades_growth_analysis"", ""upgrades_implementation_confirmation"", ""upgrades_local_wage_comparison"", ""upgrades_mechanism_claim"", ""upgrades_staffing_hypothesis"", ""upgrades_total_compensation_comparison""]","[""missing compatible local comparison"", ""missing implementation confirmation"", ""missing longitudinal identity"", ""missing total-compensation structure""]",15.447283,Pierz,2024,30,defer_recovery_to_future_research,False,police,multi_family_administrative_source,EXTSRCREV-35f1cfde70e79cbc4f4f21a0,MN,db3f995716102dee544dc0e48f61043f710c799d7f21fa9d516caa0ed60caded
payroll_roster,False,2116081,"[""upgrades_growth_analysis"", ""upgrades_implementation_confirmation"", ""upgrades_local_wage_comparison"", ""upgrades_mechanism_claim"", ""upgrades_staffing_hypothesis"", ""upgrades_total_compensation_comparison""]","[""missing compatible local comparison"", ""missing implementation confirmation"", ""missing longitudinal identity"", ""missing total-compensation structure""]",14.86582,Detroit,2023,30,defer_recovery_to_future_research,False,police,multi_family_administrative_source,EXTSRCREV-800f0a3ba87f36faef4239b4,MN,72ded3735ce0ee3a5c24eb99cba05b5314488fdce22971ddb6b5026882b3d702
payroll_roster,False,2237247,"[""upgrades_growth_analysis"", ""upgrades_implementation_confirmation"", ""upgrades_local_wage_comparison"", ""upgrades_mechanism_claim"", ""upgrades_staffing_hypothesis"", ""upgrades_total_compensation_comparison""]","[""missing compatible local comparison"", ""missing implementation confirmation"", ""missing longitudinal identity"", ""missing total-compensation structure""]",14.060709,Louisa,2023,30,defer_recovery_to_future_research,False,police,multi_family_administrative_source,EXTSRCREV-c7b298725882a64d0f145f86,KY,241b07754536e0ecd0a819103f61008ad98d7cf1ea749042fbc0796771bbc56c
payroll_roster,False,2242389,"[""upgrades_growth_analysis"", ""upgrades_implementation_confirmation"", ""upgrades_local_wage_comparison"", ""upgrades_mechanism_claim"", ""upgrades_staffing_hypothesis"", ""upgrades_total_compensation_comparison""]","[""missing compatible local comparison"", ""missing implementation confirmation"", ""missing longitudinal identity"", ""missing total-compensation structure""]",14.028467,Blendon,2021,30,defer_recovery_to_future_research,False,police,multi_family_administrative_source,EXTSRCREV-20659ef3bede3308e275ae9c,OH,db3949ac4d88c7647235f3a49e4f1964ef8208eda2e75c9fda90ac0d3f6b5540
payroll_roster,False,2243937,"[""upgrades_growth_analysis"", ""upgrades_implementation_confirmation"", ""upgrades_local_wage_comparison"", ""upgrades_mechanism_claim"", ""upgrades_staffing_hypothesis"", ""upgrades_total_compensation_comparison""]","[""missing compatible local comparison"", ""missing implementation confirmation"", ""missing longitudinal identity"", ""missing total-compensation structure""]",14.018789,Lancaster,2024,30,defer_recovery_to_future_research,False,police,multi_family_administrative_source,EXTSRCREV-9129209f2652f947fffef9cb,NY,b9000c3119dc555c75a1d935316a57812df7b5da8e47d0e57c6988ae6b8fc969
payroll_roster,False,2298076,"[""upgrades_growth_analysis"", ""upgrades_implementation_confirmation"", ""upgrades_local_wage_comparison"", ""upgrades_mechanism_claim"", ""upgrades_staffing_hypothesis"", ""upgrades_total_compensation_comparison""]","[""missing compatible local comparison"", ""missing implementation confirmation"", ""missing longitudinal identity"", ""missing total-compensation structure""]",13.688529,Gowrie,2020,30,defer_recovery_to_future_research,False,police,multi_family_administrative_source,EXTSRCREV-532ad8226be6b0677ca2984b,IA,e0857cf58e3bb34dfb0b63d115ca49264a19a9a7f30d39f87045821bb43a5472
payroll_roster,False,2300263,"[""upgrades_growth_analysis"", ""upgrades_implementation_confirmation"", ""upgrades_local_wage_comparison"", ""upgrades_mechanism_claim"", ""upgrades_staffing_hypothesis"", ""upgrades_total_compensation_comparison""]","[""missing compatible local comparison"", ""missing implementation confirmation"", ""missing longitudinal identity"", ""missing total-compensation structure""]",13.675514,Detroit,2022,30,defer_recovery_to_future_research,False,police,multi_family_administrative_source,EXTSRCREV-31531897e02855b02c250fd6,MN,474e4cb5d4d00dea2b7d357e4ab5753bb6b45792ebb670862613c56a3fb73e50
payroll_roster,False,2315203,"[""upgrades_growth_analysis"", ""upgrades_implementation_confirmation"", ""upgrades_local_wage_comparison"", ""upgrades_mechanism_claim"", ""upgrades_staffing_hypothesis"", ""upgrades_total_compensation_comparison""]","[""missing compatible local comparison"", ""missing implementation confirmation"", ""missing longitudinal identity"", ""missing total-compensation structure""]",13.587266,Perry,2018,30,defer_recovery_to_future_research,False,fire,multi_family_administrative_source,EXTSRCREV-27afd407eca4b1494169c220,OH,6ee4f9a777582cce519a4fd11dfbe3e5cdba19089cb6923805870b26b2eb6e5a
payroll_roster,False,2381079,"[""upgrades_growth_analysis"", ""upgrades_implementation_confirmation"", ""upgrades_local_wage_comparison"", ""upgrades_mechanism_claim"", ""upgrades_staffing_hypothesis"", ""upgrades_total_compensation_comparison""]","[""missing compatible local comparison"", ""missing implementation confirmation"", ""missing longitudinal identity"", ""missing total-compensation structure""]",13.211355,Perry,2018,30,defer_recovery_to_future_research,False,fire,multi_family_administrative_source,EXTSRCREV-c4b1ef3815c5f33ef62e1a78,OH,c2a9fefbd701a4ce51c3552b88ff458d459b7a99517265851536a5afba472d1d
payroll_roster,False,2452257,"[""upgrades_growth_analysis"", ""upgrades_implementation_confirmation"", ""upgrades_local_wage_comparison"", ""upgrades_mechanism_claim"", ""upgrades_staffing_hypothesis"", ""upgrades_total_compensation_comparison""]","[""missing compatible local comparison"", ""missing implementation confirmation"", ""missing longitudinal identity"", ""missing total-compensation structure""]",12.827889,Bay,2019,30,defer_recovery_to_future_research,False,police,multi_family_administrative_source,EXTSRCREV-0be341984c5baa65cd0f12df,MI,646054c3230d401ba26cfc56636443dc3a1539bd96c3a748609e8bb2b17a7eef
payroll_roster,False,2486318,"[""upgrades_growth_analysis"", ""upgrades_implementation_confirmation"", ""upgrades_local_wage_comparison"", ""upgrades_mechanism_claim"", ""upgrades_staffing_hypothesis"", ""upgrades_total_compensation_comparison""]","[""missing compatible local comparison"", ""missing implementation confirmation"", ""missing longitudinal identity"", ""missing total-compensation structure""]",12.652155,Brimfield,2022,30,defer_recovery_to_future_research,False,police,multi_family_administrative_source,EXTSRCREV-c6bcce2666336afcc72bdb92,OH,bc2706db39829b594d864a77e12b18f18b24cc742f4c96450e9d21696684a777
payroll_roster,False,2525267,"[""upgrades_growth_analysis"", ""upgrades_implementation_confirmation"", ""upgrades_local_wage_comparison"", ""upgrades_mechanism_claim"", ""upgrades_staffing_hypothesis"", ""upgrades_total_compensation_comparison""]","[""missing compatible local comparison"", ""missing implementation confirmation"", ""missing longitudinal identity"", ""missing total-compensation structure""]",12.457011,Bay,2019,30,defer_recovery_to_future_research,False,police,multi_family_administrative_source,EXTSRCREV-dc05cc64bb8768dfbafa346a,MI,326876074e96b9a0f191c221aea48a10c177da21ff2c677df63da3f4c6e90f75
payroll_roster,False,2620973,"[""upgrades_growth_analysis"", ""upgrades_implementation_confirmation"", ""upgrades_local_wage_comparison"", ""upgrades_mechanism_claim"", ""upgrades_staffing_hypothesis"", ""upgrades_total_compensation_comparison""]","[""missing compatible local comparison"", ""missing implementation confirmation"", ""missing longitudinal identity"", ""missing total-compensation structure""]",12.002138,Scioto,2024,30,defer_recovery_to_future_research,False,fire,multi_family_administrative_source,EXTSRCREV-a99401d3918f60a2c682455f,OH,d3a4dfc3f307477ba5f1112b2727d41fb04b560fb465e67e62452e59b1e8a3e4
payroll_roster,False,2652913,"[""upgrades_growth_analysis"", ""upgrades_implementation_confirmation"", ""upgrades_local_wage_comparison"", ""upgrades_mechanism_claim"", ""upgrades_staffing_hypothesis"", ""upgrades_total_compensation_comparison""]","[""missing compatible local comparison"", ""missing implementation confirmation"", ""missing longitudinal identity"", ""missing total-compensation structure""]",11.857637,Howland,2017,30,defer_recovery_to_future_research,False,police,multi_family_administrative_source,EXTSRCREV-e96b17c4194452977048c67f,OH,6b54fb7c59261c9ec98958b9cd20c9201ac674da659c3f121c699f01493c2d62
payroll_roster,False,2690349,"[""upgrades_growth_analysis"", ""upgrades_implementation_confirmation"", ""upgrades_local_wage_comparison"", ""upgrades_mechanism_claim"", ""upgrades_staffing_hypothesis"", ""upgrades_total_compensation_comparison""]","[""missing compatible local comparison"", ""missing implementation confirmation"", ""missing longitudinal identity"", ""missing total-compensation structure""]",11.692639,New Hartford,2018,30,defer_recovery_to_future_research,False,police,multi_family_administrative_source,EXTSRCREV-87eb87ccc9cd195e4358096d,CT,a1a75b368557aedaceb995d6986cc573a452f2abe1028de745f8cfb7f2b9ec10
payroll_roster,False,2703073,"[""upgrades_growth_analysis"", ""upgrades_implementation_confirmation"", ""upgrades_local_wage_comparison"", ""upgrades_mechanism_claim"", ""upgrades_staffing_hypothesis"", ""upgrades_total_compensation_comparison""]","[""missing compatible local comparison"", ""missing implementation confirmation"", ""missing longitudinal identity"", ""missing total-compensation structure""]",11.637599,Hubbard,2020,30,defer_recovery_to_future_research,False,police,multi_family_administrative_source,EXTSRCREV-2d86f3f6be863855a11a5c8f,OH,3a15d5c287e23b3c1a8fa4775c73403cb07139c4a09d0acf0247e4d02410b3c0
ordinance_or_resolution,False,2736581,"[""upgrades_growth_analysis"", ""upgrades_implementation_confirmation"", ""upgrades_local_wage_comparison"", ""upgrades_mechanism_claim"", ""upgrades_staffing_hypothesis"", ""upgrades_total_compensation_comparison""]","[""missing compatible local comparison"", ""missing implementation confirmation"", ""missing longitudinal identity"", ""missing total-compensation structure""]",11.495103,Morrice,2021,30,defer_recovery_to_future_research,False,police,implementation_confirmation,EXTSRCREV-784b63fdd5155778a5fc9208,MI,152fd666b879402161f18d95d10f37592b3066677d567ec30d0ac9fccbe8e486
payroll_roster,False,2901237,"[""upgrades_growth_analysis"", ""upgrades_implementation_confirmation"", ""upgrades_local_wage_comparison"", ""upgrades_mechanism_claim"", ""upgrades_staffing_hypothesis"", ""upgrades_total_compensation_comparison""]","[""missing compatible local comparison"", ""missing implementation confirmation"", ""missing longitudinal identity"", ""missing total-compensation structure""]",10.842713,Perry,2021,30,defer_recovery_to_future_research,False,police,multi_family_administrative_source,EXTSRCREV-ff265289d8f4a2feac80d6de,OH,f397f614ca84faa38d1e0c65d39e4e9b1ef3ee6d16530f0c0ca3d8b15730bc4d
payroll_roster,False,2971928,"[""upgrades_growth_analysis"", ""upgrades_implementation_confirmation"", ""upgrades_local_wage_comparison"", ""upgrades_mechanism_claim"", ""upgrades_staffing_hypothesis"", ""upgrades_total_compensation_comparison""]","[""missing compatible local comparison"", ""missing implementation confirmation"", ""missing longitudinal identity"", ""missing total-compensation structure""]",10.584806,Jefferson,2021,30,defer_recovery_to_future_research,False,police,multi_family_administrative_source,EXTSRCREV-8eea48a8d619291c1f3c4204,WI,7ee91042823fe16000e59879d268ed55e203f07ed1a357c7dfd19a473297fa8d
payroll_roster,False,3020780,"[""upgrades_growth_analysis"", ""upgrades_implementation_confirmation"", ""upgrades_local_wage_comparison"", ""upgrades_mechanism_claim"", ""upgrades_staffing_hypothesis"", ""upgrades_total_compensation_comparison""]","[""missing compatible local comparison"", ""missing implementation confirmation"", ""missing longitudinal identity"", ""missing total-compensation structure""]",10.413628,Plainview,2017,30,defer_recovery_to_future_research,False,police,multi_family_administrative_source,EXTSRCREV-dfa93029f16e23251253e672,MN,77764e617c79acd598a6ed0b5e28e68552eabefee88d2555847a8968bed11aa5
payroll_roster,False,3073277,"[""upgrades_growth_analysis"", ""upgrades_implementation_confirmation"", ""upgrades_local_wage_comparison"", ""upgrades_mechanism_claim"", ""upgrades_staffing_hypothesis"", ""upgrades_total_compensation_comparison""]","[""missing compatible local comparison"", ""missing implementation confirmation"", ""missing longitudinal identity"", ""missing total-compensation structure""]",10.235745,Putnam,2022,30,defer_recovery_to_future_research,False,fire,multi_family_administrative_source,EXTSRCREV-bcc6fc6cda7e6d1205ab621c,MI,35ed8f8ed102b4fb94ad4dfbfab09681c05723f29ac9a0838d94d45550e52a82
payroll_roster,False,3144914,"[""upgrades_growth_analysis"", ""upgrades_implementation_confirmation"", ""upgrades_local_wage_comparison"", ""upgrades_mechanism_claim"", ""upgrades_staffing_hypothesis"", ""upgrades_total_compensation_comparison""]","[""missing compatible local comparison"", ""missing implementation confirmation"", ""missing longitudinal identity"", ""missing total-compensation structure""]",10.002588,Key Colony Beach,2025,30,defer_recovery_to_future_research,False,police,multi_family_administrative_source,EXTSRCREV-6d3b26abe7e73777b12d12cd,FL,b62db69e0eccf3dedca2c0ce4249a539cbae1290ae027323dc56c31e3cdaa66c
payroll_roster,False,3300518,"[""upgrades_growth_analysis"", ""upgrades_implementation_confirmation"", ""upgrades_local_wage_comparison"", ""upgrades_mechanism_claim"", ""upgrades_staffing_hypothesis"", ""upgrades_total_compensation_comparison""]","[""missing compatible local comparison"", ""missing implementation confirmation"", ""missing longitudinal identity"", ""missing total-compensation structure""]",9.531013,Hamilton,2018,30,defer_recovery_to_future_research,False,police,multi_family_administrative_source,EXTSRCREV-96152b4521482a21c93210d5,OH,44f92c875287ddebe0fb4d3644a7bc7b8d01816bac1a95faa5b5ac3d94bb845b
payroll_roster,False,3369915,"[""upgrades_growth_analysis"", ""upgrades_implementation_confirmation"", ""upgrades_local_wage_comparison"", ""upgrades_mechanism_claim"", ""upgrades_staffing_hypothesis"", ""upgrades_total_compensation_comparison""]","[""missing compatible local comparison"", ""missing implementation confirmation"", ""missing longitudinal identity"", ""missing total-compensation structure""]",9.33474,Jefferson,2021,30,defer_recovery_to_future_research,False,police,multi_family_administrative_source,EXTSRCREV-b7eed354ef60105354fb081a,WI,0668c71b43ef59f9f68ac31a9e866a1acc73d9080b90093f74235bd198155b5c
payroll_roster,False,3410244,"[""upgrades_growth_analysis"", ""upgrades_implementation_confirmation"", ""upgrades_local_wage_comparison"", ""upgrades_mechanism_claim"", ""upgrades_staffing_hypothesis"", ""upgrades_total_compensation_comparison""]","[""missing compatible local comparison"", ""missing implementation confirmation"", ""missing longitudinal identity"", ""missing total-compensation structure""]",9.224349,Lawrence Park,2014,30,defer_recovery_to_future_research,False,police,multi_family_administrative_source,EXTSRCREV-9ae9ee330cc33803a89af805,PA,7c22a207605e46be5b26e53c7c6ab5f9cb21dc7598ee6c51789aa968f9835719
ordinance_or_resolution,False,3741846,"[""upgrades_growth_analysis"", ""upgrades_implementation_confirmation"", ""upgrades_local_wage_comparison"", ""upgrades_mechanism_claim"", ""upgrades_staffing_hypothesis"", ""upgrades_total_compensation_comparison""]","[""missing compatible local comparison"", ""missing implementation confirmation"", ""missing longitudinal identity"", ""missing total-compensation structure""]",8.406888,Ticonderoga,2025,30,defer_recovery_to_future_research,False,police,implementation_confirmation,EXTSRCREV-10419bc5f784f2696b3e44d1,NY,4122a8a6d1708155038bf93a80884b78c3a41286d93b5ddec7eda6a8e4dc7a2a
payroll_roster,False,3847785,"[""upgrades_growth_analysis"", ""upgrades_implementation_confirmation"", ""upgrades_local_wage_comparison"", ""upgrades_mechanism_claim"", ""upgrades_staffing_hypothesis"", ""upgrades_total_compensation_comparison""]","[""missing compatible local comparison"", ""missing implementation confirmation"", ""missing longitudinal identity"", ""missing total-compensation structure""]",8.175426,Oglesby,2022,30,defer_recovery_to_future_research,False,police,multi_family_administrative_source,EXTSRCREV-9b8c8bd71808824499b3e570,IL,15f0980b3c45f57f0e2afec0ecb8575840f2c6c025ccc03df4ea838b1ee19ed9
payroll_roster,False,3966720,"[""upgrades_growth_analysis"", ""upgrades_implementation_confirmation"", ""upgrades_local_wage_comparison"", ""upgrades_mechanism_claim"", ""upgrades_staffing_hypothesis"", ""upgrades_total_compensation_comparison""]","[""missing compatible local comparison"", ""missing implementation confirmation"", ""missing longitudinal identity"", ""missing total-compensation structure""]",7.9303,Perry,2024,30,defer_recovery_to_future_research,False,police,multi_family_administrative_source,EXTSRCREV-d4583632bf65c2d45d5fbf63,OH,d68ed48c38bea95c6aaaaf399caac1d84f6d5eaed12e6fa88e603e1172ee322c
payroll_roster,False,4039073,"[""upgrades_growth_analysis"", ""upgrades_implementation_confirmation"", ""upgrades_local_wage_comparison"", ""upgrades_mechanism_claim"", ""upgrades_staffing_hypothesis"", ""upgrades_total_compensation_comparison""]","[""missing compatible local comparison"", ""missing implementation confirmation"", ""missing longitudinal identity"", ""missing total-compensation structure""]",7.788243,Bethalto,2018,30,defer_recovery_to_future_research,False,police,multi_family_administrative_source,EXTSRCREV-43655d5e089291ee323cb5f8,IL,861b7b695e0bd21cd2ac92bd09634d3586248faa841ea04158e2ec8776125734
payroll_roster,False,4151108,"[""upgrades_growth_analysis"", ""upgrades_implementation_confirmation"", ""upgrades_local_wage_comparison"", ""upgrades_mechanism_claim"", ""upgrades_staffing_hypothesis"", ""upgrades_total_compensation_comparison""]","[""missing compatible local comparison"", ""missing implementation confirmation"", ""missing longitudinal identity"", ""missing total-compensation structure""]",7.578044,Port Neches,2014,30,defer_recovery_to_future_research,False,police,multi_family_administrative_source,EXTSRCREV-9f8c3be3095887f8fd4ec2f2,TX,407e803983ad08f3da5f75a50d7d9bcf4385b994f60089c2c86426c6388ca35a
payroll_roster,False,4154804,"[""upgrades_growth_analysis"", ""upgrades_implementation_confirmation"", ""upgrades_local_wage_comparison"", ""upgrades_mechanism_claim"", ""upgrades_staffing_hypothesis"", ""upgrades_total_compensation_comparison""]","[""missing compatible local comparison"", ""missing implementation confirmation"", ""missing longitudinal identity"", ""missing total-compensation structure""]",7.571303,Mount Vernon,2022,30,defer_recovery_to_future_research,False,police,multi_family_administrative_source,EXTSRCREV-9054f16520051d044598d851,IL,8f2b22e75e03f0dabf1d877bbc3bdff853ee4390cf3a1a4e3e13c55c1d4138b0
payroll_roster,False,4367684,"[""upgrades_growth_analysis"", ""upgrades_implementation_confirmation"", ""upgrades_local_wage_comparison"", ""upgrades_mechanism_claim"", ""upgrades_staffing_hypothesis"", ""upgrades_total_compensation_comparison""]","[""missing compatible local comparison"", ""missing implementation confirmation"", ""missing longitudinal identity"", ""missing total-compensation structure""]",7.202279,Barrington Hills,2017,30,defer_recovery_to_future_research,False,police,multi_family_administrative_source,EXTSRCREV-4e3d2d0f0c7688b8b52c8f1c,IL,055cb35ea02f918d7b985a10db4d1152b5fb622c3099177942c0b6de020113dd
payroll_roster,False,4369225,"[""upgrades_growth_analysis"", ""upgrades_implementation_confirmation"", ""upgrades_local_wage_comparison"", ""upgrades_mechanism_claim"", ""upgrades_staffing_hypothesis"", ""upgrades_total_compensation_comparison""]","[""missing compatible local comparison"", ""missing implementation confirmation"", ""missing longitudinal identity"", ""missing total-compensation structure""]",7.199739,Washington,2019,30,defer_recovery_to_future_research,False,police,multi_family_administrative_source,EXTSRCREV-4dc0161cc88ed77ab004035d,NJ,643cc65da2bedbf2abb32163e82344dbbec9d6f54ab47f02706e79fb8635cb8b
payroll_roster,False,4411843,"[""upgrades_growth_analysis"", ""upgrades_implementation_confirmation"", ""upgrades_local_wage_comparison"", ""upgrades_mechanism_claim"", ""upgrades_staffing_hypothesis"", ""upgrades_total_compensation_comparison""]","[""missing compatible local comparison"", ""missing implementation confirmation"", ""missing longitudinal identity"", ""missing total-compensation structure""]",7.13019,Lumberton,2014,30,defer_recovery_to_future_research,False,police,multi_family_administrative_source,EXTSRCREV-8190f9a2f0dae40cf6bc63c6,NJ,22997bf216f9b4189e2fbe8a5e499616c0700e356a34998ebd1fcfd93e7596bb
payroll_roster,False,4618599,"[""upgrades_growth_analysis"", ""upgrades_implementation_confirmation"", ""upgrades_local_wage_comparison"", ""upgrades_mechanism_claim"", ""upgrades_staffing_hypothesis"", ""upgrades_total_compensation_comparison""]","[""missing compatible local comparison"", ""missing implementation confirmation"", ""missing longitudinal identity"", ""missing total-compensation structure""]",6.811,Biscayne Park,2014,30,defer_recovery_to_future_research,False,police,multi_family_administrative_source,EXTSRCREV-527d52326b781741e4713246,FL,692371b44ea8713ba90c4fcc07eec082c9d193b6561176aa47914772a869f6f8
payroll_roster,False,4635069,"[""upgrades_growth_analysis"", ""upgrades_implementation_confirmation"", ""upgrades_local_wage_comparison"", ""upgrades_mechanism_claim"", ""upgrades_staffing_hypothesis"", ""upgrades_total_compensation_comparison""]","[""missing compatible local comparison"", ""missing implementation confirmation"", ""missing longitudinal identity"", ""missing total-compensation structure""]",6.786799,Biscayne Park,2020,30,defer_recovery_to_future_research,False,police,multi_family_administrative_source,EXTSRCREV-0bba37ec65c2d4f02cf711d5,FL,15204b0f0a3fe837cbd6d877bed3093f01d35748b37aea9f7e8c800c141989de
payroll_roster,False,5020941,"[""upgrades_growth_analysis"", ""upgrades_implementation_confirmation"", ""upgrades_local_wage_comparison"", ""upgrades_mechanism_claim"", ""upgrades_staffing_hypothesis"", ""upgrades_total_compensation_comparison""]","[""missing compatible local comparison"", ""missing implementation confirmation"", ""missing longitudinal identity"", ""missing total-compensation structure""]",6.265216,Belle Plaine,2023,30,defer_recovery_to_future_research,False,police,multi_family_administrative_source,EXTSRCREV-4d9735a52a7d42841a3618de,MN,ba2e9c23a1bf1f26412ab17f20a488bca56f5083188aab1feba19bf81b16d8fc
payroll_roster,False,5104001,"[""upgrades_growth_analysis"", ""upgrades_implementation_confirmation"", ""upgrades_local_wage_comparison"", ""upgrades_mechanism_claim"", ""upgrades_staffing_hypothesis"", ""upgrades_total_compensation_comparison""]","[""missing compatible local comparison"", ""missing implementation confirmation"", ""missing longitudinal identity"", ""missing total-compensation structure""]",6.163259,Ohio,2014,30,defer_recovery_to_future_research,False,police,multi_family_administrative_source,EXTSRCREV-2d7ee4fc93723a5c592f41e2,OH,94fe7950da38cc585ec9bf031fce5b429ba02e8328a0ba7d94bea5439174da0e
payroll_roster,False,5149632,"[""upgrades_growth_analysis"", ""upgrades_implementation_confirmation"", ""upgrades_local_wage_comparison"", ""upgrades_mechanism_claim"", ""upgrades_staffing_hypothesis"", ""upgrades_total_compensation_comparison""]","[""missing compatible local comparison"", ""missing implementation confirmation"", ""missing longitudinal identity"", ""missing total-compensation structure""]",6.108646,Pierz,2023,30,defer_recovery_to_future_research,False,police,multi_family_administrative_source,EXTSRCREV-1796d035d31851ed9ce19e6a,MN,27c6c801b829109d63eea5559bf9ef7f2e68ac608af63aea82d1653786ca733b
payroll_roster,False,5185825,"[""upgrades_growth_analysis"", ""upgrades_implementation_confirmation"", ""upgrades_local_wage_comparison"", ""upgrades_mechanism_claim"", ""upgrades_staffing_hypothesis"", ""upgrades_total_compensation_comparison""]","[""missing compatible local comparison"", ""missing implementation confirmation"", ""missing longitudinal identity"", ""missing total-compensation structure""]",6.066013,Bass Lake,2025,30,defer_recovery_to_future_research,False,fire,multi_family_administrative_source,EXTSRCREV-22dc0d3b6e457f36da728332,WI,1e436f9426e685e942c3c7c621a6bf2fb4f6d2ceb647ad879cb762e6aaebcc41
payroll_roster,False,5333362,"[""upgrades_growth_analysis"", ""upgrades_implementation_confirmation"", ""upgrades_local_wage_comparison"", ""upgrades_mechanism_claim"", ""upgrades_staffing_hypothesis"", ""upgrades_total_compensation_comparison""]","[""missing compatible local comparison"", ""missing implementation confirmation"", ""missing longitudinal identity"", ""missing total-compensation structure""]",5.898208,Adams,2026,30,defer_recovery_to_future_research,False,police,multi_family_administrative_source,EXTSRCREV-f0f85713127b4414443f5cbf,PA,71c46a5a7404f9d22b87b380c1b093bf42099f2db11f3864e07554deab755053
payroll_roster,False,5440677,"[""upgrades_growth_analysis"", ""upgrades_implementation_confirmation"", ""upgrades_local_wage_comparison"", ""upgrades_mechanism_claim"", ""upgrades_staffing_hypothesis"", ""upgrades_total_compensation_comparison""]","[""missing compatible local comparison"", ""missing implementation confirmation"", ""missing longitudinal identity"", ""missing total-compensation structure""]",5.781869,Bronxville,2024,30,defer_recovery_to_future_research,False,police,multi_family_administrative_source,EXTSRCREV-e7a7ea2a5d9a43aa2bae1f57,NY,94d840e2948489a16d76ed6c16e2bee01a8cfbb15e78282c6503adc61573de3d
payroll_roster,False,5780435,"[""upgrades_growth_analysis"", ""upgrades_implementation_confirmation"", ""upgrades_local_wage_comparison"", ""upgrades_mechanism_claim"", ""upgrades_staffing_hypothesis"", ""upgrades_total_compensation_comparison""]","[""missing compatible local comparison"", ""missing implementation confirmation"", ""missing longitudinal identity"", ""missing total-compensation structure""]",5.442026,Ellicott,2024,30,defer_recovery_to_future_research,False,police,multi_family_administrative_source,EXTSRCREV-91566ba37676e43c9732e70f,NY,d782f836b24beca1d9cd4537a4a4339a123232e703245e6668436cb6a39a412d
payroll_roster,False,5933436,"[""upgrades_growth_analysis"", ""upgrades_implementation_confirmation"", ""upgrades_local_wage_comparison"", ""upgrades_mechanism_claim"", ""upgrades_staffing_hypothesis"", ""upgrades_total_compensation_comparison""]","[""missing compatible local comparison"", ""missing implementation confirmation"", ""missing longitudinal identity"", ""missing total-compensation structure""]",5.301697,Hinckley,2019,30,defer_recovery_to_future_research,False,police,multi_family_administrative_source,EXTSRCREV-26bf7c640cfdb6c595b6ffd5,OH,1ebe154111bf2ec85a9d049410f1876ca3f3854e5101d2616aa324296c89b756
