scout_target_id,state,region,municipality,municipality_id,census_gov_id,population,government_name,expected_units_to_search,scout_purpose,anchor_cycle,selection_reason,broad_geographic_target_reason,source_family_diversification_reason,matched_non_safety_opportunity_flag,search_query_family,search_hint_1,search_hint_2,search_hint_3,search_hint_4,search_hint_5,verification_status,download_status,extraction_status,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness
BSSS-20260727-0035,AZ,West,Oro Valley,cog_2025_183703,183703,48311,Oro Valley municipal government,police; fire; non_safety/general municipal; CBAs/MOUs/settlements; arbitration/factfinding; salary/wage/pay plans; ordinances/personnel policy; compensation/classification studies,broad_geographic_source_family_diverse_discovery,,new_municipality_coverage; geographic_gap_fill; source_family_diversification,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,broad_multi_source_family,"""Oro Valley"" AZ municipal labor agreements police fire general employees","""Oro Valley"" AZ human resources pay plan wage salary schedule civil service","""Oro Valley"" AZ labor arbitration award factfinding report","""Oro Valley"" AZ salary ordinance compensation classification study budget pay plan","""Oro Valley"" AZ memorandum MOU settlement agreement collective bargaining",not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
BSSS-20260727-0036,AZ,West,Prescott,cog_2025_189586,189586,47757,Prescott municipal government,police; fire; non_safety/general municipal; CBAs/MOUs/settlements; arbitration/factfinding; salary/wage/pay plans; ordinances/personnel policy; compensation/classification studies,broad_geographic_source_family_diverse_discovery,,new_municipality_coverage; geographic_gap_fill; source_family_diversification,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,broad_multi_source_family,"""Prescott"" AZ municipal labor agreements police fire general employees","""Prescott"" AZ human resources pay plan wage salary schedule civil service","""Prescott"" AZ labor arbitration award factfinding report","""Prescott"" AZ salary ordinance compensation classification study budget pay plan","""Prescott"" AZ memorandum MOU settlement agreement collective bargaining",not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
BSSS-20260727-0037,AZ,West,Prescott Valley,cog_2025_160849,160849,50045,Prescott Valley municipal government,police; fire; non_safety/general municipal; CBAs/MOUs/settlements; arbitration/factfinding; salary/wage/pay plans; ordinances/personnel policy; compensation/classification studies,broad_geographic_source_family_diverse_discovery,,new_municipality_coverage; geographic_gap_fill; source_family_diversification,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,broad_multi_source_family,"""Prescott Valley"" AZ municipal labor agreements police fire general employees","""Prescott Valley"" AZ human resources pay plan wage salary schedule civil service","""Prescott Valley"" AZ labor arbitration award factfinding report","""Prescott Valley"" AZ salary ordinance compensation classification study budget pay plan","""Prescott Valley"" AZ memorandum MOU settlement agreement collective bargaining",not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
BSSS-20260727-0038,AZ,West,Sahuarita,cog_2025_183705,183705,36356,Sahuarita municipal government,police; fire; non_safety/general municipal; CBAs/MOUs/settlements; arbitration/factfinding; salary/wage/pay plans; ordinances/personnel policy; compensation/classification studies,broad_geographic_source_family_diverse_discovery,,new_municipality_coverage; geographic_gap_fill; source_family_diversification,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,broad_multi_source_family,"""Sahuarita"" AZ municipal labor agreements police fire general employees","""Sahuarita"" AZ human resources pay plan wage salary schedule civil service","""Sahuarita"" AZ labor arbitration award factfinding report","""Sahuarita"" AZ salary ordinance compensation classification study budget pay plan","""Sahuarita"" AZ memorandum MOU settlement agreement collective bargaining",not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
BSSS-20260727-0039,AZ,West,San Luis,cog_2025_160851,160851,37966,San Luis municipal government,police; fire; non_safety/general municipal; CBAs/MOUs/settlements; arbitration/factfinding; salary/wage/pay plans; ordinances/personnel policy; compensation/classification studies,broad_geographic_source_family_diverse_discovery,,new_municipality_coverage; geographic_gap_fill; source_family_diversification,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,broad_multi_source_family,"""San Luis"" AZ municipal labor agreements police fire general employees","""San Luis"" AZ human resources pay plan wage salary schedule civil service","""San Luis"" AZ labor arbitration award factfinding report","""San Luis"" AZ salary ordinance compensation classification study budget pay plan","""San Luis"" AZ memorandum MOU settlement agreement collective bargaining",not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
BSSS-20260727-0040,AZ,West,Sierra Vista,cog_2025_160822,160822,44431,Sierra Vista municipal government,police; fire; non_safety/general municipal; CBAs/MOUs/settlements; arbitration/factfinding; salary/wage/pay plans; ordinances/personnel policy; compensation/classification studies,broad_geographic_source_family_diverse_discovery,,new_municipality_coverage; geographic_gap_fill; source_family_diversification,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,broad_multi_source_family,"""Sierra Vista"" AZ municipal labor agreements police fire general employees","""Sierra Vista"" AZ human resources pay plan wage salary schedule civil service","""Sierra Vista"" AZ labor arbitration award factfinding report","""Sierra Vista"" AZ salary ordinance compensation classification study budget pay plan","""Sierra Vista"" AZ memorandum MOU settlement agreement collective bargaining",not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
BSSS-20260727-0041,CA,West,Agoura Hills,cog_2025_161196,161196,19474,Agoura Hills municipal government,police; fire; non_safety/general municipal; CBAs/MOUs/settlements; arbitration/factfinding; salary/wage/pay plans; ordinances/personnel policy; compensation/classification studies,broad_geographic_source_family_diverse_discovery,,new_municipality_coverage; geographic_gap_fill; source_family_diversification,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,broad_multi_source_family,"""Agoura Hills"" CA municipal labor agreements police fire general employees","""Agoura Hills"" CA human resources pay plan wage salary schedule civil service","""Agoura Hills"" CA labor arbitration award factfinding report","""Agoura Hills"" CA salary ordinance compensation classification study budget pay plan","""Agoura Hills"" CA memorandum MOU settlement agreement collective bargaining",not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
BSSS-20260727-0042,CA,West,Albany,cog_2025_183819,183819,19097,Albany municipal government,police; fire; non_safety/general municipal; CBAs/MOUs/settlements; arbitration/factfinding; salary/wage/pay plans; ordinances/personnel policy; compensation/classification studies,broad_geographic_source_family_diverse_discovery,,new_municipality_coverage; geographic_gap_fill; source_family_diversification,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,broad_multi_source_family,"""Albany"" CA municipal labor agreements police fire general employees","""Albany"" CA human resources pay plan wage salary schedule civil service","""Albany"" CA labor arbitration award factfinding report","""Albany"" CA salary ordinance compensation classification study budget pay plan","""Albany"" CA memorandum MOU settlement agreement collective bargaining",not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
BSSS-20260727-0043,CA,West,Chowchilla,cog_2025_161200,161200,19328,Chowchilla municipal government,police; fire; non_safety/general municipal; CBAs/MOUs/settlements; arbitration/factfinding; salary/wage/pay plans; ordinances/personnel policy; compensation/classification studies,broad_geographic_source_family_diverse_discovery,,new_municipality_coverage; geographic_gap_fill; source_family_diversification,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,broad_multi_source_family,"""Chowchilla"" CA municipal labor agreements police fire general employees","""Chowchilla"" CA human resources pay plan wage salary schedule civil service","""Chowchilla"" CA labor arbitration award factfinding report","""Chowchilla"" CA salary ordinance compensation classification study budget pay plan","""Chowchilla"" CA memorandum MOU settlement agreement collective bargaining",not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
BSSS-20260727-0044,CA,West,Galt,cog_2025_211211,211211,25767,Galt municipal government,police; fire; non_safety/general municipal; CBAs/MOUs/settlements; arbitration/factfinding; salary/wage/pay plans; ordinances/personnel policy; compensation/classification studies,broad_geographic_source_family_diverse_discovery,,new_municipality_coverage; geographic_gap_fill; source_family_diversification,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,broad_multi_source_family,"""Galt"" CA municipal labor agreements police fire general employees","""Galt"" CA human resources pay plan wage salary schedule civil service","""Galt"" CA labor arbitration award factfinding report","""Galt"" CA salary ordinance compensation classification study budget pay plan","""Galt"" CA memorandum MOU settlement agreement collective bargaining",not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
BSSS-20260727-0045,CA,West,Imperial Beach,cog_2025_207597,207597,25458,Imperial Beach municipal government,police; fire; non_safety/general municipal; CBAs/MOUs/settlements; arbitration/factfinding; salary/wage/pay plans; ordinances/personnel policy; compensation/classification studies,broad_geographic_source_family_diverse_discovery,,new_municipality_coverage; geographic_gap_fill; source_family_diversification,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,broad_multi_source_family,"""Imperial Beach"" CA municipal labor agreements police fire general employees","""Imperial Beach"" CA human resources pay plan wage salary schedule civil service","""Imperial Beach"" CA labor arbitration award factfinding report","""Imperial Beach"" CA salary ordinance compensation classification study budget pay plan","""Imperial Beach"" CA memorandum MOU settlement agreement collective bargaining",not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
