municipality_cycle_id,municipality,state,cycle_label,normalized_record_count,explicit_safety_record_count,explicit_non_safety_record_count,comparison_readiness_status,blockers
B4X2500RESCUEGROUP-0891fd7662011bd514700781,Niskayuna,NY,2023,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-47500286b825c99cf43c065c,Niskayuna,NY,2024,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-8f05dbb2d8b583f050f1947c,Norfolk,MA,2021,13,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-435804e0a8483bc7f97a104f,Norris,TN,2022-2023,4,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-b3b71f2d5710b97ce6fa905f,North Brunswick,NJ,2017,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-9a9d7ffcabe634450df1c65b,North Brunswick,NJ,2022,5,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-c3a52a2cc52485b2a0078f7a,North Hanover,NJ,2024,2,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-f6a0c1dc3c717a6244cf5301,North Topsail Beach,NC,2023-2024,3,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-0ebcba77c50fd3ac089eb8b6,North Wilkesboro,NC,2022,2,1,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-f0e1c22b2fd2c79460232a8f,Northfield,MI,2018,2,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-0c072a9c8bec1461059e2777,Northfield,MI,2019,9,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-c434d738424cc9aacf0c80cd,Northumberland,PA,2015,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-800960e4789cc89f89d5b89b,Norwood,LA,2023,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-746cc035f82665a68f0a3b8a,Nutley,NJ,2018,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-3f5eefb1677790b69d7361b9,Nutley,NJ,2019,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-e4ab1371e432b6eb4e850bec,Nutley,NJ,2022,11,0,2,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-e9cf6801f414509008c9e839,Nutley,NJ,2023,8,0,1,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-a4044f4ff95f0d48485107ac,Oak Park Heights,MN,2023,1,1,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-a9959ec733490a2c2b7ec2c4,Oak Park Heights,MN,2024,1,1,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-e703635d622093c8e888b63c,Oakland charter,MI,2022,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-c11f7bf9166236fac23bed9b,Oakland charter,MI,2023,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-f9d9d5072c145f0a0a3c7823,Oakland charter,MI,2024,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-2b15b46d9b96f021906edf80,Ocean,NJ,2021,3,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-1c730163fe484af0c82871bb,Ocean Ridge,FL,2020,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-892cd79f7dfed67b7c3be477,Ocean Ridge,FL,2022,2,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-100d9fb7d4668f8ad7ff8d89,Ocean Ridge,FL,2023,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-1d88de67aeb5cd75b2e96793,Odessa,WA,2024,3,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-a3f438f53f0b9b367efd8f11,Ogden Dunes,IN,2020,2,1,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-3a9fbef4b4ed57f273f860b7,Oglesby,IL,2021,2,1,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-1240740a0f73232a4fc26300,Oglesby,IL,2022,2,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-e961eb3b33382fc7d763891b,Ogunquit,ME,2017,2,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-a71fa5363570b715609bc809,Ogunquit,ME,2019,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-7703623683fd799a96450d2b,Ogunquit,ME,2022,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-7761247b573629870def6cac,Ogunquit,ME,2023,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-dc4558063bfb9d1febd0eff4,Oilton,OK,2024,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-af004d445df007021e255f26,Old Tappan,NJ,2019-2022,7,6,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-62011899ef5b49fc2c51b5f9,Old Tappan,NJ,2024,13,0,1,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-d59a3814b5d9bb44cd7ca0b4,Olmsted,OH,2016,4,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-07e7dadb2ef8940d72cea699,Olmsted,OH,2017,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-ab8af70aa7d41c93db013398,Olmsted,OH,2020-2024,4,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-c617bfa010e57b0865e49f1e,Olney,IL,2020,11,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-bfa64a07977dceafbf81d33c,Onondaga,NY,2024,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-18e7146c3feda92e661b4d20,Orange,MA,2022,3,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-b46d1d1989a72578c0aa6460,Orange,MA,2023,5,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-2859fb14cb4157d6e55e387d,Orchard Lake Village,MI,2024,6,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-3f4dd89d5ce83b268adf99ba,Orchard Park,NY,2014,2,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-60ac468d761814c32b0c0434,Orchard Park,NY,2020,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-cd70a57628b0b9b2ada25e86,Orchard Park,NY,2021,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-a1c75ba6a04c170b0e037a24,Orchard Park,NY,2022,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-d1304e11d45b97f907b48e3d,Oregon,IL,2019-2023,11,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-1a816b97a4c675beb8659b8d,Orwigsburg,PA,2024,11,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-ccda934631cf14e822b82063,Osakis,MN,2019,4,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-cbb90a3304fa4e8850a0799e,Osakis,MN,2021,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-871c11c52b0bbb372c8afff3,Osakis,MN,2023,3,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-6ed979ed261649546549c235,Overbrook,KS,2017,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-dac276fc698613d49443c8bd,Ovid,MI,2023,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-5dfd573212dcbc30c3d12595,Painesville,OH,2023,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-e1544323626f53a28714b54f,Palmyra,ME,2024,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-cba8e3f54197368fdcbae1a9,Palouse,WA,2024,2,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-be82f6d7401a67f93524b499,Paragonah,UT,2024,4,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-7386397167f3148fe0c91aed,Parker,TX,2021,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-468476118cf59b4419d32560,Parker,TX,2023,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-38d148e28fd3ac35fc57c794,Paynesville,MN,2024,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-90a354fa168ce0303f5d863e,Peapack and Gladstone,NJ,2022,2,0,1,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-eb7ccc19951955b934b79c21,Pelican Rapids,MN,2023,1,0,1,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-184b9f8a314501f0081af794,Pembroke,NC,2016,3,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-50c963cbb415434d079dfeed,Penney Farms,FL,2019-2020,2,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-7f622b419a1639f8e4329a37,Pennfield charter,MI,2022-2023,11,0,4,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-4b4b07176bf6b3d5b5eba474,Pepin,WI,2020,3,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-92e1c3989cfbd83fa190416a,Pepin,WI,2021,5,0,3,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-6712cf7da998c155a1fdb8d6,Perkins,OH,2019,1,1,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-3b7992238c6023178d93ddf5,Perry,NY,2023-2024,14,4,2,both_explicit_groups_present,[]
B4X2500RESCUEGROUP-d3bcf137a91c78eb2652221a,Petersburg,MI,2021,1,0,1,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-666a5f53881e1a5162d781eb,Petersburg,MI,2022,1,0,1,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-87fe4cf21a53cff894d1fdfc,Phippsburg,ME,2023,15,0,1,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-73c7bf763f7973e67d1d8996,Pike,IN,2024,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-67d4ce08fa3b2ff6e9a6e2d4,Pikeville,NC,2022,9,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-3113f46d35acf8d7788caf8f,Pikeville,TN,2014,2,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-e1a678764f8caac8d7bc6a0c,Pink,OK,2021,4,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-92c96e47042e450caa2352b5,Pittsgrove,NJ,2021,2,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-c04d82e6865cec25a6c037d8,Plain,OH,2019,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-c721dbef7f60ccbf7dfd9ab4,Plain,OH,2020,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-cd03742a347444c99fa7d349,Plain,OH,2021,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-bbfe2c8732fbf74c76fe60cd,Plain Dealing,LA,2021,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-72839d81b5ad3428338bc1bb,Plainview,MN,2017,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-bb91f5a7ed5968b936c80747,Plainview,MN,2024,2,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-ed216964ccff86a93e710bed,Plaza,ND,2019-2020,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-0c59b1b3b698ea61441e2535,Pleasant,OH,2018,10,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-ba7c81e4cb61c49c8700df9b,Pleasant Ridge,MI,2022,14,2,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-382481943cad3bcb87ddbcd7,Plymouth charter,MI,2018,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-1f9d1fb078eee93f94c557ed,Plymouth charter,MI,2019,4,1,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-641f3d70f990c11c9545f860,Plymouth charter,MI,2020,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-591256a5a20894514cb2136d,Poland,OH,2014,1,1,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-cd9c000061635e99bb773d8a,Poland,OH,2021,1,1,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-9405f17f32b61482aebfb55c,Poland,OH,2023,4,1,1,both_explicit_groups_present,[]
B4X2500RESCUEGROUP-28ff53274602dd764abc92c0,Pomfret,VT,2014,3,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-19c133009266d5a8a73be353,Pond Creek,OK,2024,3,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-e9e7a1385bc210f923d70193,Port Huron charter,MI,2024,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-13acc3f883d61eabea02c5fe,Port Neches,TX,2019,3,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-814196016d98eb401cb3a2cc,Porter,IN,2024,9,0,3,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-9c48e3fc524fdfb5fb39d41c,Putnam,MI,2022-2023,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-33ecde3ef7c16bd2a6586011,Putnam,MI,2023,7,0,2,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-02fec43e761761e1a5390619,Quogue,NY,2023,3,0,1,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-317277178ab4b8aff8b35232,Ragland,AL,2023,3,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-6368299560e6342b38593491,Ramseur,NC,2021-2022,7,0,1,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-aecbd797889dca2f37ae0448,Ranlo,NC,2023-2024,3,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-c66aabb1a9c726d7cdbcae87,Ravenna,OH,2017,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-8af21ea7496fa80e94362872,Ravenna,OH,2020,2,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-25470de34dea843a9ed41068,Ravenna,OH,2023,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-e2e7bd845568f1e825c4ee32,Raynham,MA,2021,14,0,3,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-0b3a6e5b11d350052f1889d8,Red Boiling Springs,TN,2015,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-d12cb8b18e44ea48e11d41ba,Red Springs,NC,2022,12,1,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-51c3368c646541abffa4f1e8,Rice Lake,WI,2022,2,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-42d3bcf7b9723c25c2fd16fc,Rice Lake,WI,2024,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-ddb3a9c77b70bd9f39f8f7ed,Rich Hill,MO,2019,11,1,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-b91bbda657353935dd3452bc,Ridgeway,WI,2023,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-d02bf6afa015699634eeee07,River Forest,IL,2019,3,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-a905d49b48ed26520d777de0,River Forest,IL,2021,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-c7b74f3f7d15308b949fe735,River Forest,IL,2023,2,0,1,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-69b8c535fac81686adbf60c6,River Forest,IL,2024,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-c318a9df4dba540d567477de,Riverdale,IL,2024,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-41790aa462034f8fa71764fb,Riverside,IL,2017,2,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-4c606f4c54f4223a25a82277,Riverton,NJ,2023,2,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-3136f00b5a03a88135de3270,Robbinsville,NC,2023-2024,3,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-f858fbb7540540389e224851,Robersonville,NC,2022-2023,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-64661616d75016b98203ad00,Robersonville,NC,2024,2,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-d81f50410cd36d15d463946c,Robstown,TX,2015-2016,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-456d9a32f205f2c202538314,Rock Falls,IL,2022,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-2d3cd0bfdffd0243ef3f9f5d,Rogers City,MI,2021,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-061fb3847204a876ad3be9c3,Rogers City,MI,2022,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-e0e898aae35d80ca3495f5d5,Rolfe,IA,2023,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-895ca08f1760cc3547e84db8,Roscoe,SD,2023,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-b4e1423f79260c31b6aac52d,Roslyn,SD,2018,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-6218590a7b265ce82356fdb4,Rowe,MA,2023,8,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-b1e3c1b7f0972a93834fbec9,Roxbury,NJ,2021,2,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-ddbcf661bedc3865e904c032,Roxbury,NJ,2022,2,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-1e8c471c5b32d9a304c54e5c,Roxbury,NJ,2023,2,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-ac05a55ac77f1f294094fb2e,Roy,WA,2024,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-abdaef4ce49f84ace1f8e129,Rushville,IL,2024,2,1,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-9a7e5029c9a2082fa4d1ad8b,Russell,OH,2019,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-187be0ee5d07715c9d2f39bf,Russell,OH,2022,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-8d73fcde2185d40bc2c6f613,Russell,OH,2023,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-a0ac10c721ab282cc9abe27c,Ruthven,IA,2019-2020,3,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-b9bc92cd435d17360a39c1c7,Rutland,ND,2023,5,0,1,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-91cf9231c37e84fe1e592178,Rye,NY,2017,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-c41cf1a49e5a829a4901afe1,Rye,NY,2018,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-b9bd483c599920e689d7e56c,Rye,NY,2019,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-74afdfd07e7fdd1588159cf6,Saddle Brook,NJ,2021-2023,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-8a61205c75879505e6ced416,Saddle Brook,NJ,2022-2023,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-7327452796408403ee43fddc,San Juan Bautista,CA,2019,3,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-dd1ea9ee6abca998ce736611,San Juan Bautista,CA,2019-2020,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-a1832e1be4f25fc66ec12692,San Juan Bautista,CA,2022,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-8e5bedf03e0ac0d7ccb36963,Sand City,CA,2024,7,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-b2c0e961288c783b6e7edd60,Sandisfield,MA,2023,7,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-473cbb4c9a159cbb9d18c758,Sandstone,MN,2019,7,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-460eecf37ed340000a46ca28,Sandstone,MN,2022,10,0,1,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-1112c68424a3a6f9c87188d3,Saugerties,NY,2022,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-b37a22657bcc003bf4c8d616,Savanna,IL,2024,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-abdfb063ec13539b95a900a1,Saybrook,OH,2019,15,2,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-5a42937a7fd60fac8e456446,Saybrook,OH,2020,7,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-2a18f99f0038400a16f7eec9,Scioto,OH,2021,3,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-468fac75c662790ba6404f03,Sea Bright,NJ,2022,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-8836b08158a7d90c055ccc98,Sea Girt,NJ,2024,4,0,2,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-0237fe9ff77b2df1f33bcfb2,Sealy,TX,2020-2021,16,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-16a83bd790ca21cd1081bee2,Sebewaing,MI,2024,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-344fe0388fba1bbb72062922,Sedgwick,KS,2024,3,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-8a2c7231cf35cefb1c4914f4,Sewall's Point,FL,2015,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-7eef5c8f7037c3215e9a8db5,Sewall's Point,FL,2019,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-c3aadc95c2f41e01d3596e85,Sewall's Point,FL,2021,2,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-93a8a28dc77364c3ede33184,Sewall's Point,FL,2021-2022,2,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-ef4f1ee154759f3b795f0f88,Sewall's Point,FL,2024,2,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-81660b51360ffe92942e9f5e,Shadeland,IN,2022,2,0,1,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-b315c3ec06b30e3655ca8a13,Shallowater,TX,2022,2,1,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
