evidence_id,source_lane,source_file,row_document_id,case_id,source_review_id,text_table_detection_id,retained_content_hash,unit_type,state,source_family,evidence_span_or_summary_pointer,bounded_evidence_pointer,primary_category,secondary_tags,reason_code,confidence_tier,qa_status,provenance_status,source_corpus,source_cite,retrieval_date,retrieval_method,artifact_pointer,allowed_attribute_set,disallowed_attribute_set,allowed_claim_types,exclude_from_causal_claims,category_rule_version,phase_close_notes,prior_phase_close_category,attribute_taxonomy_version,provisional_causal_candidate_only,not_supported_claim_types,claim_oriented_primary_category,claim_ready_aggregate_eligible,quantitative_direct_text_claim_eligible,qualitative_mechanism_claim_eligible,causal_candidate_supporting_eligible,gabriel_claim_rating_eligible,direct_text_support_type,direct_text_value_fields,claim_reason_code,claim_scope,evidence_strength,supported_claim_types,next_data_needed,scout_priority_signal
qualitative:lobs_005bbdbb045bd75b04c02c43,qualitative_navigation,docs/analysis/compensation_extraction/COMPENSATION-EVIDENCE-LIMITED-EXACT-SPAN-QUALITATIVE-PROMOTION-HARDENED-2026-07-25/ambiguous_unavailable_qualitative_navigation_preserved.csv,lobs_005bbdbb045bd75b04c02c43,cexrem_6ecc6e7f3862e29e38090e10,sr_bdecf3c984d4a512964eddab,ttd_ad68d23c5c63b33ce66a9bd9,fec5dfe7d645a707408bb89a77262507d5729b884331872d02691e7d1a7d04f6,police,CA,cba,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0139_sr_bdecf3c984d4a512964eddab.pdf#page=16,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0139_sr_bdecf3c984d4a512964eddab.pdf#page=16,navigation_only,ambiguous_exact_span_navigation,ambiguous_span,medium,provisional_unverified,complete_structured_provenance,causal,https://sangabrielcity.com/DocumentCenter/View/23936/PMG_2025-2027-MOU_Final_091625_v2,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0139_sr_bdecf3c984d4a512964eddab.pdf,,cola_or_cpi|step_or_seniority|rank_or_classification|across_the_board_raise|percentage_raise|market_or_comparability|parity_or_internal_equity|bargaining_or_settlement|implementation_timing|fiscal_constraint|non_base_compensation|reference_only|not_useful_for_attribute_analysis,evidence_existence_claim,true,compensation_evidence_final_qa_categorization_v1,multiple plausible spans remain; location aid only,navigation_only,v1,true,final_national_claim|final_wage_gap_claim|regression_claim|causal_effect_claim,navigation_only,false,false,false,false,false,none,,ambiguous_span,document-level,medium,evidence_existence_claim,bounded_span_resolution_or_new_source,medium
qualitative:lobs_40d45d0ff2f5e73e5837be98,qualitative_navigation,docs/analysis/compensation_extraction/COMPENSATION-EVIDENCE-LIMITED-EXACT-SPAN-QUALITATIVE-PROMOTION-HARDENED-2026-07-25/ambiguous_unavailable_qualitative_navigation_preserved.csv,lobs_40d45d0ff2f5e73e5837be98,cex_a77466ed39cd0e75324d91ec,sr_1f90d83fb5b164600507a048,ttd_2047a754a1d91125bc9b9260,609cc34f714ef24111f8296b77e58900e115a9302138393dd95ac3718e61ed90,fire,MT,cba,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0061_sr_1f90d83fb5b164600507a048.pdf#page=6,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0061_sr_1f90d83fb5b164600507a048.pdf#page=6,navigation_only,ambiguous_exact_span_navigation,ambiguous_span,high,provisional_unverified,complete_structured_provenance,causal,https://www.kalispell.com/DocumentCenter/View/391/IAFF-CBA-JULY-2025---JUNE-2028?bidId=,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0061_sr_1f90d83fb5b164600507a048.pdf,,cola_or_cpi|step_or_seniority|rank_or_classification|across_the_board_raise|percentage_raise|market_or_comparability|parity_or_internal_equity|bargaining_or_settlement|implementation_timing|fiscal_constraint|non_base_compensation|reference_only|not_useful_for_attribute_analysis,evidence_existence_claim,true,compensation_evidence_final_qa_categorization_v1,multiple plausible spans remain; location aid only,navigation_only,v1,true,final_national_claim|final_wage_gap_claim|regression_claim|causal_effect_claim,navigation_only,false,false,false,false,false,none,,ambiguous_span,document-level,medium,evidence_existence_claim,bounded_span_resolution_or_new_source,medium
qualitative:lobs_40f95ae3a58f39117129c5f4,qualitative_navigation,docs/analysis/compensation_extraction/COMPENSATION-EVIDENCE-LIMITED-EXACT-SPAN-QUALITATIVE-PROMOTION-HARDENED-2026-07-25/ambiguous_unavailable_qualitative_navigation_preserved.csv,lobs_40f95ae3a58f39117129c5f4,cexrem_dfe06189201ef58af987e428,sr_6c39e1fc9fb0a7b29a6c6ad6,ttd_61a0e3bdb1434f680222c153,92235fc94b260edfcfcd953240147efaeae09b858e2948f72a93517e31303796,police,NM,cba,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0191_sr_6c39e1fc9fb0a7b29a6c6ad6.pdf#page=61,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0191_sr_6c39e1fc9fb0a7b29a6c6ad6.pdf#page=61,navigation_only,ambiguous_exact_span_navigation,ambiguous_span,medium,provisional_unverified,complete_structured_provenance,causal,"https://www.hobbsnm.gov/files/public_meetings/city_commission/2024/December%202,%202024%20-%20Full%20Packet.pdf",2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0191_sr_6c39e1fc9fb0a7b29a6c6ad6.pdf,,cola_or_cpi|step_or_seniority|rank_or_classification|across_the_board_raise|percentage_raise|market_or_comparability|parity_or_internal_equity|bargaining_or_settlement|implementation_timing|fiscal_constraint|non_base_compensation|reference_only|not_useful_for_attribute_analysis,evidence_existence_claim,true,compensation_evidence_final_qa_categorization_v1,multiple plausible spans remain; location aid only,navigation_only,v1,true,final_national_claim|final_wage_gap_claim|regression_claim|causal_effect_claim,navigation_only,false,false,false,false,false,none,,ambiguous_span,document-level,medium,evidence_existence_claim,bounded_span_resolution_or_new_source,medium
qualitative:lobs_412a357b3892fb451231ec5f,qualitative_navigation,docs/analysis/compensation_extraction/COMPENSATION-EVIDENCE-LIMITED-EXACT-SPAN-QUALITATIVE-PROMOTION-HARDENED-2026-07-25/ambiguous_unavailable_qualitative_navigation_preserved.csv,lobs_412a357b3892fb451231ec5f,cex1000_776e9e547d78f71f8c7ed527,sr_c3c59ac01b9d59d9f09219d4,ttd_767b4896fecbb1bcf15c99ad,f7d2ce6abc9119cbe8b4421ea5b3634859b2047584e360df91c90945f5f11288,police,OH,cba,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0044_sr_c3c59ac01b9d59d9f09219d4.pdf#page=21,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0044_sr_c3c59ac01b9d59d9f09219d4.pdf#page=21,navigation_only,ambiguous_exact_span_navigation,ambiguous_span,low,needs_review,complete_structured_provenance,causal,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-08-0943.pdf,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0044_sr_c3c59ac01b9d59d9f09219d4.pdf,,cola_or_cpi|step_or_seniority|rank_or_classification|across_the_board_raise|percentage_raise|market_or_comparability|parity_or_internal_equity|bargaining_or_settlement|implementation_timing|fiscal_constraint|non_base_compensation|reference_only|not_useful_for_attribute_analysis,evidence_existence_claim,true,compensation_evidence_final_qa_categorization_v1,multiple plausible spans remain; location aid only,navigation_only,v1,true,final_national_claim|final_wage_gap_claim|regression_claim|causal_effect_claim,navigation_only,false,false,false,false,false,none,,ambiguous_span,document-level,medium,evidence_existence_claim,bounded_span_resolution_or_new_source,medium
qualitative:lobs_426ee8e6885e64c2560a3e1b,qualitative_navigation,docs/analysis/compensation_extraction/COMPENSATION-EVIDENCE-LIMITED-EXACT-SPAN-QUALITATIVE-PROMOTION-HARDENED-2026-07-25/ambiguous_unavailable_qualitative_navigation_preserved.csv,lobs_426ee8e6885e64c2560a3e1b,cex_deb2b4781b4fabbbd1b55572,sr_0d78f79614e34a7ada7dceb1,ttd_0d59199b2b670d5f7b3b7df0,f7d2f383199adcd9289fe0f05e7ee80a02ace102af8fa1f85fda800c7c09fc04,police,ME,memorandum_or_settlement,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0476_sr_0d78f79614e34a7ada7dceb1.pdf#page=10,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0476_sr_0d78f79614e34a7ada7dceb1.pdf#page=10,navigation_only,ambiguous_exact_span_navigation,ambiguous_span,high,provisional_unverified,complete_structured_provenance,causal,https://content.civicplus.com/api/assets/me-portland/d727d6df-cbdf-4134-948e-b93c215b983f?cache=1800,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0476_sr_0d78f79614e34a7ada7dceb1.pdf,,cola_or_cpi|step_or_seniority|rank_or_classification|across_the_board_raise|percentage_raise|market_or_comparability|parity_or_internal_equity|bargaining_or_settlement|implementation_timing|fiscal_constraint|non_base_compensation|reference_only|not_useful_for_attribute_analysis,evidence_existence_claim,true,compensation_evidence_final_qa_categorization_v1,multiple plausible spans remain; location aid only,navigation_only,v1,true,final_national_claim|final_wage_gap_claim|regression_claim|causal_effect_claim,navigation_only,false,false,false,false,false,none,,ambiguous_span,document-level,medium,evidence_existence_claim,bounded_span_resolution_or_new_source,medium
qualitative:lobs_4271e454a96a9f8879c8007d,qualitative_navigation,docs/analysis/compensation_extraction/COMPENSATION-EVIDENCE-LIMITED-EXACT-SPAN-QUALITATIVE-PROMOTION-HARDENED-2026-07-25/ambiguous_unavailable_qualitative_navigation_preserved.csv,lobs_4271e454a96a9f8879c8007d,cex_e6e8047c9762cc899cd8e0ce,sr_712e2a1fea2bb05eedf9d072,ttd_f45bb51befc16980f22dfa94,83adf06dbbcd0baeb4e0e18daf8eb51b4507b6b8c533a9038625f1dbeedb4dc7,non_safety,UT,memorandum_or_settlement,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0495_sr_712e2a1fea2bb05eedf9d072.pdf#page=9,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0495_sr_712e2a1fea2bb05eedf9d072.pdf#page=9,navigation_only,ambiguous_exact_span_navigation,ambiguous_span,low,needs_review,complete_structured_provenance,causal,https://www.slc.gov/hr/wp-content/uploads/sites/23/2026/04/2023.08.23-CA-000069-AFSCME-MOU-2023.06.25-2026.06.20-signed-v2.pdf,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0495_sr_712e2a1fea2bb05eedf9d072.pdf,,cola_or_cpi|step_or_seniority|rank_or_classification|across_the_board_raise|percentage_raise|market_or_comparability|parity_or_internal_equity|bargaining_or_settlement|implementation_timing|fiscal_constraint|non_base_compensation|reference_only|not_useful_for_attribute_analysis,evidence_existence_claim,true,compensation_evidence_final_qa_categorization_v1,multiple plausible spans remain; location aid only,navigation_only,v1,true,final_national_claim|final_wage_gap_claim|regression_claim|causal_effect_claim,navigation_only,false,false,false,false,false,none,,ambiguous_span,document-level,medium,evidence_existence_claim,bounded_span_resolution_or_new_source,medium
qualitative:lobs_42b006078eb3dfd2a6022ca6,qualitative_navigation,docs/analysis/compensation_extraction/COMPENSATION-EVIDENCE-LIMITED-EXACT-SPAN-QUALITATIVE-PROMOTION-HARDENED-2026-07-25/ambiguous_unavailable_qualitative_navigation_preserved.csv,lobs_42b006078eb3dfd2a6022ca6,cex_668f1e5f56bf5165dfdd3942,sr_989da61c2ae0b373cf838a0b,ttd_f5fdf180de65a8468c4ae820,c7bfe1535a3d2626607e58b4921c71e840214a0559706a5654390a4698872199,non_safety,FL,cba,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0010_sr_989da61c2ae0b373cf838a0b.pdf#page=19,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0010_sr_989da61c2ae0b373cf838a0b.pdf#page=19,navigation_only,ambiguous_exact_span_navigation,ambiguous_span,medium,provisional_unverified,complete_structured_provenance,causal,https://www.cocoafl.gov/DocumentCenter/View/12678/LIUNA-Contract-24-27-ADApdf?bidId=,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0010_sr_989da61c2ae0b373cf838a0b.pdf,,cola_or_cpi|step_or_seniority|rank_or_classification|across_the_board_raise|percentage_raise|market_or_comparability|parity_or_internal_equity|bargaining_or_settlement|implementation_timing|fiscal_constraint|non_base_compensation|reference_only|not_useful_for_attribute_analysis,evidence_existence_claim,true,compensation_evidence_final_qa_categorization_v1,multiple plausible spans remain; location aid only,navigation_only,v1,true,final_national_claim|final_wage_gap_claim|regression_claim|causal_effect_claim,navigation_only,false,false,false,false,false,none,,ambiguous_span,document-level,medium,evidence_existence_claim,bounded_span_resolution_or_new_source,medium
qualitative:lobs_43a520ded8acb0e76572b7ae,qualitative_navigation,docs/analysis/compensation_extraction/COMPENSATION-EVIDENCE-LIMITED-EXACT-SPAN-QUALITATIVE-PROMOTION-HARDENED-2026-07-25/ambiguous_unavailable_qualitative_navigation_preserved.csv,lobs_43a520ded8acb0e76572b7ae,cex_e6f2caf366333a010d952eab,sr_3515d00f278616aec3539a6f,ttd_1cdf76b70d8d9dea94446bc1,7e4c4dd9f19fdb201b728805ab86d8df72792238dbfae179f40cf177a2ec2eeb,non_safety,WA,cba,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0010_sr_3515d00f278616aec3539a6f.pdf#page=14,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0010_sr_3515d00f278616aec3539a6f.pdf#page=14,navigation_only,ambiguous_exact_span_navigation,ambiguous_span,high,provisional_unverified,complete_structured_provenance,causal,https://www.everettwa.gov/DocumentCenter/View/17784/CBA---AFSCME-PDF?bidId=,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0010_sr_3515d00f278616aec3539a6f.pdf,,cola_or_cpi|step_or_seniority|rank_or_classification|across_the_board_raise|percentage_raise|market_or_comparability|parity_or_internal_equity|bargaining_or_settlement|implementation_timing|fiscal_constraint|non_base_compensation|reference_only|not_useful_for_attribute_analysis,evidence_existence_claim,true,compensation_evidence_final_qa_categorization_v1,multiple plausible spans remain; location aid only,navigation_only,v1,true,final_national_claim|final_wage_gap_claim|regression_claim|causal_effect_claim,navigation_only,false,false,false,false,false,none,,ambiguous_span,document-level,medium,evidence_existence_claim,bounded_span_resolution_or_new_source,medium
qualitative:lobs_43a6477b62e66fa798420428,qualitative_navigation,docs/analysis/compensation_extraction/COMPENSATION-EVIDENCE-LIMITED-EXACT-SPAN-QUALITATIVE-PROMOTION-HARDENED-2026-07-25/ambiguous_unavailable_qualitative_navigation_preserved.csv,lobs_43a6477b62e66fa798420428,cexrem_8943afa8cafb39ea65c69855,sr_5c862a4b561ce5aebf7a045b,ttd_a980bbb157304ee020142f76,27688a8961dfbd3cea1a9475dcd0126c2cab9785e3d7439dc61edb5e9ae093cc,fire,FL,cba,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0122_sr_5c862a4b561ce5aebf7a045b.pdf#page=17,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0122_sr_5c862a4b561ce5aebf7a045b.pdf#page=17,navigation_only,ambiguous_exact_span_navigation,ambiguous_span,medium,provisional_unverified,complete_structured_provenance,causal,https://mccmeetingspublic.blob.core.usgovcloudapi.net/eustisfl-meet-9831fbedca7149c0bfd79905f857ec63/ITEM-Attachment-001-6d549192b9dc4685a3964f72697bcc34.pdf,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0122_sr_5c862a4b561ce5aebf7a045b.pdf,,cola_or_cpi|step_or_seniority|rank_or_classification|across_the_board_raise|percentage_raise|market_or_comparability|parity_or_internal_equity|bargaining_or_settlement|implementation_timing|fiscal_constraint|non_base_compensation|reference_only|not_useful_for_attribute_analysis,evidence_existence_claim,true,compensation_evidence_final_qa_categorization_v1,multiple plausible spans remain; location aid only,navigation_only,v1,true,final_national_claim|final_wage_gap_claim|regression_claim|causal_effect_claim,navigation_only,false,false,false,false,false,none,,ambiguous_span,document-level,medium,evidence_existence_claim,bounded_span_resolution_or_new_source,medium
qualitative:lobs_44092565ad9634c76c8c0f5c,qualitative_navigation,docs/analysis/compensation_extraction/COMPENSATION-EVIDENCE-LIMITED-EXACT-SPAN-QUALITATIVE-PROMOTION-HARDENED-2026-07-25/ambiguous_unavailable_qualitative_navigation_preserved.csv,lobs_44092565ad9634c76c8c0f5c,cex_dce486f790ab2ed5fe1601fa,sr_2ed2d7efc4f82f73038d186b,ttd_656e9ee288220b75dcbe07de,68263bf60169154a9102fb8ff7a719daa63d04666a8a47610039b6e86a5927e0,police,OH,cba,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0341_sr_2ed2d7efc4f82f73038d186b.pdf#page=22,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0341_sr_2ed2d7efc4f82f73038d186b.pdf#page=22,navigation_only,ambiguous_exact_span_navigation,ambiguous_span,high,provisional_unverified,complete_structured_provenance,causal,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-10-1085.pdf,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0341_sr_2ed2d7efc4f82f73038d186b.pdf,,cola_or_cpi|step_or_seniority|rank_or_classification|across_the_board_raise|percentage_raise|market_or_comparability|parity_or_internal_equity|bargaining_or_settlement|implementation_timing|fiscal_constraint|non_base_compensation|reference_only|not_useful_for_attribute_analysis,evidence_existence_claim,true,compensation_evidence_final_qa_categorization_v1,multiple plausible spans remain; location aid only,navigation_only,v1,true,final_national_claim|final_wage_gap_claim|regression_claim|causal_effect_claim,navigation_only,false,false,false,false,false,none,,ambiguous_span,document-level,medium,evidence_existence_claim,bounded_span_resolution_or_new_source,medium
qualitative:lobs_445487d0f116898851b9de17,qualitative_navigation,docs/analysis/compensation_extraction/COMPENSATION-EVIDENCE-LIMITED-EXACT-SPAN-QUALITATIVE-PROMOTION-HARDENED-2026-07-25/ambiguous_unavailable_qualitative_navigation_preserved.csv,lobs_445487d0f116898851b9de17,cex_9985ede67b2639c278d2d3a7,sr_8ac316491a1151b601723e83,ttd_3020dc8abb7df01ba7bb8406,afb0908cbc21b1584ca6ea2e39c724bb1e8baf240e939afd930cb035638f4b3c,police,NY,cba,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0061_sr_8ac316491a1151b601723e83.pdf#page=5,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0061_sr_8ac316491a1151b601723e83.pdf#page=5,navigation_only,ambiguous_exact_span_navigation,ambiguous_span,medium,provisional_unverified,complete_structured_provenance,causal,https://www.watertown-ny.gov/media/HumanResources/PBA_Contract_2021-2024.pdf,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0061_sr_8ac316491a1151b601723e83.pdf,,cola_or_cpi|step_or_seniority|rank_or_classification|across_the_board_raise|percentage_raise|market_or_comparability|parity_or_internal_equity|bargaining_or_settlement|implementation_timing|fiscal_constraint|non_base_compensation|reference_only|not_useful_for_attribute_analysis,evidence_existence_claim,true,compensation_evidence_final_qa_categorization_v1,multiple plausible spans remain; location aid only,navigation_only,v1,true,final_national_claim|final_wage_gap_claim|regression_claim|causal_effect_claim,navigation_only,false,false,false,false,false,none,,ambiguous_span,document-level,medium,evidence_existence_claim,bounded_span_resolution_or_new_source,medium
qualitative:lobs_44a83550097148e1d85f2bf5,qualitative_navigation,docs/analysis/compensation_extraction/COMPENSATION-EVIDENCE-LIMITED-EXACT-SPAN-QUALITATIVE-PROMOTION-HARDENED-2026-07-25/ambiguous_unavailable_qualitative_navigation_preserved.csv,lobs_44a83550097148e1d85f2bf5,cex_ab917507f329592486b29843,sr_9f9892dd6eb5e453d0feebc4,ttd_7c5fb023da0bba527a676336,ec710d282a24ad11814369baf74a44c7ba7af3ddfd24f108b83df8893a4d657e,fire,IL,cba,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0099_sr_9f9892dd6eb5e453d0feebc4.pdf#page=7,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0099_sr_9f9892dd6eb5e453d0feebc4.pdf#page=7,navigation_only,ambiguous_exact_span_navigation,ambiguous_span,low,needs_review,complete_structured_provenance,causal,https://www.gurnee.il.us/docs/default-source/human-resources/union-contracts/final-iaff-052022-042027-w-signature.pdf?sfvrsn=ec8349b1_10,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0099_sr_9f9892dd6eb5e453d0feebc4.pdf,,cola_or_cpi|step_or_seniority|rank_or_classification|across_the_board_raise|percentage_raise|market_or_comparability|parity_or_internal_equity|bargaining_or_settlement|implementation_timing|fiscal_constraint|non_base_compensation|reference_only|not_useful_for_attribute_analysis,evidence_existence_claim,true,compensation_evidence_final_qa_categorization_v1,multiple plausible spans remain; location aid only,navigation_only,v1,true,final_national_claim|final_wage_gap_claim|regression_claim|causal_effect_claim,navigation_only,false,false,false,false,false,none,,ambiguous_span,document-level,medium,evidence_existence_claim,bounded_span_resolution_or_new_source,medium
qualitative:lobs_44c176d723a45d092b70a220,qualitative_navigation,docs/analysis/compensation_extraction/COMPENSATION-EVIDENCE-LIMITED-EXACT-SPAN-QUALITATIVE-PROMOTION-HARDENED-2026-07-25/ambiguous_unavailable_qualitative_navigation_preserved.csv,lobs_44c176d723a45d092b70a220,cex1000_af84a371c33fa01fd46e1def,sr_609637bfe2d8768ded3d56f8,ttd_ba661de734be23a52541173a,c5ac6b450bc46a6089247993a8d2cd50bdbfdce8efdf106d3f98ab3325697e3a,fire,OH,cba,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0181_sr_609637bfe2d8768ded3d56f8.pdf#page=9,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0181_sr_609637bfe2d8768ded3d56f8.pdf#page=9,navigation_only,ambiguous_exact_span_navigation,ambiguous_span,high,provisional_unverified,complete_structured_provenance,causal,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2018/18-MED-10-1132.pdf,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0181_sr_609637bfe2d8768ded3d56f8.pdf,,cola_or_cpi|step_or_seniority|rank_or_classification|across_the_board_raise|percentage_raise|market_or_comparability|parity_or_internal_equity|bargaining_or_settlement|implementation_timing|fiscal_constraint|non_base_compensation|reference_only|not_useful_for_attribute_analysis,evidence_existence_claim,true,compensation_evidence_final_qa_categorization_v1,multiple plausible spans remain; location aid only,navigation_only,v1,true,final_national_claim|final_wage_gap_claim|regression_claim|causal_effect_claim,navigation_only,false,false,false,false,false,none,,ambiguous_span,document-level,medium,evidence_existence_claim,bounded_span_resolution_or_new_source,medium
