retained_source_id,candidate_id,lane_id,source_title,municipality,state,source_family,target_mechanism_family,content_type_hint,file_extension,file_size_bytes,file_sha256,local_retained_path,extraction_status,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness
RS429-8f3a752232c6a206d617,TS4L-cd5e61e5bdf5b3f61ef8,lane_1,NCTQ - Omaha Public Schools (NE) 2015-18 Master Agreement (includes salary schedules),Omaha,NE,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,application/pdf,.pdf,540714,6ef296c60773d1091cecb55df5b7a7cabec991ac66fba75d641a45d65eaffa9a,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-8f3a752232c6a206d617.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-55a1c826e4c7f79f15a3,TS4L-eed5bbf802bf4ab2e768,lane_1,"Approval of Agreement with Eden Prairie Paraprofessionals (MSEA) — synopsis including “MSEA effective July 1, 2022, through June 30, 2024” (School Board meeting synopsis)",Eden Prairie,MN,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,application/pdf,.pdf,64403,e7864ce64d52088587086b39600cb0ea18b5abd13885a850f5409b9f4d769aee,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-55a1c826e4c7f79f15a3.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-970a9c435d67171cf376,TS4L-ef525a87b5ef8a9814a0,lane_1,Collective bargaining agreement (Westerville City School District Board of Education & Westerville Educational Support Staff Association) — SERB PDF (21-MED-04-0658),Westerville,OH,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,application/pdf,.pdf,24116681,5bbb6d399a58c54a8f98051824dd3bc0510974cce84d52ff979123befa34971b,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-970a9c435d67171cf376.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-953a19b34c439d6910b7,TS4L-fe036995dc9dff8e03b3,lane_1,"Elmira Teachers' Association — An Agreement (July 1, 2024 to June 30, 2027) [PDF]",Elmira,NY,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,application/pdf,.pdf,17381703,29826a6588d3856abfc08ee7e2ea48cd34d23faf8e9d2277d709829d7941459a,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-953a19b34c439d6910b7.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-6d16c2a7bb4cb6910547,TS4L-007dbad731d5396346d8,lane_1,RESP (Renton Education Support Professionals) Collective Bargaining Agreement (Renton School District 403 x RESP/Washington Education Association/NEA),Renton,WA,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,application/pdf,.pdf,1833921,25d3d1982e32129a67ae661669d7e3d10215f663b81426b5dec3764d976ec518,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-6d16c2a7bb4cb6910547.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-767fb2f198ec17fd2864,TS4L-02a4d3fce9c67c79378c,lane_1,Employment Relations Board (Oregon) – Document involving Milton-Freewater Education Association / certification and excerpts from collective bargaining agreements,Milton-Freewater,OR,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,application/pdf,.pdf,88298,0115a166b1f290ac133a65cec01a09240654b4361243b4a4df4ecb814ed492e8,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-767fb2f198ec17fd2864.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-6e0fc605dc5756d3db1f,TS4L-03304781c9163016bed0,lane_1,"Inglewood Unified School District — Collective Bargaining Agreement (Teamsters Local 911) (July 1, 2022 – June 30, 2025)",Inglewood,CA,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,application/pdf,.pdf,1071142,c9efa19640b6ebdfb5588761b37ddcf6f61e2261650497fbbdf09081941174ca,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-6e0fc605dc5756d3db1f.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-5c19ac096c6f0b67594f,TS4L-04462a16b388e3c06ec4,lane_1,"City of Brooklyn Park Council Action Request/Resolution: Approving Staff to Enter into the 2022-2023 Collective Bargaining Agreement with IUOE Local 49 (Apr 25, 2022 agenda item)",Brooklyn Park,MN,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,application/pdf,.pdf,20975663,99b9736be32308fa790719dbfb7a8f3da60460a513cd7f772cd870a08feab47b,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-5c19ac096c6f0b67594f.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-29d55cef32a1ed7be923,TS4L-0747cbb350fcb4663219,lane_1,Collective Bargaining Agreement (SERB) — Mount Healthy (2021; wage schedules through 7/1/2023),Mount Healthy,OH,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,application/pdf,.pdf,492532,019d4463cd52a6d6c699378d650dcfebd3933061a4ca2b299ec83c1c06815d85,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-29d55cef32a1ed7be923.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-3dd9f1327324a10bd53e,TS4L-0c36220e2a172042f55b,lane_1,24-1553_Attachment 2- Tentative Agreement,Alexandria,LA,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,application/pdf,.pdf,630980,aadf6738414fd9a1647375b4f47c03e8e7f6e05532590ae7dadf4333c20197a6,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-3dd9f1327324a10bd53e.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-1faeac9175aae59e6494,TS4L-0ce7b03152197ce5c276,lane_1,"Local 495 — Memorandum of Agreement (July 1, 2017 - June 30, 2020)",Worcester,MA,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,application/pdf,.pdf,824708,75d72fffe75bc0c7ccda0a2959e6680a9d91c15a311ea153ad0686ad3c267970,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-1faeac9175aae59e6494.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-d933c9d6fc5c06a84109,TS4L-168fbe9c99507706d055,lane_1,"Memorandum of Understanding between the City of Sunnyvale and the Service Employees International Union (SEIU) Local 521, July 1, 2022 to June 30, 2026",Sunnyvale,CA,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,application/pdf,.pdf,1252393,c894d2cc52890ecc43a36f15e7766b853a56eedb745feebb9001c681820ebf6f,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-d933c9d6fc5c06a84109.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-aac3c9de207685eee8ab,TS4L-1818beaf93ad4bcb2fb2,lane_1,Portage EA (Portage Public Schools) — 2024-27 Collective Bargaining Agreement (CBA) (searchable),Portage,MI,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,text/html,.html,167231,4d703c69ec6502d94c12c664099e4d9a781765d5afcf1ac83c45bd96fe428bc4,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-aac3c9de207685eee8ab.html,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-846faedd549b778a5152,TS4L-1d85817a3c8ea5a05a56,lane_1,South Burlington City Council Meeting Agenda packet file (includes approval of collective bargaining agreement between the City and AFSCME),South Burlington,VT,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,application/pdf,.pdf,588459,9c6143999e349ed8c4416ef319a0087c2c9ddb36d81a7770883cf805224a97a5,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-846faedd549b778a5152.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-eebf9ada8e5614f81110,TS4L-1f781adb207e35bd1c5f,lane_1,Evansville 2025-2027 TA Redline (EVSC/ETA Teacher Contract),Evansville,IN,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,application/pdf,.pdf,266969,8c9b21606d062ab11714383cb8073eec6056144e912281fc318e25d9d93dfd65,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-eebf9ada8e5614f81110.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-ee6c869d501c296a7925,TS4L-1ff9f2e16c7b9d78d284,lane_1,S-MA-12-032 — City of Collinsville — FOP Civilian Unit (includes Appendix/Wage offer; referenced for 2011-2013 collective bargaining agreement),Collinsville,IL,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,application/pdf,.pdf,1791730,0cee614bb344541c8ae7a4fb58c16c031a6c7f0963f9fd9856ed19c3e6fecd3b,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-ee6c869d501c296a7925.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-4a85f0efcda6709eff33,TS4L-24988abb8b5b0a3c7f3e,lane_1,2025-2027 Collective Bargaining Agreement (AFSCME) — City of Portland (Maine),Portland,ME,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,application/pdf,.pdf,2672293,eebaac8de5ae3dfdcaf75e5287883a248afee7165f7141b6e3d9c7c0807231de,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-4a85f0efcda6709eff33.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-b44f7434fd91c8a89d6e,TS4L-288a414f85335d8df1e8,lane_1,RPTA 2024-2026 Collective Bargaining Agreement (Renton School District 403 x Renton Professional–Technical Association/Washington Education Association/National Education Association),Renton,WA,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,application/pdf,.pdf,2653522,963851c91964ede540da9d0f9aa488ac73546ad9dc521d586fe7463b2765982d,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-b44f7434fd91c8a89d6e.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-68464540e7dc476eabc7,TS4L-303dd8855a77b716a4bb,lane_1,"Collective Bargaining Agreement – AFSCME Local 3425 (Louisville Free Public Library) (Expiration: June 30, 2025) (effective date placeholder)",Metro Government Of Louisville-Jefferson County,KY,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,application/pdf,.pdf,614838,b594115fd60e35d02d4e646d387a874bffe4df8b177c2a77678dcd1eb49ac430,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-68464540e7dc476eabc7.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-516bcb125496f9abad35,TS4L-327a52164af278d0e51f,lane_1,MOA 2025-2028 (pdf) - (AFT-hosted) memorandum of agreement,Kansas City,KS,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,application/pdf,.pdf,571327,8f1704eedd453e30fbcd3608ef0a585815226b8f901fee07421feb993681f09e,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-516bcb125496f9abad35.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-a425d9ff6d69f1aba7e5,TS4L-3b31cd0fd1d3cd9bd0f3,lane_1,Collective Bargaining Agreement (Middletown Classified Employees Association & Middletown City School District) — SERB contract PDF 20-MED-02-0144,Middletown,OH,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,application/pdf,.pdf,2172222,31b0dafe038c804d1d248311bedcd79ff2bbae370449432d8cadc310cfc8f766,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-a425d9ff6d69f1aba7e5.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-5d41c50c559abb6217cc,TS4L-3f57c7c48f60aa1545d0,lane_1,"Ohio SERB contract PDF (Granville Exempted Village School District) — 22-MED-01-0059 (dated May 19, 2022)",Granville,OH,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,application/pdf,.pdf,5710550,1aa2a3ed64d232c677c6258acc80e15f9af8f961fd87596273e0b687341ba992,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-5d41c50c559abb6217cc.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-986b0d029b672787f736,TS4L-3f73ffd33eb980c24434,lane_1,"City of Brockton & Massachusetts Laborers’ District Council (on behalf of Brockton City Hall Administrative Services Association) — Memorandum of Agreement (July 1, 2019 – June 30, 2022)",Brockton,MA,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,application/pdf,.pdf,187725,b6bc25980ff465a7a2d1070135bfa52991fedf8c076b521a96671b4fcae790ac,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-986b0d029b672787f736.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-fd9711a8d35f7c0c9f69,TS4L-4623e87e77692493efd4,lane_1,"Amendment of Collective Bargaining Agreement — AFSCME Local 320 (July 7, 2015–June 30, 2018) — City of Wilmington, Delaware (PDF)",Wilmington,DE,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,application/pdf,.pdf,402506,43e0f97035fe90185971f3540d5950fa62a500da3e51f40ce4479300aacc2363,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-fd9711a8d35f7c0c9f69.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-d475420c31cfe8c4f035,TS4L-48a3b9a23d52bedaa661,lane_1,City Commission meeting file (Collective Bargaining Agreement between IAFF Local 4867 and the City of Haines) — City of Haines City,Haines City,FL,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,application/pdf,.pdf,253659,17c64953387f07512880312f68a3e1bd7d494557c5b51ec5e1bfe3aee5f0b643,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-d475420c31cfe8c4f035.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-0d02559995800650d5e8,TS4L-4a4cb123a1f2ff8ccef6,lane_1,"Waunakee School District, WERC MA-7073 (Houlihan, 09-10-92) – PDF",Waunakee,WI,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,application/pdf,.pdf,53451,a5ff8883e41e2a98cda0b113ed6b390b30dda94e8f666e544c9b603dc5140746,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-0d02559995800650d5e8.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-4b5a7f6a77b9e64deec8,TS4L-4e617afe327acb786e49,lane_1,Collective Bargaining Agreements (City of Lakewood) — listing page for CBA/MOAs and salary schedules,Lakewood,WA,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,text/html,.html,162239,bb0d696cd76c875891707ef9dda598bac7ac5bac15f4092f077b1c73fecf2c85,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-4b5a7f6a77b9e64deec8.html,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-a7b5070e66cf0acde09c,TS4L-521a418c4c22b5628f61,lane_1,AGREEMENT between the LYNN SCHOOL COMMITTEE (para_contract_16-18.pdf) - AFT Massachusetts site,Lynn,MA,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,application/pdf,.pdf,332956,c34b9d66f008f7c884fe0c87a75d1b7f900e39872ee829478ef08ed848ca3a58,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-a7b5070e66cf0acde09c.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-42f9f73c43a825c2cf74,TS4L-634d30d6b1140190fbca,lane_1,"Salary & Benefits | Texas City, TX",Texas City,TX,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,text/html,.html,114789,d2e8aa0fab06fbc44b2ef1ceb6bb6bbf718c5a64342645d53bc2b8a695bd2bb9,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-42f9f73c43a825c2cf74.html,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-10cc3df77f2a35331854,TS4L-66d5846bd673c3beeb07,lane_1,"WERC Arbitration Award: City of Muskego and Muskego Area Public Employees Local 2414, AFSCME (MA-9013)",Muskego,WI,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,application/pdf,.pdf,56146,5b0e0c1109d9ab591c384a19c4287016f89e01536411bd741674332c425b6fc1,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-10cc3df77f2a35331854.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-5abe3f6e17a5761c6636,TS4L-6bbb8757ebdeafdf01e4,lane_1,"ESP Union Contract 2016-2021 (Tinley Park ESP Council of AFT, Local 604) - Collective Bargaining Agreement",Tinley Park,IL,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,application/pdf,.pdf,265303,3877ae86bea3c924d9cac5d31792f3b03210090cf48a00905e9df0605cb0b587,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-5abe3f6e17a5761c6636.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-5f13a7fa01e0a43a7f6b,TS4L-6d479e19ca91cf40335f,lane_1,"December 11, 2023 — (Agenda packet item authorizing execution of AFSCME collective bargaining agreement)",Pottstown,PA,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,application/pdf,.pdf,52964,f03c074a348359cdff294afe362fdd9e1eaf7a97c287d98ba5266070c65c1a0d,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-5f13a7fa01e0a43a7f6b.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-23a0f9e9625a3097894c,TS4L-73775a9184d77735eeb4,lane_1,AFT (American Federation of Teachers) Renton Local 6367 Collective Bargaining Agreement (Renton School District 403 x AFT Renton Local 6367),Renton,WA,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,application/pdf,.pdf,947468,25e8f175c45daf39e10ec3ea41b7ff7875e08cc59c5976512934ebeb9a3f6a63,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-23a0f9e9625a3097894c.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
