normalized_record_id,codified_record_id,rating_id,span_id,source_id,retained_source_id,candidate_id,municipality,state,region,source_family,cba_non_cba_hint,priority_bucket,evidence_category,primary_mechanism_cluster,original_locator,final_locator,page_number,section_heading,character_start_offset,character_end_offset,paragraph_offset,line_offset,raw_span_text,raw_paraphrase,raw_compensation_text,raw_value_text,raw_unit_text,raw_effective_period_text,raw_unit_or_group_text,raw_rank_step_grade_text,raw_base_nonbase_text,raw_context_notes,parsed_currency_amount,parsed_percentage_value,parsed_hourly_rate,parsed_annual_salary,parsed_monthly_rate,parsed_biweekly_rate,parsed_weekly_rate,parsed_daily_rate,parsed_lump_sum,parsed_stipend_or_allowance,parsed_premium_amount,parsed_premium_percentage,parsed_cola_cpi_value,parsed_step_or_grade_value,parsed_effective_date,parsed_start_date,parsed_end_date,parsed_contract_year,parsed_fiscal_year,parsed_cycle_label,normalized_pay_basis,normalized_hourly_equivalent,normalized_annual_equivalent,annualization_assumption,annualization_hours_used,normalized_percentage_growth,normalized_growth_type,base_or_non_base,non_base_component_type,unit_or_group,safety_category,occupation_or_classification,rank,step,grade,payband,effective_period_start,effective_period_end,municipality_cycle_id_candidate,comparison_cycle_candidate,normalized_value_confidence,normalization_status,normalization_blocker_tags,normalization_notes,source_title,quant_span_types,mechanism_attributes,direction_bucket,report_usability_bucket,span_sha256,scout_target_id,verification_row_id,source_review_download_id,readiness_id,extraction_id,normalized_at
B4X2500NORM-272a9a76e100e736c5f4bfee,B4X2500COD-20260730-3fc5c8f7af28b45f169cec77,B4X2500-RATING-20260730-4093c0b556c36279a39e9cc4,B4X2500SPAN-20260730-c300364420af77bfc5ad3747,B4X2500LIVE-20260729-009485,B4X2500SRD-20260730-8c925a3679b91f286567,B4X2500LIVE-20260729-009485,Blowing Rock,NC,South,budget_or_pay_plan,non_cba_or_other_hint,high_priority_verification_ready,quantitative_compensation,weak_context_exclusion,https://www.blowingrock.gov/ArchiveCenter/ViewFile/Item/277,https://blowingrock.gov/ArchiveCenter/ViewFile/Item/277,,BUDGET IMPACTING ISSUES,7965,8057,27,147,"However, the most recent tax FY 2022-23 revaluation (Watauga) resulted in a 35.4% increase","The passage records a raw compensation amount, schedule, percentage, or timing term for later review.","However, the most recent tax FY 2022-23 revaluation (Watauga) resulted in a 35.4% increase",35.4%,percentage_raise,2023; 2022,,,,"Appendix 3 — Position Allocation/Salary Plan (Pay Plan and Salary Ranges), Fiscal Year 2023-24 (Town of Blowing Rock) [Archive Center landing/export URL]; BUDGET IMPACTING ISSUES",,35.4,,,,,,,,,,,,,,2023-01-01,,2023,2023,2023,percentage,,,not_applicable,,35.4,across_the_board_raise,unclear,,unresolved_unit,unclear,unknown,,,,,2023-01-01,,B4X2500MC-f8e607a51f47517754daa950,2023,moderate,normalization_mechanism_only,"[""safety_category_unresolved"",""occupation_or_unit_unresolved"",""base_nonbase_unresolved"",""base_nonbase_unresolved""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.","Appendix 3 — Position Allocation/Salary Plan (Pay Plan and Salary Ranges), Fiscal Year 2023-24 (Town of Blowing Rock) [Archive Center landing/export URL]","[""percentage_raise""]","[""automatic_raise_mechanism""]",not_applicable,exclude_from_report,0cc9e692e333aeadd85814a49b12f169c554043c288e5d8bb2b4ac55a755c2db,B4X2500-20260729-09443,B4X2500V-20260730-03569,B4X2500SRD-20260730-8c925a3679b91f286567,B4X2500RDY-20260730-3fde1b458476d0f71d06,B4X2500TXT-20260730-3bec644940cd2aa5818f,2026-07-30T22:04:39Z
B4X2500NORM-2730abe0b16daa09d929d187,B4X2500COD-20260730-32330932464b4e5b16104f41,B4X2500-RATING-20260730-81d5ffe8c0a14ca5a93561ac,B4X2500SPAN-20260730-270f8e685e6325a74ca240fd,B4X2500LIVE-20260729-002246,B4X2500SRD-20260730-c78b8a98fdfe149b5599,B4X2500LIVE-20260729-002246,Montgomery,TX,South,budget_or_pay_plan,non_cba_or_other_hint,medium_priority_verification_ready,quantitative_compensation,automatic_wage_growth,https://mccmeetingspublic.blob.core.usgovcloudapi.net/mntgmrytx-meet-39d020e9fe5f4e4f9957c9cb08eb3f82/ITEM-Attachment-001-a638fe6b70bc44b282d17142360c15be.pdf,https://mccmeetingspublic.blob.core.usgovcloudapi.net/mntgmrytx-meet-39d020e9fe5f4e4f9957c9cb08eb3f82/ITEM-Attachment-001-a638fe6b70bc44b282d17142360c15be.pdf,,,9567,9666,23,143,for an Employee receiving a promotion should be the minimum of the new pay grade or a 10% increase,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",for an Employee receiving a promotion should be the minimum of the new pay grade or a 10% increase,10%,grade_or_payband;percentage_raise,2022,police,grade or,base,Compensation Plan (Reference No. 3.07) — Last Revised June 2022 (includes statement: 'Uniformed Police Pay: Pay for police will be according to the respective Step Plans');,,10.0,,,,,,,,,,,,,,2022-01-01,,2022,,2022,percentage,,,not_applicable,,10.0,across_the_board_raise,base,,police,police,police,,,or,,2022-01-01,,B4X2500MC-b08d65ca3ad9598f1f49c350,2022,moderate,normalization_mechanism_only,[],"Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",Compensation Plan (Reference No. 3.07) — Last Revised June 2022 (includes statement: 'Uniformed Police Pay: Pay for police will be according to the respective Step Plans'),"[""grade_or_payband"",""percentage_raise""]","[""automatic_raise_mechanism"",""rank_or_specialization_premium""]",neutral_or_general,downstream_normalization_needed,5cb44836f3f7bac6fea7daa3bb94d8d24937725a675c7df9f3bcd6afae3570cd,B4X2500-20260729-02250,B4X2500V-20260730-05588,B4X2500SRD-20260730-c78b8a98fdfe149b5599,B4X2500RDY-20260730-c0be6857252f70f4e3cd,B4X2500TXT-20260730-d628ef7a464feb743a52,2026-07-30T22:04:39Z
B4X2500NORM-274322e92f3493d2a20ed9cf,B4X2500COD-20260730-543d89d3a937981d40a69c9b,B4X2500-RATING-20260730-3b57f54453aba29b43f1640b,B4X2500SPAN-20260730-105232286dc3b651c923fb5f,B4X2500LIVE-20260729-001022,B4X2500SRD-20260730-9d9e0dcd6fcf43cb7042,B4X2500LIVE-20260729-001022,Colrain,MA,Northeast,budget_or_pay_plan,non_cba_or_other_hint,high_priority_verification_ready,non_base_compensation,non_base_compensation,https://www.colrain-ma.gov/files/FY2026_Omnibus_Budget_Article_6_ATM.pdf,https://colrain-ma.gov/files/FY2026_Omnibus_Budget_Article_6_ATM.pdf,,"241 - BUILDING INSPECTOR 14,553 14,804 251 1.72%",2406,2454,20,81,"EMERGENCY MGMT DIR STIPEND 2,057 2,100 43 2.09%",The passage references a non-base compensation component for later review.,"EMERGENCY MGMT DIR STIPEND 2,057 2,100 43 2.09%",2.09%,stipend_or_allowance,,police,,non_base,"FY2026 Omnibus Budget - Article 6 (ATM) - Police Wages / Chief Salary; 241 - BUILDING INSPECTOR 14,553 14,804 251 1.72%",,2.09,,,,,,,,,,2.09,,,,,,,2026,,percentage,,,not_applicable,,2.09,premium_or_differential,non_base,stipend_or_allowance,police,police,police,,,,,,,B4X2500MC-865b1e1274bb816f222bbd3b,2026,moderate,normalization_mechanism_only,[],"Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",FY2026 Omnibus Budget - Article 6 (ATM) - Police Wages / Chief Salary,"[""stipend_or_allowance""]","[""non_base_compensation_signal""]",neutral_or_general,downstream_normalization_needed,d632624e44f3f2a2e661679a58d19d0452cab5e67edbd3b8a3d556118656d53c,B4X2500-20260729-01026,B4X2500V-20260730-00403,B4X2500SRD-20260730-9d9e0dcd6fcf43cb7042,B4X2500RDY-20260730-2f8b94782968bb414820,B4X2500TXT-20260730-a1a5ad4343db97b4acfb,2026-07-30T22:04:39Z
B4X2500NORM-275889a868e747d918c84596,B4X2500COD-20260730-749853c7853a1c010d56af3b,B4X2500-RATING-20260730-3172198d2be71fef690c13c6,B4X2500SPAN-20260730-ac049f6d2f0a70a01baf1089,B4X2500LIVE-20260729-008903,B4X2500SRD-20260730-577d7915dc59923178d5,B4X2500LIVE-20260729-008903,Buchanan,NY,Northeast,budget_or_pay_plan,non_cba_or_other_hint,high_priority_verification_ready,mixed_quantitative_qualitative,automatic_wage_growth,https://buchananny.gov/financial-documents/23-24-Adopted-Budget.pdf,https://buchananny.gov/financial-documents/23-24-Adopted-Budget.pdf,,TAX CAP,18202,18262,54,349,"The cap is set at 2% or at the Consumer Price Index (CPI),",The passage combines a raw compensation term with possible wage-setting context for later review.,"The cap is set at 2% or at the Consumer Price Index (CPI),",2%,COLA_or_CPI_adjustment,2023; 2024,,,,2023-2024 Adopted Budget (contains 2023-2024 SALARY SCHEDULE); TAX CAP,,2.0,,,,,,,,,,,2.0,,,2023-01-01,2024-12-31,2023,,2023-2024,percentage,,,not_applicable,,2.0,COLA_CPI,unclear,,unresolved_unit,unclear,unknown,,,,,2023-01-01,2024-12-31,B4X2500MC-43e9ced227bd5aa1b9135f8b,2023-2024,moderate,normalization_mechanism_only,"[""safety_category_unresolved"",""occupation_or_unit_unresolved"",""base_nonbase_unresolved"",""base_nonbase_unresolved""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",2023-2024 Adopted Budget (contains 2023-2024 SALARY SCHEDULE),"[""COLA_or_CPI_adjustment""]","[""automatic_raise_mechanism""]",neutral_or_general,pi_report_context_only,6fecfd05559a55fa9a4754f105bc4e1265cb5a945b160e61cf8055f52f14a2cf,B4X2500-20260729-08770,B4X2500V-20260730-00979,B4X2500SRD-20260730-577d7915dc59923178d5,B4X2500RDY-20260730-5df0e78938b5145e5845,B4X2500TXT-20260730-1a978ffc2cbab23ee63b,2026-07-30T22:04:39Z
B4X2500NORM-27734a45d06e6ab714823ec7,B4X2500COD-20260730-d9a2722afe7e1960dc7cbc07,B4X2500-RATING-20260730-a4a077f47963881849269b3e,B4X2500SPAN-20260730-7b5328bb4ad19f6c97f724ad,B4X2500LIVE-20260729-003253,B4X2500SRD-20260730-ce83fb4c4cf0e1b133c2,B4X2500LIVE-20260729-003253,Champion,OH,Midwest,cba,cba_hint,high_priority_verification_ready,quantitative_compensation,timing_implementation,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2024/24-MED-05-0600.pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2024/24-MED-05-0600.pdf,,WAGES,49342,49440,234,929,"Effective June 1st, 2024, and for the life of this contract, employees will receive a six hundred","The passage records a raw compensation amount, schedule, percentage, or timing term for later review.","Effective June 1st, 2024, and for the life of this contract, employees will receive a six hundred",,effective_date,2024-06-01,fire,,,"Labor Agreement (between Champion Township Board of Trustees and Champion Career Fire Fighters, I.A.F.F. Local 2948) - Champion Township Fire Department; WAGES",,,,,,,,,,,,,,,2024-06-01,2024-06-01,,2024,,2024,unknown,,,not_safe_to_annualize,,,unknown,unclear,,fire,fire,fire,,,,,2024-06-01,,B4X2500MC-ebf2d4e8b28072fe5fc47ae2,2024,moderate,normalization_mechanism_only,"[""base_nonbase_unresolved"",""pay_basis_unresolved"",""base_nonbase_unresolved""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.","Labor Agreement (between Champion Township Board of Trustees and Champion Career Fire Fighters, I.A.F.F. Local 2948) - Champion Township Fire Department","[""effective_date""]","[""implementation_or_retroactivity_advantage""]",neutral_or_general,downstream_normalization_needed,54dfd13f64400edf15c51edae919d24c5e06e65903f85a11898f2d7822f07a73,B4X2500-20260729-03261,B4X2500V-20260730-02518,B4X2500SRD-20260730-ce83fb4c4cf0e1b133c2,B4X2500RDY-20260730-1f172b73ee4c9759ac3e,B4X2500TXT-20260730-bbeaa2f9d16e67065464,2026-07-30T22:04:39Z
B4X2500NORM-2785c2f80355fa17e7f6b871,B4X2500COD-20260730-782a5f5cb4186e016d5aa95c,B4X2500-RATING-20260730-e6e574987a7df650e0238306,B4X2500SPAN-20260730-79093a920723e751d09cf8e8,B4X2500LIVE-20260729-001470,B4X2500SRD-20260730-dc25c9d857dfc1a50c30,B4X2500LIVE-20260729-001470,Ithaca,NY,Northeast,cba,cba_hint,high_priority_verification_ready,quantitative_compensation,timing_implementation,https://townithacany.gov/wp-content/uploads/2024/01/Teamsters-final-CBA-2023-2024-signed.pdf,https://townithacany.gov/wp-content/uploads/2024/01/Teamsters-final-CBA-2023-2024-signed.pdf,,,31150,31169,151,593,effective 1/1/2023.,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",effective 1/1/2023.,,effective_date,2023,public_works,,,PUBLIC WORKS DEPARTMENT UNIT COLLECTIVE BARGAINING AGREEMENT (Teamsters Local Union 317);,,,,,,,,,,,,,,,,2023-01-01,,2023,,2023,unknown,,,not_safe_to_annualize,,,unknown,unclear,,public_works,non_safety,public_works,,,,,2023-01-01,,B4X2500MC-23aefde78bf252d0ace9230f,2023,moderate,normalization_mechanism_only,"[""base_nonbase_unresolved"",""pay_basis_unresolved"",""base_nonbase_unresolved""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",PUBLIC WORKS DEPARTMENT UNIT COLLECTIVE BARGAINING AGREEMENT (Teamsters Local Union 317),"[""effective_date""]","[""implementation_or_retroactivity_advantage""]",not_applicable,downstream_normalization_needed,4e075d11c2d7df79b5188d1a85661fe0f8d75f962a01dac91fdc1b1bf601e3fb,B4X2500-20260729-01301,B4X2500V-20260730-01013,B4X2500SRD-20260730-dc25c9d857dfc1a50c30,B4X2500RDY-20260730-a43e08a4f43626d54554,B4X2500TXT-20260730-faa972f277a7f97401f7,2026-07-30T22:04:38Z
B4X2500NORM-27ad051e9fb883cdd3d382d2,B4X2500COD-20260730-27c3ce30428a67bc3aa156bf,B4X2500-RATING-20260730-9f545a41042ba48cb7ea25e2,B4X2500SPAN-20260730-ae96ca2552c7f02e273d1346,B4X2500LIVE-20260729-006370,B4X2500SRD-20260730-1d8423105f9b5a86f9cb,B4X2500LIVE-20260729-006370,West Caldwell,NJ,Northeast,salary_ordinance,non_cba_or_other_hint,high_priority_verification_ready,non_base_compensation,non_base_compensation,https://www.westcaldwell.com/_Content/pdf/ordinances/Ordinance-1870-Pending.pdf,https://westcaldwell.com/_Content/pdf/ordinances/Ordinance-1870-Pending.pdf,,SECTION 4.,2708,2870,9,32,"In the event additional sessions of Court, over and above 48 per year are required, the Judge and Prosecutor shall be paid a stipend equivalent to 1.5% of their",The passage references a non-base compensation component for later review.,"In the event additional sessions of Court, over and above 48 per year are required, the Judge and Prosecutor shall be paid a stipend equivalent to 1.5% of their",1.5%,stipend_or_allowance,,,,non_base,WEST CALDWELL - Merit Pay Salary Ordinance; SECTION 4.,,1.5,,,,,,,,,,1.5,,,,,,,,,percentage,,,not_applicable,,1.5,premium_or_differential,non_base,stipend_or_allowance,unresolved_unit,unclear,unknown,,,,,,,B4X2500MC-b085050a690dca01fb32e952,undated-source-B4X2500LIVE-20260729-006370,moderate,normalization_mechanism_only,"[""safety_category_unresolved"",""occupation_or_unit_unresolved"",""effective_period_or_cycle_unresolved""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",WEST CALDWELL - Merit Pay Salary Ordinance,"[""stipend_or_allowance""]","[""non_base_compensation_signal""]",not_applicable,downstream_normalization_needed,fd463c4b9921d12fd2ace02ee3b22b7b05f2f25a656c82e7ec183ef6336d38fc,B4X2500-20260729-06257,B4X2500V-20260730-05251,B4X2500SRD-20260730-1d8423105f9b5a86f9cb,B4X2500RDY-20260730-d0b71c8054fe331ae471,B4X2500TXT-20260730-5d356fcfbfb73c33d0ca,2026-07-30T22:04:39Z
B4X2500NORM-27ad8ca1cfb9df3c746eaeea,B4X2500COD-20260730-135ff0e57f788dc839101ec0,B4X2500-RATING-20260730-4eda1b066d9d1c30a41e5288,B4X2500SPAN-20260730-2ec0f42fcc617fe177da4f8a,B4X2500LIVE-20260729-008803,B4X2500SRD-20260730-3d1304fe5f56c41607f7,B4X2500LIVE-20260729-008803,Margate City,NJ,Northeast,cba,cba_hint,high_priority_verification_ready,quantitative_compensation,quantitative_base_wage_needs_normalization,https://margatenews.net/agreement.pdf,https://margatenews.net/agreement.pdf,,,29446,29544,403,890,Fiscal Year 2005 that is greater than the payment provided for in Section 4A above shall continue,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",Fiscal Year 2005 that is greater than the payment provided for in Section 4A above shall continue,,contract_year_or_fiscal_year,2005,police,,,"Collective Bargaining Agreement between the City of Margate and the Police Benevolent Association, Lieutenants and Captains;",,,,,,,,,,,,,,,,2005-01-01,,2005,2005,2005,unknown,,,not_safe_to_annualize,,,unknown,unclear,,police,police,police,,,,,2005-01-01,,B4X2500MC-816cc61dfb18c1f8afc53bb0,2005,moderate,normalization_mechanism_only,"[""base_nonbase_unresolved"",""pay_basis_unresolved"",""base_nonbase_unresolved"",""cycle_outside_2014_2024_observation_window""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.","Collective Bargaining Agreement between the City of Margate and the Police Benevolent Association, Lieutenants and Captains","[""contract_year_or_fiscal_year""]",[],neutral_or_general,pi_report_context_only,c65038af37479c0a16d60bb455004bd61fa2f7cda78e059bb2a6acbd771b9233,B4X2500-20260729-08725,B4X2500V-20260730-05143,B4X2500SRD-20260730-3d1304fe5f56c41607f7,B4X2500RDY-20260730-683b16032dbe5d2d9b74,B4X2500TXT-20260730-db5bce1eadc547704934,2026-07-30T22:04:39Z
B4X2500NORM-27bc3ad5b1586c809aed9928,B4X2500COD-20260730-39ff3d2295605476b77c813a,B4X2500-RATING-20260730-f0a2693d41c09df0812e293f,B4X2500SPAN-20260730-33ca64204975cca68befb116,B4X2500LIVE-20260729-008655,B4X2500SRD-20260730-0894e14f3ee38b12e6d8,B4X2500LIVE-20260729-008655,Shapleigh,ME,Northeast,personnel_policy,non_cba_or_other_hint,high_priority_verification_ready,quantitative_compensation,timing_implementation,https://webgen1files1.revize.com/shapleighme/Documents/Policies/2025%20Approved%20POLICY%20BOOK.pdf,https://webgen1files1.revize.com/shapleighme/Documents/Policies/2025%20Approved%20POLICY%20BOOK.pdf,,LICENSE (CDL) AND DEFINED ASSAFETY-SENSITIVE,56100,56192,219,1042,"3) Effective June 2, 2015, an employee in a safety-sensitive position is further prohibited","The passage records a raw compensation amount, schedule, percentage, or timing term for later review.","3) Effective June 2, 2015, an employee in a safety-sensitive position is further prohibited",,effective_date,2015-06-02,,,,Town of Shapleigh Policies (2025 Approved POLICY BOOK) — Personnel Policy Section 204 (Compensation) and job classification/appointment types; LICENSE (CDL) AND DEFINED ASSAFETY-SENSITIVE,,,,,,,,,,,,,,,2015-06-02,2015-06-02,,2025,,2025,unknown,,,not_safe_to_annualize,,,unknown,unclear,,unresolved_unit,unclear,unknown,,,,,2015-06-02,,B4X2500MC-93f28f1009a975f727251666,2025,moderate,normalization_mechanism_only,"[""safety_category_unresolved"",""occupation_or_unit_unresolved"",""base_nonbase_unresolved"",""pay_basis_unresolved"",""base_nonbase_unresolved"",""cycle_outside_2014_2024_observation_window""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",Town of Shapleigh Policies (2025 Approved POLICY BOOK) — Personnel Policy Section 204 (Compensation) and job classification/appointment types,"[""effective_date""]","[""implementation_or_retroactivity_advantage""]",not_applicable,pi_report_context_only,1b1bbcd785b6d720c6dbee166a7151f74eda826c865e429e502f6d7277d63251,B4X2500-20260729-08624,B4X2500V-20260730-01964,B4X2500SRD-20260730-0894e14f3ee38b12e6d8,B4X2500RDY-20260730-91ec24ed022ed5b4a3d6,B4X2500TXT-20260730-ed98db1ae530db5b034d,2026-07-30T22:04:39Z
B4X2500NORM-27c07284fc86fc6548ed6943,B4X2500COD-20260730-90b8d80bb009330a6ca6076a,B4X2500-RATING-20260730-21567ddb4fd97d369d0053d2,B4X2500SPAN-20260730-90dd2d6a87a243603899da87,B4X2500LIVE-20260729-003803,B4X2500SRD-20260730-47e916111d74149fc19d,B4X2500LIVE-20260729-003803,Longport,NJ,Northeast,other_local_government_pay_policy,non_cba_or_other_hint,high_priority_verification_ready,quantitative_compensation,timing_implementation,https://www.longportnj.gov/_Content/pdf/O2026-09-Government-Workers-Union-PW-2026-2029.pdf,https://longportnj.gov/_Content/pdf/O2026-09-Government-Workers-Union-PW-2026-2029.pdf,,LABORER (HOURLY),1190,1284,22,51,"*Effective January 1, 2019, any member appointed with the approval of the Commissioner to act","The passage records a raw compensation amount, schedule, percentage, or timing term for later review.","*Effective January 1, 2019, any member appointed with the approval of the Commissioner to act",,effective_date,2019-01-01,public_works,,,"Ordinance 2026-09 — Salaries, Wages and Compensation for Members of the Government Workers Union - Public Works; LABORER (HOURLY)",,,,,,,,,,,,,,,2019-01-01,2019-01-01,,2026,,2026,unknown,,,not_safe_to_annualize,,,unknown,unclear,,public_works,non_safety,public_works,,,,,2019-01-01,,B4X2500MC-4a6d7cf4db7f3ac195a01a77,2026,moderate,normalization_mechanism_only,"[""base_nonbase_unresolved"",""pay_basis_unresolved"",""base_nonbase_unresolved"",""cycle_outside_2014_2024_observation_window""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.","Ordinance 2026-09 — Salaries, Wages and Compensation for Members of the Government Workers Union - Public Works","[""effective_date""]","[""implementation_or_retroactivity_advantage""]",not_applicable,downstream_normalization_needed,d7a05ca8ce4564a77fa6d1b5b1c7b3b1b508b5eec109114cf439bb5f34cff925,B4X2500-20260729-03722,B4X2500V-20260730-00871,B4X2500SRD-20260730-47e916111d74149fc19d,B4X2500RDY-20260730-83b381f9a9de1c8b5694,B4X2500TXT-20260730-9642733f02a68e28d8f8,2026-07-30T22:04:39Z
B4X2500NORM-27c6d18fcd12cddafb68c3b8,B4X2500COD-20260730-f99fc52dd15a7564b9b6e77c,B4X2500-RATING-20260730-eb412e95dda200bf06aa329b,B4X2500SPAN-20260730-39d2b87f1782ee7e136e7d0d,B4X2500LIVE-20260729-007723,B4X2500SRD-20260730-a7716ae70d57a3bbca57,B4X2500LIVE-20260729-007723,Knox,IN,Midwest,salary_ordinance,non_cba_or_other_hint,high_priority_verification_ready,quantitative_compensation,timing_implementation,https://www.cityofknox.net/application/files/8216/5722/3844/Common_Council_Meeting_June_14_2022.pdf,https://cityofknox.net/application/files/8216/5722/3844/Common_Council_Meeting_June_14_2022.pdf,,,5745,5862,38,117,"The Temporary Loan is retroactive and effective May 25, 2022 and shall be repaid when the June Tax Draw is received.","The passage records a raw compensation amount, schedule, percentage, or timing term for later review.","The Temporary Loan is retroactive and effective May 25, 2022 and shall be repaid when the June Tax Draw is received.",,effective_date,2022-05-25,police,,,SALARY ORDINANCE #2022 OR-10 — Amending Only Section 5 of Salary Ordinance 2022 OR-3 (Police Department Clothing and Equipment for the Year 2022);,,,,,,,,,,,,,,,2022-05-25,2022-05-25,,2022,,2022,unknown,,,not_safe_to_annualize,,,unknown,unclear,,police,police,police,,,,,2022-05-25,,B4X2500MC-e01e5665e320eb6223127a55,2022,moderate,normalization_mechanism_only,"[""base_nonbase_unresolved"",""pay_basis_unresolved"",""base_nonbase_unresolved""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",SALARY ORDINANCE #2022 OR-10 — Amending Only Section 5 of Salary Ordinance 2022 OR-3 (Police Department Clothing and Equipment for the Year 2022),"[""effective_date""]","[""implementation_or_retroactivity_advantage""]",neutral_or_general,downstream_normalization_needed,e3b62042495f5e9f8582646309db87ce932e69784a3b293e11330da118a8a15a,B4X2500-20260729-07705,B4X2500V-20260730-00302,B4X2500SRD-20260730-a7716ae70d57a3bbca57,B4X2500RDY-20260730-a2ac180761a077ee32b5,B4X2500TXT-20260730-4645631ba6be61d1efa5,2026-07-30T22:04:38Z
