normalized_record_id,codified_record_id,rating_id,span_id,source_id,retained_source_id,candidate_id,municipality,state,region,source_family,cba_non_cba_hint,priority_bucket,evidence_category,primary_mechanism_cluster,original_locator,final_locator,page_number,section_heading,character_start_offset,character_end_offset,paragraph_offset,line_offset,raw_span_text,raw_paraphrase,raw_compensation_text,raw_value_text,raw_unit_text,raw_effective_period_text,raw_unit_or_group_text,raw_rank_step_grade_text,raw_base_nonbase_text,raw_context_notes,parsed_currency_amount,parsed_percentage_value,parsed_hourly_rate,parsed_annual_salary,parsed_monthly_rate,parsed_biweekly_rate,parsed_weekly_rate,parsed_daily_rate,parsed_lump_sum,parsed_stipend_or_allowance,parsed_premium_amount,parsed_premium_percentage,parsed_cola_cpi_value,parsed_step_or_grade_value,parsed_effective_date,parsed_start_date,parsed_end_date,parsed_contract_year,parsed_fiscal_year,parsed_cycle_label,normalized_pay_basis,normalized_hourly_equivalent,normalized_annual_equivalent,annualization_assumption,annualization_hours_used,normalized_percentage_growth,normalized_growth_type,base_or_non_base,non_base_component_type,unit_or_group,safety_category,occupation_or_classification,rank,step,grade,payband,effective_period_start,effective_period_end,municipality_cycle_id_candidate,comparison_cycle_candidate,normalized_value_confidence,normalization_status,normalization_blocker_tags,normalization_notes,source_title,quant_span_types,mechanism_attributes,direction_bucket,report_usability_bucket,span_sha256,scout_target_id,verification_row_id,source_review_download_id,readiness_id,extraction_id,normalized_at
B4X2500NORM-15caf90f5f1221e0289832c8,B4X2500COD-20260730-6db4351a1e2c1d3b211fa7d0,B4X2500-RATING-20260730-aff2ed4b3262191c0abc1b5f,B4X2500SPAN-20260730-68e2e219b6f001b9018071f7,B4X2500LIVE-20260729-006209,B4X2500SRD-20260730-8439af7b8bc7f6e8db63,B4X2500LIVE-20260729-006209,Delaware,NJ,Northeast,cba,cba_hint,high_priority_verification_ready,quantitative_compensation,rank_step_specialization_classification,https://www.delawaretwpnj.org/government/labor-agreements/2054-collective-negotiations-agreement-dt-and-pba-local-188/file,https://delawaretwpnj.org/government/labor-agreements/2054-collective-negotiations-agreement-dt-and-pba-local-188/file,,APPENDIX A,47862,47902,668,1404,"Step 1 $49,517.25 $49,517.25 $49,517.25","The passage records a raw compensation amount, schedule, percentage, or timing term for later review.","Step 1 $49,517.25 $49,517.25 $49,517.25","$49,517.25; $49,517.25; $49,517.25",step_schedule,,police,step 1,base,Collective Negotiations Agreement Between Township of Delaware and Hunterdon County PBA Local 188; APPENDIX A,49517.25,,,,,,,,,,,,,49517.25,,,,,,,unknown,,,not_safe_to_annualize,,,step_progression,base,,police,police,police,,1,,,,,B4X2500MC-410d3c265b75614c207e6315,undated-source-B4X2500LIVE-20260729-006209,low,normalization_deferred_manual_review,"[""effective_period_or_cycle_unresolved"",""pay_basis_unresolved""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",Collective Negotiations Agreement Between Township of Delaware and Hunterdon County PBA Local 188,"[""step_schedule""]","[""rank_or_specialization_premium""]",not_applicable,downstream_normalization_needed,d05b1ecc513076da5e7a747c79f65c2a68a9d2f1bb7eb9181284bc4d456b9d4e,B4X2500-20260729-06188,B4X2500V-20260730-02244,B4X2500SRD-20260730-8439af7b8bc7f6e8db63,B4X2500RDY-20260730-a4e7590bd60b156fb176,B4X2500TXT-20260730-463d6af1026ae564abbf,2026-07-30T22:04:38Z
B4X2500NORM-15ea9900b7476536bef97b4a,B4X2500COD-20260730-fe18f62f32b858a8ce079dad,B4X2500-RATING-20260730-da5d8ea14236a676972d3f88,B4X2500SPAN-20260730-9141e12fb425215ffc899fab,B4X2500LIVE-20260729-004282,B4X2500SRD-20260730-d48670031e84c204f856,B4X2500LIVE-20260729-004282,Golden Beach,FL,South,arbitration_award,non_cba_or_other_hint,high_priority_verification_ready,quantitative_compensation,quantitative_base_wage_needs_normalization,https://www.goldenbeach.us/wp-content/uploads/2022/09/RESO.-2834.22-Approval-of-FOP-2022-2025-CBA-2.pdf,https://goldenbeach.us/wp-content/uploads/2022/09/RESO.-2834.22-Approval-of-FOP-2022-2025-CBA-2.pdf,,ANNIVERSITY DATE OF EMPLOYMENT.,108082,108181,1346,2869,"Throughout the life of the contract, new hires will be brought in at a base rate of pay of $58,000","The passage records a raw compensation amount, schedule, percentage, or timing term for later review.","Throughout the life of the contract, new hires will be brought in at a base rate of pay of $58,000","$58,000.00",hourly_rate,2022-10-01; 2025-09-30,police,,base,"Collective Bargaining Agreement — Town of Golden Beach and Florida State Lodge, Fraternal Order of Police, Inc. (FOP) (in effect October 1, 2022 through September 30, 2025) — included within ratification resolution packet; ANNIVERSITY DATE OF EMPLOYMENT.",58000.0,,,,,,,,,,,,,,2022-10-01,2022-10-01,2025-09-30,2022,,2022,unknown,,,not_safe_to_annualize,,,unknown,base,,police,police,police,,,,,2022-10-01,2025-09-30,B4X2500MC-0d8e260f46ff7a4951105565,2022,low,normalization_deferred_manual_review,"[""pay_basis_unresolved""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.","Collective Bargaining Agreement — Town of Golden Beach and Florida State Lodge, Fraternal Order of Police, Inc. (FOP) (in effect October 1, 2022 through September 30, 2025) — included within ratification resolution packet","[""hourly_rate""]","[""base_wage_direct_value""]",not_applicable,downstream_normalization_needed,4e32c810e66126f4d0110fcdbe00f378ad59a82bdf7969348eaad8d808f8ee25,B4X2500-20260729-04152,B4X2500V-20260730-04428,B4X2500SRD-20260730-d48670031e84c204f856,B4X2500RDY-20260730-70b41adb97ced3d70c98,B4X2500TXT-20260730-d237d48ad9cc41ba9d38,2026-07-30T22:04:39Z
B4X2500NORM-15eb07f5086d111af6cfafa0,B4X2500COD-20260730-86c81d3a3ed97f2f26e2d20a,B4X2500-RATING-20260730-b2715c917bcbb4379f5252a8,B4X2500SPAN-20260730-fab2923ae404ebb0449ccb8f,B4X2500LIVE-20260729-008859,B4X2500SRD-20260730-721092abd90da1188d76,B4X2500LIVE-20260729-008859,Saddle River,NJ,Northeast,cba,cba_hint,high_priority_verification_ready,quantitative_compensation,rank_step_specialization_classification,https://d3n9y02raazwpg.cloudfront.net/saddleriver/a035c2e0-3df3-11ef-8c72-005056a89546-1ee4f8a3-7a33-4abd-a1a8-ff37cb328343-1734127539.pdf,https://d3n9y02raazwpg.cloudfront.net/saddleriver/a035c2e0-3df3-11ef-8c72-005056a89546-1ee4f8a3-7a33-4abd-a1a8-ff37cb328343-1734127539.pdf,,Article 24 – Items Specific to Certain Provisions,180876,180984,927,3881,"Step Guide for Communication Officers (CO): 1. Communications Officers: a. CO Starting/Base Salary $38,000","The passage records a raw compensation amount, schedule, percentage, or timing term for later review.","Step Guide for Communication Officers (CO): 1. Communications Officers: a. CO Starting/Base Salary $38,000","$38,000.00",step_schedule,2025-01-01; 2028-12-31,,step Guide,base,"Collective Bargaining Agreement (Local 108 Public Sector Division RWDSU, UFCW, AFL-CIO) between the Borough of Saddle River and Local 108 (From January 1, 2025 to December 31, 2028); Article 24 – Items Specific to Certain Provisions",38000.0,,,,,,,,,,,,,38000.0,2025-01-01,2025-01-01,2028-12-31,2025,,2025,unknown,,,not_safe_to_annualize,,,step_progression,base,,unresolved_unit,unclear,unknown,,Guide,,,2025-01-01,2028-12-31,B4X2500MC-22557b897289f71834406416,2025,low,normalization_deferred_manual_review,"[""safety_category_unresolved"",""occupation_or_unit_unresolved"",""pay_basis_unresolved"",""cycle_outside_2014_2024_observation_window""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.","Collective Bargaining Agreement (Local 108 Public Sector Division RWDSU, UFCW, AFL-CIO) between the Borough of Saddle River and Local 108 (From January 1, 2025 to December 31, 2028)","[""step_schedule""]","[""rank_or_specialization_premium""]",not_applicable,downstream_normalization_needed,bb98d0e9aeb54a4e5f3877adf782c0f9e0897425bde1354ac60e112cb1e84cc1,B4X2500-20260729-08746,B4X2500V-20260730-00802,B4X2500SRD-20260730-721092abd90da1188d76,B4X2500RDY-20260730-e770f73b27cfd437da94,B4X2500TXT-20260730-687cd43f7ff7b5f9b3a1,2026-07-30T22:04:39Z
B4X2500NORM-16fe58e1808675c536470438,B4X2500COD-20260730-9577880bc71a3313d062832e,B4X2500-RATING-20260730-6f529072b2addf54774989cc,B4X2500SPAN-20260730-76871392316d6a7c9a05db86,B4X2500LIVE-20260729-008907,B4X2500SRD-20260730-2cfa7097239cc9852444,B4X2500LIVE-20260729-008907,Camillus,NY,Northeast,cba,cba_hint,high_priority_verification_ready,quantitative_compensation,quantitative_base_wage_needs_normalization,https://ecommons.cornell.edu/bitstreams/f4b74ab9-1bbe-402e-845a-69ecc5195a89/download,https://cf003.cdn.4science.cloud/4s-assetstore-prod--cornell--ecommons/55/04/44/55044470466220472821750865878610987473,,ARTICLE 25 - SHIFT DIFFERENTIAL,40969,41027,186,829,regular rate of pay: Second Shift.. .....$4.00 per shift,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",regular rate of pay: Second Shift.. .....$4.00 per shift,$4.00,hourly_rate,2005-01-01; 2008-12-31,police,,base,"Labor Agreement Between the Town of Camillus and the Camillus Police Benevolent Association (Period From January 1, 2005 to December 31, 2008); ARTICLE 25 - SHIFT DIFFERENTIAL",4.0,,,,,,,,,,,,,,2005-01-01,2005-01-01,2008-12-31,2005,,2005,unknown,,,not_safe_to_annualize,,,unknown,base,,police,police,police,,,,,2005-01-01,2008-12-31,B4X2500MC-de7215a071df232148ab75c6,2005,low,normalization_deferred_manual_review,"[""pay_basis_unresolved"",""cycle_outside_2014_2024_observation_window""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.","Labor Agreement Between the Town of Camillus and the Camillus Police Benevolent Association (Period From January 1, 2005 to December 31, 2008)","[""hourly_rate""]","[""base_wage_direct_value""]",not_applicable,downstream_normalization_needed,3414cbd8c37330389f7fca132ee49f55e0073c7e519c186cb7d286c77321fd64,B4X2500-20260729-08772,B4X2500V-20260730-02440,B4X2500SRD-20260730-2cfa7097239cc9852444,B4X2500RDY-20260730-6a098ec657cf3821857b,B4X2500TXT-20260730-9906cf10642891acda3a,2026-07-30T22:04:39Z
B4X2500NORM-17168287e94d9ff7f87479e0,B4X2500COD-20260730-c42966e94b4d9ff9ff2bd8a0,B4X2500-RATING-20260730-975041c7e478db08439486c2,B4X2500SPAN-20260730-f9f3926e47f1c318a5dfba1b,B4X2500LIVE-20260729-008973,B4X2500SRD-20260730-31cf129f8b5e20748c31,B4X2500LIVE-20260729-008973,Niskayuna,NY,Northeast,wage_schedule,non_cba_or_other_hint,high_priority_verification_ready,quantitative_compensation,rank_step_specialization_classification,https://www.seethroughny.net/contracts/TownofNiskayuna_P_moa_2019.pdf,https://seethroughny.net/contracts/TownofNiskayuna_P_moa_2019.pdf,,,31576,31731,215,776,"$""i;OOO($.SOO for enrollees in or equated to Grade 6 and below or You must pay all the costs up to the deductible amount earning less than $35,705 for UUP;","The passage records a raw compensation amount, schedule, percentage, or timing term for later review.","$""i;OOO($.SOO for enrollees in or equated to Grade 6 and below or You must pay all the costs up to the deductible amount earning less than $35,705 for UUP;","$35,705.00",step_schedule,2018; 2019,,grade 6,base,Town of Niskayuna Memorandum of Agreement (2018-2019) — Longevity/Schedule and wage schedule modifications;,35705.0,,,,,,,,,,,,,35705.0,,2018-01-01,2019-12-31,2018,,2018-2019,unknown,,,not_safe_to_annualize,,,step_progression,base,,unresolved_unit,unclear,unknown,,,6,,2018-01-01,2019-12-31,B4X2500MC-ec438cb02cd1f22df1e4d899,2018-2019,low,normalization_deferred_manual_review,"[""safety_category_unresolved"",""occupation_or_unit_unresolved"",""pay_basis_unresolved""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",Town of Niskayuna Memorandum of Agreement (2018-2019) — Longevity/Schedule and wage schedule modifications,"[""step_schedule""]","[""rank_or_specialization_premium""]",neutral_or_general,pi_report_context_only,2d9845ebf7e1ec30a471512f62cd40b42c4d92f71e0688523c096b06a1e935b1,B4X2500-20260729-08815,B4X2500V-20260730-05381,B4X2500SRD-20260730-31cf129f8b5e20748c31,B4X2500RDY-20260730-ce26e9c7d19b97f20236,B4X2500TXT-20260730-431e9b19d4125c9a648d,2026-07-30T22:04:39Z
B4X2500NORM-17414496872d8ca6a05e99b0,B4X2500COD-20260730-ba51c2dab13d042e57c47ab9,B4X2500-RATING-20260730-8e1b6382b3d13990bb19b8d1,B4X2500SPAN-20260730-acfb562b5fd0950229abdeaa,B4X2500LIVE-20260729-005232,B4X2500SRD-20260730-676ffecc9abe8442e818,B4X2500LIVE-20260729-005232,Montpelier,IN,Midwest,other_local_government_pay_policy,non_cba_or_other_hint,high_priority_verification_ready,quantitative_compensation,weak_context_exclusion,https://montpeliercity.org/wp-content/uploads/Ordinances-April-2025.pdf,https://montpeliercity.org/wp-content/uploads/Ordinances-April-2025.pdf,,§ 151.64 VARIANCE NOTIFICATION.,415171,415370,2783,9222,(1) The issuance of a variance to construct a structure below the flood protection grade will result in increased premium rates for flood insurance up to amounts as high as $25 for $100 of insurance,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",(1) The issuance of a variance to construct a structure below the flood protection grade will result in increased premium rates for flood insurance up to amounts as high as $25 for $100 of insurance,$25.00; $100.00,step_schedule,2025,police,grade will,base,"City of Montpelier Indiana Code/Ordinance Compilation (2025 S-56) — § 36.08 Special Police Officers (creation, appointment duration, compensation basis); § 151.64 VARIANCE NOTIFICATION.",25.0,,,,,,,,,,,,,25.0,,2025-01-01,,2025,,2025,unknown,,,not_safe_to_annualize,,,step_progression,base,,police,police,police,,,will,,2025-01-01,,B4X2500MC-6ed7900de37e7a7e94c33b3d,2025,low,normalization_deferred_manual_review,"[""pay_basis_unresolved"",""cycle_outside_2014_2024_observation_window""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.","City of Montpelier Indiana Code/Ordinance Compilation (2025 S-56) — § 36.08 Special Police Officers (creation, appointment duration, compensation basis)","[""step_schedule""]","[""rank_or_specialization_premium""]",not_applicable,exclude_from_report,87b8ab30def2386a7f443f704096718d191d038a54e25f471edf4eaf4aca751d,B4X2500-20260729-05218,B4X2500V-20260730-04620,B4X2500SRD-20260730-676ffecc9abe8442e818,B4X2500RDY-20260730-c518273a9cd8802d6ab9,B4X2500TXT-20260730-a9fbdbfc63300ce304d6,2026-07-30T22:04:39Z
B4X2500NORM-17b2bdbde36c59d11b006ecd,B4X2500COD-20260730-3f5e7ef31cddb974782fb874,B4X2500-RATING-20260730-ba64c2a3f431aa7921689c8a,B4X2500SPAN-20260730-89663f516f5e21977336daaa,B4X2500LIVE-20260729-000306,B4X2500SRD-20260730-b007b4e19313d4eae6bd,B4X2500LIVE-20260729-000306,Wabash,IN,Midwest,wage_schedule,non_cba_or_other_hint,high_priority_verification_ready,quantitative_compensation,rank_step_specialization_classification,https://wabashtownship79.in.gov/wp-content/uploads/2023/08/Resolution-2022-23-Resolution-Establishing-Salaries-of-Township-Officers-and-Employees-for-Year-2023.pdf,https://wabashtownship79.in.gov/wp-content/uploads/2023/08/Resolution-2022-23-Resolution-Establishing-Salaries-of-Township-Officers-and-Employees-for-Year-2023.pdf,,,1117,1218,10,27,"Category Rank Number of Positions Rate of Compensation Per * Senior Officer Deputy Chief $59,818 YR","The passage records a raw compensation amount, schedule, percentage, or timing term for later review.","Category Rank Number of Positions Rate of Compensation Per * Senior Officer Deputy Chief $59,818 YR","$59,818.00",hourly_rate;step_schedule,2022; 2023,,chief,base,Resolution 2022-23: Resolution Establishing Salaries of Township Officers and Employees for Year 2023;,59818.0,,,,,,,,,,,,,59818.0,,2022-01-01,,2022,,2022,unknown,,,not_safe_to_annualize,,,step_progression,base,,unresolved_unit,unclear,unknown,chief,,,,2022-01-01,,B4X2500MC-a77762cdb41bfda84bcf6ad8,2022,low,normalization_deferred_manual_review,"[""safety_category_unresolved"",""occupation_or_unit_unresolved"",""pay_basis_unresolved""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",Resolution 2022-23: Resolution Establishing Salaries of Township Officers and Employees for Year 2023,"[""hourly_rate"",""step_schedule""]","[""base_wage_direct_value"",""rank_or_specialization_premium""]",not_applicable,downstream_normalization_needed,5bcc92734669fe6f1373c86c75c9e0eadfbcc1de8d81e5413518baf701df5270,B4X2500-20260729-00241,B4X2500V-20260730-03213,B4X2500SRD-20260730-b007b4e19313d4eae6bd,B4X2500RDY-20260730-fa570d9075cd9b64bced,B4X2500TXT-20260730-1e4f3d2b7b9dc10b4886,2026-07-30T22:04:39Z
B4X2500NORM-17bbc1555117525d7e2b9d7c,B4X2500COD-20260730-2b35d112b2eb5ec1277dfcfa,B4X2500-RATING-20260730-01ae23f92b0ff2396c6f7e67,B4X2500SPAN-20260730-669f3839a4fdaf6cbc8b9592,B4X2500LIVE-20260729-002264,B4X2500SRD-20260730-760fa4a35fa3a25c2f88,B4X2500LIVE-20260729-002264,Silsbee,TX,South,cba,cba_hint,high_priority_verification_ready,quantitative_compensation,rank_step_specialization_classification,https://www.cleat.org/wp-content/uploads/2025/11/2024-2026-SILSBEE-COLLECTIVE-BARGAINING-AGREEMENT.pdf,https://cleat.org/wp-content/uploads/2025/11/2024-2026-SILSBEE-COLLECTIVE-BARGAINING-AGREEMENT.pdf,,SECTION I (BASE PAY),27231,27279,168,567,"RANK October 1, 2024 I (0-12 Months) $56,888.00","The passage records a raw compensation amount, schedule, percentage, or timing term for later review.","RANK October 1, 2024 I (0-12 Months) $56,888.00","$56,888.00",step_schedule,2024-10-01,,,base,2024-2026 Silsbee Collective Bargaining Agreement; SECTION I (BASE PAY),56888.0,,,,,,,,,,,,,56888.0,2024-10-01,2024-10-01,2026-12-31,2024,,2024-2026,unknown,,,not_safe_to_annualize,,,step_progression,base,,unresolved_unit,unclear,unknown,,,,,2024-10-01,2026-12-31,B4X2500MC-85b9ddf599ded17f51f31b29,2024-2026,low,normalization_deferred_manual_review,"[""safety_category_unresolved"",""occupation_or_unit_unresolved"",""pay_basis_unresolved"",""rank_step_grade_unresolved"",""cycle_partially_outside_2014_2024_observation_window""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",2024-2026 Silsbee Collective Bargaining Agreement,"[""step_schedule""]","[""rank_or_specialization_premium""]",neutral_or_general,downstream_normalization_needed,221a46b3f5ed433ee221e2b477a1598c8a6c0d5dcb3e31399aa8a9709ac2d3bf,B4X2500-20260729-02266,B4X2500V-20260730-04171,B4X2500SRD-20260730-760fa4a35fa3a25c2f88,B4X2500RDY-20260730-a1ddce7e3614d4cdec9b,B4X2500TXT-20260730-4f48864b2137085d13fd,2026-07-30T22:04:39Z
B4X2500NORM-18088b9c7e7278011b34e749,B4X2500COD-20260730-20915fa4def95aecc142f94e,B4X2500-RATING-20260730-15a84d8b51e2b2570ccf6f10,B4X2500SPAN-20260730-3312898be2826ab2b2c4bb4b,B4X2500LIVE-20260729-005378,B4X2500SRD-20260730-542d26a29e3ce7df0aad,B4X2500LIVE-20260729-005378,Delta charter,MI,Midwest,cba,cba_hint,high_priority_verification_ready,quantitative_compensation,quantitative_base_wage_needs_normalization,https://cms9files.revize.com/deltatwpmi/Document_Center/Township%20Board%20Agendas%20and%20Minutes/2022/November%2014%2C%202022%20Agenda%20Packet.pdf,https://cms9files.revize.com/deltatwpmi/Document_Center/Township%20Board%20Agendas%20and%20Minutes/2022/November%2014%2C%202022%20Agenda%20Packet.pdf,,GEOTECHNICAL HDD OBSERVATION,315809,315913,1168,6000,"on-site), $3,300 for full weekend day, and half-day rate of $1,500 per weekday (up to 6-hours on-site),","The passage records a raw compensation amount, schedule, percentage, or timing term for later review.","on-site), $3,300 for full weekend day, and half-day rate of $1,500 per weekday (up to 6-hours on-site),","$3,300.00; $1,500.00",hourly_rate,,,,base,Agreement Between CHARTER TOWNSHIP OF DELTA and LOCAL NO. 2846 (International Association of Fire Fighters) (Ratified; successor CBA attachment); GEOTECHNICAL HDD OBSERVATION,3300.0,,,,,,,,,,,,,,,,,,,,unknown,,,not_safe_to_annualize,,,unknown,base,,unresolved_unit,unclear,unknown,,,,,,,B4X2500MC-1d413e87a4ac9a0a6609be18,undated-source-B4X2500LIVE-20260729-005378,low,normalization_deferred_manual_review,"[""safety_category_unresolved"",""occupation_or_unit_unresolved"",""effective_period_or_cycle_unresolved"",""pay_basis_unresolved""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",Agreement Between CHARTER TOWNSHIP OF DELTA and LOCAL NO. 2846 (International Association of Fire Fighters) (Ratified; successor CBA attachment),"[""hourly_rate""]","[""base_wage_direct_value""]",not_applicable,downstream_normalization_needed,a0aa58131e88cf7266eba66b3c91547e6b375df8d4be9789afea47ed33b5543d,B4X2500-20260729-05359,B4X2500V-20260730-04878,B4X2500SRD-20260730-542d26a29e3ce7df0aad,B4X2500RDY-20260730-ef62fc80a1d510a77b5a,B4X2500TXT-20260730-7c0f3698beef1d159ce3,2026-07-30T22:04:38Z
B4X2500NORM-18a90b578d772b99137e1d43,B4X2500COD-20260730-e53afa7e84ac1e96edeb6c9e,B4X2500-RATING-20260730-99c447947dcdde6cfb115fe8,B4X2500SPAN-20260730-6c7bb4e1b3da7d4e56454718,B4X2500LIVE-20260729-008859,B4X2500SRD-20260730-721092abd90da1188d76,B4X2500LIVE-20260729-008859,Saddle River,NJ,Northeast,cba,cba_hint,high_priority_verification_ready,quantitative_compensation,rank_step_specialization_classification,https://d3n9y02raazwpg.cloudfront.net/saddleriver/a035c2e0-3df3-11ef-8c72-005056a89546-1ee4f8a3-7a33-4abd-a1a8-ff37cb328343-1734127539.pdf,https://d3n9y02raazwpg.cloudfront.net/saddleriver/a035c2e0-3df3-11ef-8c72-005056a89546-1ee4f8a3-7a33-4abd-a1a8-ff37cb328343-1734127539.pdf,,,182998,183073,941,3928,"Step guide for property maintenance workers: b. Starting: $40,000-$43,000","The passage records a raw compensation amount, schedule, percentage, or timing term for later review.","Step guide for property maintenance workers: b. Starting: $40,000-$43,000","$40,000.00; $43,000.00",step_schedule,2025-01-01; 2028-12-31,,step guide,base,"Collective Bargaining Agreement (Local 108 Public Sector Division RWDSU, UFCW, AFL-CIO) between the Borough of Saddle River and Local 108 (From January 1, 2025 to December 31, 2028);",40000.0,,,,,,,,,,,,,40000.0,2025-01-01,2025-01-01,2028-12-31,2025,,2025,unknown,,,not_safe_to_annualize,,,step_progression,base,,unresolved_unit,unclear,unknown,,guide,,,2025-01-01,2028-12-31,B4X2500MC-22557b897289f71834406416,2025,low,normalization_deferred_manual_review,"[""safety_category_unresolved"",""occupation_or_unit_unresolved"",""pay_basis_unresolved"",""cycle_outside_2014_2024_observation_window""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.","Collective Bargaining Agreement (Local 108 Public Sector Division RWDSU, UFCW, AFL-CIO) between the Borough of Saddle River and Local 108 (From January 1, 2025 to December 31, 2028)","[""step_schedule""]","[""rank_or_specialization_premium""]",neutral_or_general,downstream_normalization_needed,34632049b8bc682e41e839bcd4444a369d1b3f138c716e9841e64af40f3f35cb,B4X2500-20260729-08746,B4X2500V-20260730-00802,B4X2500SRD-20260730-721092abd90da1188d76,B4X2500RDY-20260730-e770f73b27cfd437da94,B4X2500TXT-20260730-687cd43f7ff7b5f9b3a1,2026-07-30T22:04:39Z
